@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2009-9-25, -2.4, -0.021, -0.021, -0.021, -0.021, -0.006999999999999999, -4.84, 0.25, -4.02, -60.1, -9.7, -53.2, 0.052000000000000005, -0.13, 0.17, -449.91, -652.81, -877.92, -96.84, -12.5, -85.85, -12.08, -21.57, 16.6, -10.09, -13.86, -14.54, -0.096, -0.046, -0.071, -23.81, -12.37, -25.21, -33.24, -0.1, -0.28, 0.17, -0.061, -0.061, -0.061, -0.061, -0.032, -0.032, -0.032, -0.032, -3.2, -4.57, 0.0141, 0.017, 0.0046, -0.071, -0.071, -0.071, -0.071, -541.0, -500.0, -810.0, -494.56, -725.87, -594.1, -74.39, -33.08, -78.22, -41.11, -100.9, -87.37, -7.1, -21.12, -6.19, -20.08, -0.0027, -0.0031, -11.62, -7.18, -9.01, -15.01, -1.13, -157.4, 21.3, -160.3, -0.0286, -285.65, 81.13, -162.77, 2.382, -0.078, -0.078, -0.078, -0.078, -0.0064, -0.0055, -0.8, -2.2, 0.8, 6.95, 0.87, -7.33, -231.78, -48.67, -95.53, -218.48, -0.0009, -0.0103, 0.0047, -0.48, -0.31, -0.615, -0.44, -20.29, 16.69, -4.7
2009-9-28, -15.93, -0.031, -0.031, -0.031, -0.031, 0.0027, -2.89, -5.23, -2.43, 2.9, -43.5, 5.6, -0.06, -0.84, -1.07, 309.45, -505.87, 155.56, -23.8, -121.41, -26.76, -16.94, 10.6, -27.6, -6.4, -12.82, -4.68, 0.031, -0.039, -0.015, -16.69, -44.22, -35.5, -11.75, -0.7, 0.12, -0.92, -0.046, -0.046, -0.046, -0.046, -0.061, -0.061, -0.061, -0.061, -3.33, -8.23, 0.0019, 0.0036, 0.0154, -0.064, -0.064, -0.064, -0.064, 378.0, -655.0, -90.0, 294.87, -63.64, -10.97, -38.53, -77.53, -46.88, -42.25, -55.09, -32.34, -1.6, -2.0, -15.11, -4.31, 0.0017, -0.003, -2.81, -13.95, -13.83, -2.48, 0.23, -52.1, -188.4, -79.8, -0.0107, 149.34, -259.42, -75.57, -24.32, -0.01, -0.01, -0.01, -0.01, 0.0064, 0.0005, -5.45, 1.0, -6.1, 6.436666667000001, 7.126666667, 8.25, -73.37, -310.42, -252.81, -109.63, 0.1767, 0.0224, 0.0351, -1.23, -0.85, -0.235, -0.26, -8.46, -32.21, -14.36
2009-9-29, 14.5, -0.03, -0.03, -0.03, -0.03, -0.0067, 6.27, 2.33, -3.46, 83.5, 48.9, -28.2, 0.012, 1.1, -0.29, 960.89, 844.81, 601.58, 154.9, 116.18, -4.94, 23.44, 20.33, 23.95, 18.6, 11.66, 4.21, -0.017, -0.027000000000000003, -0.002, 39.82, 6.08, 33.05, 16.08, 0.935, -0.305, -0.23, 0.024, 0.024, 0.024, 0.024, -0.041, -0.041, -0.041, -0.041, 1.77, 4.35, -0.0061, 0.001, -0.0028, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 819.0, 835.0, 780.0, 642.01, 452.14, 413.71, 52.36, 18.18, -50.02, 124.17, 79.66, 52.9, -0.55, 13.68, 9.59, -6.39, 0.0094, -0.0028, 14.28, -0.35, 12.64, 4.3, 5.82, 247.4, 178.7, -19.8, -0.0068, 375.69, 328.87, -115.47, -46.75, -0.011, -0.011, -0.011, -0.011, -0.001, 0.0002, 7.25, -2.3, -2.3, 6.436666667000001, 7.126666667, 8.25, 126.33, 32.12, 89.82, 37.78, 0.0838, 0.1842, 0.1653, 0.29, -0.81, 0.135, 0.035, 27.75, 15.54, -22.59
2009-9-30, -16.91, 0.006, 0.006, 0.006, 0.006, -0.0036, 0.22, 2.07, 8.05, -6.0, 13.2, 85.7, -0.036000000000000004, -0.76, 0.21, -81.36, 282.83, 393.57, -22.79, 19.95, 135.66, 11.83, 4.56, 23.95, -2.37, 4.49, 12.45, 0.001, 0.029, 0.03, -6.7, 29.75, 1.36, 15.2, -0.64, -0.34, 0.16, -0.031, -0.031, -0.031, -0.031, 0.011, 0.011, 0.011, 0.011, -9.07, -12.48, -0.0004, -0.0069, -0.004, -0.04, -0.04, -0.04, -0.04, -99.0, 210.0, 360.0, 30.02, 371.46, 603.08, 27.45, 38.34, 104.77, -47.16, 0.6, 47.01, -1.65, -10.73, 0.41, 12.85, -0.0044, 0.0124, -2.77, 13.38, 1.87, 9.65, -3.54, -37.5, 47.0, 260.5, 0.0073, 87.19, 238.02, 721.91, 46.0, 0.012, 0.012, 0.012, 0.012, -0.0009, 0.0014, -5.0, -2.8, 2.15, 6.436666667000001, 7.126666667, 8.25, 56.27, 85.27, 13.59, 101.34, -0.1214, -0.1274, -0.1107, 0.35, 0.93, -0.017, 0.03, 0.59, 8.34, 51.31
2009-10-1, -28.51, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, 0.0051, -0.77, 0.42, -1.27, -25.8, 6.0, -43.7, -0.064, -1.71, -1.45, 282.63, 326.86, 227.9, -38.36, -11.67, -70.71, -6.04, -15.55, 77.1, -3.53, -6.22, -11.36, 0.094, 0.077, 0.045, -1.62, -0.37, -3.53, -24.33, -1.55, -0.47, -1.27, 0.034, 0.034, 0.034, 0.034, 0.013, 0.013, 0.013, 0.013, -11.91, -14.26, -0.0156, -0.006999999999999999, -0.0122, 0.005, 0.005, 0.005, 0.005, 326.0, 350.0, 185.0, -199.77, -47.85, -149.59, 6.46, 25.7, 8.49, -29.92, -44.82, -122.06, 2.3, -6.07, -5.31, -9.68, 0.0108, 0.0035, -6.17, -2.82, -5.19, -12.64, 1.18, -97.6, -8.7, -172.8, 0.0046, -92.89, 58.73, -191.61, 23.76, 0.01, 0.01, 0.01, 0.01, 0.0063, 0.0035, -12.0, -3.7, -10.85, -20.68, 4.74, -8.51, -0.03, 126.22, 54.88, -62.75, -0.0902, -0.1042, -0.0286, -0.36, -0.28, 0.48, 0.335, -5.16, 0.21, -15.83
2009-10-5, -37.73, -0.053, -0.053, -0.053, -0.053, -0.0103, -5.61, -0.72, -3.45, -86.1, -25.6, -48.8, 0.0025, -0.33, -1.18, -1058.56, -407.36, -672.7, -120.61, -17.62, -65.23, 12.33, 14.24, -0.55, -27.23, -8.49, -17.02, -0.084, -0.006, -0.036000000000000004, -64.94, -19.53, -24.97, -34.82, -0.285, -1.105, -1.07, -0.019, -0.019, -0.019, -0.019, -0.124, -0.124, -0.124, -0.124, -7.4, 0.78, 0.0147, -0.0007, 0.0002, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -1020.0, -440.0, -685.0, -643.98, -523.89, -964.67, -68.01, 10.48, -34.84, -203.0, -102.47, -100.06, -1.1, -18.42, -9.82, -15.53, -0.014, -0.0067, -20.53, -7.51, -8.52, -13.44, -8.66, -237.9, -78.4, -117.5, -0.006, -419.22, -101.4, -208.2, 10.38, 0.034, 0.034, 0.034, 0.034, -0.0102, -0.0041, -2.2, -8.5, -8.8, 14.23, -4.45, 12.19, -323.2, -77.52, -63.54, -180.29, 0.0002, -0.0573, -0.0852, -0.35, 0.1, -0.218, 0.19, -34.25, -4.05, -15.48
2009-10-6, -8.46, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 0.0117, -4.52, -11.94, -7.19, -23.5, -140.1, -67.1, 0.0065, -1.21, 0.06, 1909.97, 940.59, 872.16, -45.7, -215.33, -114.02, -39.66, -33.27, -80.2, 10.61, -12.33, -3.53, -0.006999999999999999, -0.077, -0.049, 10.67, -55.25, -38.12, -8.44, -1.07, -0.64, 0.05, -0.046, -0.046, -0.046, -0.046, 0.038, 0.038, 0.038, 0.038, 2.12, 2.48, -0.0132, -0.0024, 0.0019, -0.028, -0.028, -0.028, -0.028, 1919.0, 950.0, 920.0, 626.14, -0.74, 427.75, -92.27, -177.19, -113.64, 90.47, -74.37, -33.17, 2.75, -1.91, -20.68, -11.32, 0.0044, -0.0043, 7.36, -21.0, -11.12, -1.93, 5.47, 38.8, -272.1, -240.4, -0.0006, -222.66, -797.17, -530.25, 2.44, -0.081, -0.081, -0.081, -0.081, 0.0168, 0.0021, -8.3, -4.95, 0.2, -0.07, -7.09, -1.43, 30.86, -427.65, -252.69, -138.54, -0.086, -0.0166, 0.018000000000000002, 0.11, -0.05, 0.095, -0.425, -5.37, -45.71, -44.21
2009-10-7, -0.44, 0.053, 0.053, 0.053, 0.053, 0.0068, 8.06, 7.9, 4.61, 113.7, 125.6, 47.4, 0.1425, 0.14, -0.25, 301.29, 831.46, 824.21, 148.79, 150.37, 78.46, 43.44, 42.28, 24.2, 14.26, 17.97, 16.1, 0.058, 0.069, 0.068, 35.42, 23.88, 36.35, 30.45, 0.04, -0.52, -0.22, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.04, 0.04, 0.04, 0.04, 5.68, 1.9, -0.0112, -0.0109, -0.0146, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 253.0, 820.0, 745.0, 476.08, 531.56, 549.79, 114.26, 103.36, 47.73, 131.5, 153.04, 151.45, 4.15, 15.46, 12.85, 10.97, 0.0127, 0.006999999999999999, 10.87, 11.65, 11.48, 11.71, 1.83, 260.1, 257.0, 320.8, -0.0023, 628.74, 582.98, 325.91, 47.74, 0.055, 0.055, 0.055, 0.055, 0.0052, 0.0142, 0.3, -4.05, -1.5, 16.49, 14.7, 9.54, 145.35, 254.49, 216.43, 170.47, 0.1192, 0.0425, -0.0122, -0.82, -0.78, 0.76, 0.825, 80.87, 75.14, 49.61
2009-10-8, 17.46, -0.012, -0.012, -0.012, -0.012, -0.003, -0.07, 2.58, 5.24, -29.1, 6.3, 80.2, 0.043, 0.15, 0.2, -32.31, -275.8, 102.15, -16.89, 28.91, 107.69, 16.74, 5.72, -41.65, 2.86, -2.53, 8.08, -0.005, -0.008, 0.025, 6.76, 18.66, -0.8, 16.45, 0.22, 0.04, 0.18, -0.039, -0.039, -0.039, -0.039, -0.073, -0.073, -0.073, -0.073, -4.84, -1.41, 0.0019, -0.0066, -0.002, -0.04, -0.04, -0.04, -0.04, 31.0, -315.0, 90.0, 72.89, 34.3, 302.53, -17.01, 3.4, 69.93, -5.67, -10.81, 33.7, 0.65, -6.45, 0.89, 6.12, -0.0006, 0.0116, 0.1, 6.98, -0.52, 5.69, 3.62, -95.7, 18.3, 79.5, 0.0045, -45.31, 154.97, 495.78, -14.74, -0.055, -0.055, -0.055, -0.055, 0.0042, 0.0035, 1.7, 0.3, 3.5, 0.06, 6.39, 2.6, 101.91, 45.13, -7.11, 91.8, 0.0474, 0.1235, 0.081, -0.29, -0.62, 0.205, 0.34, -19.65, 10.05, 44.27
2009-10-9, 31.33, 0.086, 0.086, 0.086, 0.086, 0.0102, 5.55, 2.59, 3.87, 45.7, 16.6, 4.4, -0.0565, -0.52, -0.28, 1121.59, 801.1, 535.84, 75.79, 36.95, 40.41, 47.57, 52.36, 16.5, 7.9, 12.65, 9.93, 0.116, 0.102, 0.08900000000000001, 13.6, 25.63, 29.32, 20.12, -0.455, -0.215, -0.25, -0.006, -0.006, -0.006, -0.006, 0.062, 0.062, 0.062, 0.062, 4.2, 2.73, -0.0099, -0.0017, -0.002, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 1086.0, 885.0, 685.0, 135.48, 320.39, 288.69, 45.65, 33.63, 27.22, 61.29, 89.94, 74.82, 3.65, 9.92, 1.59, 3.25, 0.0107, 0.0035, 5.67, 4.04, 9.13, 4.99, 1.83, 92.9, 51.4, 81.8, 0.0115, 249.4, 89.63, 87.65, -28.89, -0.023, -0.023, -0.023, -0.023, 0.002, 0.0047, -3.5, -1.7, -3.5, 8.68, 5.17, 13.68, 134.63, 147.33, 161.54, 155.46, -0.0157, -0.0332, 0.0626, 0.21, 0.15, 0.322, 0.47, 35.06, 5.94, 15.18
2009-10-12, -6.98, 0.149, 0.149, 0.149, 0.149, -0.006, 0.79, 1.94, 1.3, 7.3, -1.3, 21.5, -0.0165, 0.08, -0.29, 311.14, 360.71, 853.1, -4.66, 20.46, 6.9, 37.17, 29.61, -57.05, 6.01, 0.84, 2.97, -0.058, -0.036000000000000004, -0.006999999999999999, 15.35, -4.69, -0.03, 1.98, 0.04, -0.44, -0.26, 0.077, 0.077, 0.077, 0.077, 0.136, 0.136, 0.136, 0.136, -6.04, -4.46, -0.009000000000000001, -0.008, -0.0096, 0.092, 0.092, 0.092, 0.092, 244.0, 310.0, 630.0, 140.86, -72.65, 16.19, -14.16, -0.59, -0.19, 78.07, 17.91, 21.54, -2.25, 4.35, 6.81, 6.9, 0.0031, 0.0085, 7.17, 2.53, 2.68, 2.97, -1.69, -71.1, 1.8, -61.3, -0.024, 106.88, 138.16, 128.07, -10.12, 0.09, 0.09, 0.09, 0.09, -0.0066, -0.0065, 0.3, -3.4, -3.1, 1.73, 0.015, -1.965, -47.59, 9.75, -15.94, 32.62, -0.1961, -0.0957, -0.1708, 1.03, 0.49, -0.125, -0.21, 4.73, 24.2, 19.65
2009-10-13, -10.88, -0.006, -0.006, -0.006, -0.006, 0.0043, 5.16, 5.01, 4.85, 48.3, 59.7, 31.5, 0.0065, 0.51, 0.33, 287.29, 234.29, 236.775, 71.35, 65.88, 53.62, 55.95, 49.3, 109.05, 4.7, 7.95, 8.63, 0.019, 0.011, 0.005, -0.14, 25.63, 16.3, 10.35, 0.4, 0.48, 0.1, -0.022, -0.022, -0.022, -0.022, 0.002, 0.002, 0.002, 0.002, 8.74, 0.41, -0.0073, -0.01, -0.0094, -0.023, -0.023, -0.023, -0.023, 183.0, 170.0, 267.5, 435.72, 426.01, 200.07, 86.14, 74.39, 38.53, 20.86, 87.66, 83.13, 2.4, 11.09, 11.07, 6.71, 0.006999999999999999, 0.0041, -1.11, 7.75, 3.83, 4.69, 1.78, 5.6, -37.2, 42.3, -0.0041, 370.39, 337.15, 228.21, -17.71, -0.034, -0.034, -0.034, -0.034, 0.0042, -0.0047, 3.1, 3.8, 2.1, 1.73, 0.015, -1.965, -11.69, -4.555, -26.06, -41.45, 0.0265, -0.1118, -0.0387, -0.07, 0.98, 0.13, 0.2, 12.25, 8.53, 14.9
2009-10-14, 20.16, -0.006, -0.006, -0.006, -0.006, 0.0086, -1.18, 0.28, 0.46, -56.1, -9.6, -7.8, 0.023, 0.51, 0.24, 287.29, 234.29, 236.775, -68.92, -27.29, -32.15, -28.04, -36.74, 31.975, -3.0, -4.16, -4.92, -0.062, -0.043, -0.075, 0.75, -6.93, -9.57, 0.05, -0.115, -0.035, 0.34, 0.01, 0.01, 0.01, 0.01, -0.034, -0.034, -0.034, -0.034, 4.8, 9.88, -0.0034, -0.008, -0.0051, -0.014, -0.014, -0.014, -0.014, 183.0, 170.0, 267.5, 135.67, 159.62, 272.96, -56.52, -14.88, -0.35, -14.74, -42.54, -33.55, 0.4, -7.76, -2.11, 0.95, -0.0009, 0.004, -2.11, -1.52, -4.62, -5.08, 7.72, -140.5, -134.6, -192.0, 0.0131, -212.18, 76.78, 81.74, 15.3, 0.017, 0.017, 0.017, 0.017, -0.0005, 0.0057, -0.9, -0.4, 1.8, -10.18, 1.57, 0.02, -11.69, -4.555, -26.06, -41.45, 0.0204, 0.0542, 0.0241, 0.14, -0.19, 0.02, -0.125, -27.24, -15.31, -25.64
2009-10-15, 9.9, 0.023, 0.023, 0.023, 0.023, 0.0067, 5.94, 4.51, 5.16, 102.0, 39.7, 0.0, 0.015, -1.97, -1.43, 1555.54, 1747.82, 686.76, 139.83, 72.71, 61.49, 41.22, 42.16, 31.975, 18.83, 17.87, 11.97, 0.051, 0.023, 0.058, 32.34, 27.13, 27.6, 29.04, -1.095, 0.045, -1.21, 0.071, 0.071, 0.071, 0.071, 0.071, 0.071, 0.071, 0.071, -0.67, -2.19, -0.0076, -0.0045, -0.0032, 0.069, 0.069, 0.069, 0.069, 1557.0, 1570.0, 1230.0, 270.0, 473.56, 307.3, 84.66, 35.56, 49.72, 144.8, 129.45, 92.65, 0.8, 25.56, 16.61, 2.61, 0.0047, 0.0008, 12.24, 2.63, 9.81, 9.18, 3.37, 262.6, 146.0, 171.0, 0.005, 419.46, 133.29, 76.47, 39.73, 0.034, 0.034, 0.034, 0.034, 0.0056, 0.0046, -8.5, 0.4, -9.27, 14.23, 4.86, 9.04, 119.24, 108.23, 94.1, 113.94, -0.0652, 0.0261, -0.0885, -0.43, -0.6, 0.068, 0.228, 52.27, 24.01, 26.47
2009-10-16, -18.63, 0.023, 0.023, 0.023, 0.023, 0.0019, -0.28, 0.3, -0.02, -33.1, 6.6, 64.8, 0.041, -0.1, -0.88, 502.18, 309.9, 1183.34, -23.37, 9.59, 49.25, -6.89, -21.22, -9.35, 4.54, 3.39, 7.73, 0.014, 0.019, -0.025, 1.06, -1.5, -0.66, 0.81, -0.065, -1.295, -0.74, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.041, 0.041, 0.041, 0.041, -0.44, -5.28, 0.0097, 0.0047, -0.0026, 0.066, 0.066, 0.066, 0.066, 1381.0, 1450.0, 1325.0, 136.63, -17.48, 52.18, -22.73, -11.09, 2.5, 47.08, 22.45, 43.38, -1.5, -1.54, 6.44, 22.93, 0.0078, 0.008, -0.6, 5.23, -0.05, 2.44, -0.59, -21.2, 61.1, 79.7, 0.0296, -8.47, 116.28, 266.03, 3.66, 0.049, 0.049, 0.049, 0.049, 0.0042, 0.0046, -0.5, -10.0, -5.73, -0.54, 0.48, -0.46, -28.27, -72.48, -6.39, 35.05, -0.1693, -0.1278, -0.189, 1.4, 0.47, -0.493, -0.243, 0.1, 14.32, 25.73
2009-10-19, 8.71, -0.028, -0.028, -0.028, -0.028, -0.0039, -2.88, 1.67, -2.13, -32.8, 5.0, -42.5, 0.0175, -0.4, 0.67, -502.83, -0.26, -338.23, -87.38, 16.56, -74.85, -25.67, -24.57, 33.3, -8.88, -1.89, -4.88, -0.014, -0.005, 0.017, -16.49, 0.4, -8.56, -15.41, 1.175, 1.185, 0.59, -0.024, -0.024, -0.024, -0.024, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, 4.79, 4.37, 0.0027, 0.0061, 0.0079, -0.011, -0.011, -0.011, -0.011, -461.0, -280.0, -350.0, -291.43, -73.42, -4.22, -37.93, 20.52, -51.1, -67.03, -14.81, -32.42, 5.1, 0.71, 2.65, 0.99, -0.0042, 0.0025, -7.16, -0.02, -2.39, -6.46, 3.03, -173.3, 10.1, -181.3, 0.0084, -187.42, 52.61, -129.03, 0.43, -0.024, -0.024, -0.024, -0.024, -0.0069, -0.0053, 9.1, 9.2, 8.5, 0.495, 1.63, 1.55, 0.25, 0.53, -18.54, -39.64, 0.0551, -0.1228, 0.0265, 0.1, 1.27, 0.005, -0.245, -6.25, 16.17, -8.04
2009-10-20, 10.08, -0.013, -0.013, -0.013, -0.013, 0.0058, 4.72, -1.23, 2.1, 91.3, 8.6, 13.8, 0.004, 1.9, 1.24, 1038.97, 826.85, 695.41, 109.17, -28.65, 30.25, 24.69, 48.17, -13.85, 10.23, 5.5, 4.95, 0.12, 0.102, -0.006999999999999999, 19.52, -2.32, 15.38, 7.54, 0.12, 1.06, 1.06, -0.011, -0.011, -0.011, -0.011, -0.025, -0.025, -0.025, -0.025, 9.01, 8.18, -0.0082, -0.0013, -0.0008, 0.004, 0.004, 0.004, 0.004, 960.0, 990.0, 750.0, 200.81, 17.29, 55.91, 91.11, 10.2, 69.44, 96.28, 73.99, 82.98, 1.4, 13.9, 6.88, 0.28, 0.0135, -0.001, 6.16, -3.39, 2.63, 2.47, -3.01, 208.9, -45.9, 119.0, 0.0053, 273.64, -86.04, 86.57, 5.11, 0.008, 0.008, 0.008, 0.008, 0.0152, 0.0018, 0.97, 8.18, 7.67, 0.495, 1.63, 1.55, 33.63, 107.23, 57.01, 76.12, 0.0504, 0.095, 0.0667, -0.17, -0.21, 0.205, 0.205, 28.79, -0.61, 12.22
2009-10-21, -5.29, -0.085, -0.085, -0.085, -0.085, -0.0025, -2.11, 1.19, 0.72, -38.1, 17.0, 53.2, -0.0295, -0.49, -0.37, -1936.34, -299.13, -2117.97, -40.79, 31.08, 40.14, 12.77, -3.49, -13.85, -6.85, -1.53, -0.32, -0.035, 0.014, 0.116, -12.85, 18.02, 1.05, 1.35, -0.43, 0.87, -0.3, -0.064, -0.064, -0.064, -0.064, -0.046, -0.046, -0.046, -0.046, -3.94, 0.12, 0.0213, 0.0105, -0.0011, -0.063, -0.063, -0.063, -0.063, -1836.0, -1620.0, -2140.0, 73.83, -3.7, -105.43, -9.08, 22.78, 27.82, -50.71, 10.65, -14.51, -2.45, 1.01, 5.38, 10.78, -0.001, 0.0094, -8.93, 5.17, -0.85, -3.89, -16.27, -95.1, 44.8, 52.1, -0.0022, -197.93, 78.4, 53.18, -18.7, -0.046, -0.046, -0.046, -0.046, -0.0063, 0.0072, -3.35, -6.58, -1.75, -0.51, -0.05, 2.15, -0.27, 20.09, 18.67, 11.85, -0.0476, 0.0949, -0.0205, 0.06, -0.29, -0.067, -0.067, -22.34, 4.73, 0.3
2009-10-22, -23.53, 0.024, 0.024, 0.024, 0.024, 0.0071, 0.58, -1.32, -3.62, 14.5, -30.5, -68.9, 0.102, 1.83, 0.0, 182.48, -73.46, 1145.48, 21.72, -30.02, -64.59, 0.5, 11.45, -50.85, -9.66, 2.72, -5.39, 0.104, 0.042, -0.01, -12.74, -19.65, 9.48, -3.36, 1.635, -0.345, 0.0, 0.061, 0.061, 0.061, 0.061, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 19.24, 4.16, -0.006999999999999999, 0.0057, 0.011, 0.08900000000000001, 0.08900000000000001, 0.08900000000000001, 0.08900000000000001, 554.0, 1270.0, 820.0, -111.89, 185.13, 276.41, 7.37, -8.59, -61.67, -92.12, 0.68, -43.15, 2.5, -2.45, -4.8, -11.87, 0.0005, 0.0013, -8.3, -11.0, -0.59, -6.38, 15.37, 85.0, -40.4, -137.7, 0.0215, -52.18, -224.73, -451.5, -25.42, 0.043, 0.043, 0.043, 0.043, 0.0076, 0.0022, 12.68, 10.7, 10.48, 3.94, -2.45, -6.89, -96.1, -111.86, 5.12, -59.32, 0.0963, -0.0409, 0.0238, 0.05, 0.41, 0.267, 0.267, -6.56, -24.9, -36.96
2009-10-23, 9.84, 0.016, 0.016, 0.016, 0.016, 0.0013, -4.81, -5.36, -2.14, -50.5, -10.1, -8.0, 0.0355, 1.74, 2.4, 649.38, -655.05, 232.51, -70.56, -52.27, -24.03, 1.7, -14.14, -75.0, 11.51, -6.15, -6.46, -0.038, -0.003, 0.071, 14.56, -14.06, -21.47, -17.71, 1.565, 1.305, 2.13, -0.039, -0.039, -0.039, -0.039, 0.028, 0.028, 0.028, 0.028, 12.91, 23.85, 0.0046, -0.0038, 0.0039, -0.021, -0.021, -0.021, -0.021, 275.0, -330.0, 600.0, -127.29, -327.4, -206.91, -28.75, -18.23, -13.78, 131.95, -24.86, -30.76, -0.65, -12.75, -12.47, -5.98, 0.0011, -0.0013, 8.27, -7.51, -7.56, -5.69, 12.78, -46.6, -55.9, 41.4, 0.0019, -362.46, -150.22, -116.05, -43.62, -0.013, -0.013, -0.013, -0.013, 0.0005, 0.0036, 12.1, 10.0, 2.5, -2.59, 0.7, 2.87, 91.35, -47.57, -61.67, -71.78, 0.0758, 0.0528, 0.1592, 0.57, 0.37, -0.28, -0.28, -21.48, -31.92, -11.23
