@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2007-01-25, 1382.36, 4.164, 4.164, 4.164, 1.2961, 1.3037, 1.2946, 506.55, 504.44, 507.01, 503.26, 6227.6, 10.3265, 120.44, 120.73, 120.84, 120.36, 44686.73, 44177.2, 4.0360000000000005, 4.0360000000000005, 4.0360000000000005, 6759.95, 6681.66, 1857.65, 1857.65, 1662.28, 1664.18, 1690.32, 1658.48, 4.9, 4.9, 4.9, 4098.25, 4065.75, 1427.96, 1440.14, 1427.96, 2.588, 2.591, 2.591, 2975.13, 2955.42, 2994.28, 1213.23, 1223.84, 1225.13, 1211.45, 2466.28, 2443.01, 2466.28, 119.945, 120.49, 120.555, 119.88, 4.078, 4.078, 4.814, 4.814, 748.56, 1.1784, 1.1766, 4.024, 4.024, 45032.0, 44700.0, 21.2791, 21.2919, 21.2791, 55.37, 54.97, 55.45, 27338.3, 26813.69, 27338.37, 17505.31, 17553.03, 17498.36, 5.09, 5.09, 5.09, 5.09, 9153.1, 9135.35, 9116.39, 12534.37, 12659.42, 12489.98, 116.95, 117.3, 115.3, 732.26, 745.72, 0.6587, 0.6575, 0.6564, 55.43, 53.88, 1842.62, 1861.94, 1863.94, 1.2012, 1.2156, 794.03, 786.59, 439.86, 439.86, 647.6, 14419.3, 14560.2, 14415.8, 1.9682, 1.9815, 1.9644, 409.0, 42566.0, 42587.0, 42106.0, 4.095, 4.095, 4.095, 4.095, 0.7003, 0.7024, 2909.54, 2907.16, 2915.08, 2907.16, 1.6669999999999998, 1.6669999999999998, 795.92, 796.51, 936.1, 939.6, 935.9, 13030.13, 12875.78, 6936.33, 7141.73, 7141.73, 6936.33, 657.16, 656.62, 657.63, 653.08, 1.5839, 1.5785, 1.587, 1.5419999999999998, 4.23, 4.23, 121.8, 120.63, 13.200999999999999, 13.165, 13.17, 13.08, 481.5, 463.5, 5.943, 4437.23, 4469.12
2007-01-26, 1371.33, 4.172, 4.172, 4.172, 1.2933, 1.3004, 1.2914, 503.03, 506.79, 508.52, 502.15, 6314.8, 10.3435, 120.5, 120.27, 120.62, 120.26, 44549.54, 44431.87, 4.072, 4.072, 4.072, 6771.42, 6703.9, 1862.5, 1862.5, 1681.46, 1662.3, 1695.5, 1662.28, 4.912, 4.912, 4.912, 4157.95, 4090.1, 1440.12, 1440.69, 1422.34, 2.639, 2.645, 2.65, 2857.36, 2946.5, 2947.15, 1210.45, 1213.26, 1217.55, 1208.14, 2434.24, 2469.27, 2470.51, 119.895, 119.91, 120.135, 119.79, 4.082, 4.082, 4.879, 4.879, 748.48, 1.1832, 1.1731, 4.0280000000000005, 4.0280000000000005, 44788.0, 44475.0, 21.1863, 21.1979, 21.1863, 54.23, 55.39, 55.9, 26899.34, 27341.48, 27453.92, 17604.6, 17617.64, 17427.54, 5.08, 5.08, 5.08, 5.08, 9134.1, 9183.67, 9114.92, 12621.77, 12670.48, 12461.54, 116.0, 117.0, 115.9, 723.62, 732.19, 0.6584, 0.6585, 0.6577, 54.12, 54.05, 1838.4, 1842.22, 1847.68, 1.189, 1.1992, 784.19, 793.92, 438.23, 438.23, 647.8, 14567.7, 14605.6, 14490.6, 1.9639, 1.9689, 1.9626, 402.25, 42457.0, 42720.0, 42322.0, 4.13, 4.13, 4.13, 4.13, 0.6957, 0.7040000000000001, 2945.88, 2909.54, 2950.3, 2909.54, 1.6580000000000001, 1.682, 793.93, 798.16, 936.05, 937.55, 935.25, 13046.6, 12921.8, 6926.073333333334, 7088.556666666666, 7088.556666666666, 6926.073333333334, 660.71, 660.69, 662.13, 658.74, 1.5491, 1.585, 1.602, 1.547, 4.239, 4.239, 121.31, 120.17, 13.422, 13.422, 13.422, 13.422, 468.25, 461.0, 5.845, 4472.11, 4473.25
2007-01-29, 1363.1, 4.209, 4.209, 4.209, 1.2915, 1.2944, 1.2875, 499.8, 499.65, 501.61, 496.62, 6269.3, 10.317, 120.94, 120.84, 121.06, 120.68, 44412.35, 44686.54, 4.149, 4.149, 4.149, 6731.36, 6659.45, 1880.19, 1862.84, 1669.82, 1681.27, 1681.46, 1664.93, 4.9639999999999995, 4.9639999999999995, 4.9639999999999995, 4162.549999999998, 4102.925, 1423.9, 1427.27, 1416.96, 2.622, 2.61, 2.6180000000000003, 2882.56, 2805.96, 2905.98, 1215.09, 1210.2, 1217.28, 1208.98, 2435.49, 2441.1, 2443.44, 120.46, 119.83, 120.61, 119.81, 4.125, 4.125, 4.877, 4.877, 748.33, 1.1798, 1.1778, 4.067, 4.067, 44544.0, 44250.0, 21.1722, 21.192, 21.1722, 55.42, 54.33, 55.58, 27045.71, 26899.34, 27049.72, 17368.05, 17421.93, 17300.84, 5.07, 5.07, 5.07, 5.07, 9041.1, 9109.22, 9041.1, 12503.28, 12582.67, 12391.44, 116.3, 116.6, 115.4, 727.78, 729.53, 0.6591, 0.6582, 0.657, 55.29, 54.16, 1843.16, 1838.08, 1851.72, 1.1897, 1.1896, 788.14, 784.23, 440.28, 440.28, 644.5, 14486.5, 14486.9, 14377.5, 1.96, 1.9648, 1.9558, 407.75, 42184.0, 42457.0, 42091.0, 4.132, 4.132, 4.132, 4.132, 0.6959, 0.6984, 2937.58, 2945.88, 2972.5, 2937.58, 1.6580000000000001, 1.65, 790.94, 798.66, 940.65, 941.65, 938.15, 13006.83, 12927.28, 6915.8166666666675, 7035.383333333332, 7035.383333333332, 6915.8166666666675, 657.65, 658.24, 660.12, 655.87, 1.5914, 1.554, 1.595, 1.5525, 4.287, 4.287, 121.66, 121.15, 13.31, 13.43, 13.43, 13.43, 468.75, 462.0, 5.83, 4409.72, 4418.41
2007-01-30, 1370.72, 4.1930000000000005, 4.1930000000000005, 4.1930000000000005, 1.2955, 1.2967, 1.2898, 500.31, 499.69, 501.77, 498.47, 6228.0, 10.3165, 121.07, 120.97, 121.07, 120.67, 43573.49, 44413.6, 4.175, 4.175, 4.175, 6739.5, 6683.38, 1863.91, 1836.59, 1641.98, 1669.82, 1685.03, 1640.44, 4.979, 4.979, 4.979, 4167.15, 4115.75, 1422.03, 1426.94, 1418.46, 2.529, 2.5269999999999997, 2.5269999999999997, 2945.26, 2897.25, 2954.34, 1218.14, 1214.77, 1219.6, 1211.7, 2441.09, 2434.64, 2451.83, 120.38, 120.4, 120.55, 120.17, 4.137, 4.137, 4.894, 4.894, 748.37, 1.1827, 1.1789, 4.09, 4.09, 43785.0, 44500.0, 21.2953, 21.3082, 21.2953, 54.01, 55.63, 55.96, 26834.05, 27036.86, 27036.86, 17393.19, 17489.59, 17319.37, 5.08, 5.08, 5.08, 5.08, 9110.76, 9045.33, 9022.89, 12487.1, 12599.74, 12422.93, 116.6, 117.7, 115.8, 725.8, 728.79, 0.6609999999999999, 0.659, 0.6584, 53.68, 53.56, 1842.8, 1842.89, 1846.16, 1.1879, 1.1895, 793.1, 787.37, 440.47, 440.47, 643.1, 14403.1, 14512.4, 14391.7, 1.9595, 1.96, 1.9548, 406.0, 42259.0, 42384.0, 42184.0, 4.147, 4.147, 4.147, 4.147, 0.6954, 0.6989, 2912.78, 2937.58, 2967.3, 2912.78, 1.719, 1.713, 796.86, 797.82, 940.4, 941.5, 938.9, 13025.04, 12926.02, 6905.56, 6982.21, 6982.21, 6905.56, 653.92, 658.95, 660.57, 653.64, 1.5489, 1.594, 1.6122, 1.547, 4.309, 4.309, 122.2, 121.41, 13.19, 13.19, 13.19, 13.19, 465.0, 455.5, 5.815, 4401.97, 4420.16
2007-01-31, 1360.23, 4.218999999999999, 4.218999999999999, 4.218999999999999, 1.2965, 1.2982, 1.2942, 502.83, 500.01, 503.57, 499.13, 6239.9, 10.345, 121.23, 120.89, 121.32, 120.75, 44044.23, 43573.49, 4.195, 4.195, 4.195, 6801.27, 6711.05, 1836.7, 1800.59, 1645.02, 1641.97, 1645.54, 1606.44, 5.016, 5.016, 5.016, 4152.5, 4092.15, 1420.61, 1428.82, 1420.61, 2.55, 2.521, 2.565, 2930.56, 2959.4, 2980.51, 1222.4, 1218.09, 1224.07, 1216.57, 2448.64, 2446.66, 2451.0, 120.72, 120.34, 120.81, 120.18, 4.167, 4.167, 4.875, 4.875, 749.56, 1.1805, 1.179, 4.113, 4.113, 44158.0, 43785.0, 21.3368, 21.3484, 21.3368, 56.97, 53.87, 57.05, 27135.37, 26838.18, 27154.18, 17510.0, 17558.53, 17452.63, 5.06, 5.06, 5.06, 5.06, 9147.0, 9106.12, 9091.87, 12484.7, 12538.06, 12463.07, 116.55, 117.1, 115.8, 728.23, 729.62, 0.6607, 0.6607, 0.6579999999999999, 56.39, 53.67, 1850.24, 1843.16, 1857.32, 1.1876, 1.1879, 797.97, 793.6, 442.42, 442.42, 644.2, 14492.0, 14564.1, 14459.8, 1.9629, 1.9607, 1.9599, 400.0, 42290.0, 42324.0, 42027.0, 4.1530000000000005, 4.1530000000000005, 4.1530000000000005, 4.1530000000000005, 0.6887, 0.6995, 2928.87, 2912.78, 2928.87, 2912.78, 1.714, 1.74, 794.61, 799.68, 942.7, 943.5, 939.4, 13034.17, 12924.36, 6956.58, 6905.56, 6956.58, 6905.56, 653.49, 653.43, 655.0, 650.11, 1.638, 1.5533, 1.64, 1.5515, 4.3389999999999995, 4.3389999999999995, 122.01, 121.45, 13.319, 13.319, 13.319, 13.319, 457.5, 453.5, 5.885, 4410.34, 4439.84
2007-02-01, 1382.9, 4.231, 4.231, 4.231, 1.3034, 1.3038, 1.2923, 499.81, 502.0, 502.96, 499.31, 6242.0, 10.345999999999998, 121.09, 121.19, 121.36, 120.99, 44641.6, 44046.04, 4.1610000000000005, 4.1610000000000005, 4.1610000000000005, 6805.09, 6758.85, 1833.0, 1833.0, 1656.94, 1645.03, 1668.3, 1645.02, 4.99, 4.99, 4.99, 4137.85, 4068.55, 1428.65, 1441.61, 1424.78, 2.583, 2.55, 2.585, 2786.34, 2926.07, 2929.65, 1227.11, 1221.75, 1227.49, 1215.74, 2463.93, 2443.33, 2471.2, 120.595, 120.65, 120.815, 120.49, 4.148, 4.148, 4.814, 4.814, 748.29, 1.1761, 1.1747, 4.103, 4.103, 44714.0, 43895.0, 21.3699, 21.3861, 21.3699, 58.14, 56.9, 58.2, 27561.49, 27136.72, 27621.98, 17493.83, 17497.86, 17275.84, 5.04, 5.04, 5.04, 5.04, 9135.11, 9131.97, 9092.54, 12520.03, 12685.54, 12461.3, 117.65, 118.3, 116.75, 731.22, 731.68, 0.6636, 0.6606, 0.6597, 57.4, 55.16, 1849.11, 1848.97, 1852.02, 1.1931, 1.1863, 800.34, 797.03, 443.26, 443.26, 652.0, 14523.9, 14580.3, 14450.0, 1.9639, 1.9626, 1.9482, 405.25, 42197.0, 42407.0, 42180.0, 4.154, 4.154, 4.154, 4.154, 0.6892, 0.6903, 2924.25, 2928.87, 2928.87, 2924.25, 1.705, 1.713, 798.2, 801.34, 941.5, 943.6, 941.3, 13074.12, 12970.52, 7055.69, 6956.58, 7055.69, 6956.58, 654.04, 654.98, 656.78, 652.94, 1.6546, 1.6385, 1.68, 1.6134, 4.33, 4.33, 121.76, 120.61, 13.514000000000001, 13.535, 13.55, 13.535, 460.5, 459.5, 5.902, 4423.31, 4448.45
2007-02-02, 1413.14, 4.169, 4.169, 4.169, 1.3022, 1.3053, 1.2999, 505.59, 505.09, 507.92, 504.47, 6203.1, 10.3185, 120.78, 120.61, 121.1, 120.54, 44815.01, 44642.33, 4.146, 4.146, 4.146, 6874.77, 6820.58, 1843.89, 1843.89, 1702.85, 1656.95, 1707.47, 1656.94, 4.979, 4.979, 4.979, 4141.6, 4081.1, 1437.9, 1446.64, 1437.9, 2.5180000000000002, 2.5580000000000003, 2.58, 2785.43, 2744.81, 2801.69, 1220.46, 1226.12, 1227.01, 1217.78, 2468.38, 2474.08, 2481.38, 120.05, 120.5, 120.6, 119.97, 4.143, 4.143, 4.843, 4.843, 751.68, 1.1785, 1.1733, 4.095, 4.095, 44957.0, 45045.0, 21.3718, 21.388, 21.3718, 57.3, 57.89, 58.86, 27842.76, 27561.49, 27945.3, 17377.03, 17543.96, 17361.01, 5.02, 5.02, 5.02, 5.02, 9217.87, 9205.6, 9200.65, 12617.2, 12741.3, 12563.85, 118.75, 119.3, 117.8, 725.28, 731.52, 0.6621, 0.6629999999999999, 0.6604, 56.72, 56.63, 1843.6, 1848.97, 1850.46, 1.1875, 1.1929, 807.77, 802.02, 448.03, 448.03, 657.4, 14637.5, 14656.9, 14570.9, 1.9674, 1.9651, 1.9621, 404.25, 42461.0, 42595.0, 42197.0, 4.1419999999999995, 4.1419999999999995, 4.1419999999999995, 4.1419999999999995, 0.6826, 0.6917, 2935.875, 2926.56, 2938.185, 2924.25, 1.714, 1.703, 799.9, 801.11, 937.05, 939.35, 936.75, 13178.91, 13034.12, 7080.046666666666, 7028.876666666668, 7094.95, 7013.973333333332, 657.0, 655.96, 659.98, 655.96, 1.6589, 1.6714, 1.7, 1.653, 4.32, 4.32, 120.92, 120.09, 13.672, 13.62, 13.62, 13.615, 467.5, 459.5, 5.935, 4467.47, 4484.23
2007-02-05, 1417.95, 4.199, 4.199, 4.199, 1.2969, 1.3064, 1.295, 506.78, 507.23, 508.39, 505.91, 6282.2, 10.3255, 120.84, 120.87, 121.01, 120.71, 44997.83, 44815.23, 4.2410000000000005, 4.2410000000000005, 4.2410000000000005, 6904.88, 6848.17, 1894.52, 1885.76, 1701.26, 1702.85, 1712.21, 1682.19, 5.0, 5.0, 5.0, 4198.7, 4132.95, 1445.94, 1449.33, 1444.49, 2.41, 2.425, 2.465, 2673.21, 2791.49, 2796.44, 1215.47, 1219.86, 1224.82, 1213.32, 2475.88, 2474.19, 2478.41, 120.035, 120.0, 120.315, 119.98, 4.14, 4.14, 4.827, 4.827, 749.66, 1.1849, 1.1776, 4.093999999999999, 4.093999999999999, 45051.0, 45065.0, 21.2838, 21.299, 21.2838, 59.02, 57.39, 59.25, 27933.07, 27842.62, 28005.95, 17569.16, 17633.61, 17532.64, 5.13, 5.13, 5.13, 5.13, 9260.49, 9230.66, 9226.2, 12673.84, 12740.65, 12582.99, 118.35, 119.4, 117.75, 726.51, 727.32, 0.6592, 0.662, 0.6584, 58.41, 56.65, 1843.76, 1842.11, 1851.37, 1.1897, 1.1869, 809.42, 807.95, 445.33, 445.33, 646.2, 14573.3, 14631.2, 14545.3, 1.9669, 1.9668, 1.9638, 398.0, 42596.0, 42708.0, 42461.0, 4.131, 4.131, 4.131, 4.131, 0.6817, 0.6836, 2947.5, 2924.25, 2947.5, 2924.25, 1.7280000000000002, 1.7369999999999999, 794.62, 796.89, 937.25, 939.05, 936.75, 13177.78, 13102.45, 7104.403333333334, 7101.173333333332, 7134.21, 7071.366666666668, 670.6, 659.77, 671.08, 659.77, 1.6840000000000002, 1.661, 1.6869999999999998, 1.639, 4.303, 4.303, 121.38, 120.62, 13.327, 13.3, 13.3, 13.3, 459.5, 455.75, 5.905, 4477.48, 4510.82
2007-02-06, 1428.58, 4.184, 4.184, 4.184, 1.2923, 1.297, 1.2913, 506.19, 506.88, 506.88, 505.39, 6310.9, 10.323, 120.61, 120.92, 121.05, 120.47, 45286.17, 44998.7, 4.291, 4.291, 4.291, 6891.13, 6864.19, 1896.62, 1895.84, 1713.63, 1701.26, 1714.15, 1698.68, 4.996, 4.996, 4.996, 4219.0, 4170.0, 1448.33, 1449.38, 1443.85, 2.405, 2.399, 2.4219999999999997, 2612.54, 2658.07, 2672.35, 1210.13, 1214.76, 1216.47, 1207.65, 2470.6, 2475.03, 2481.57, 119.835, 120.02, 120.215, 119.73, 4.104, 4.104, 4.81, 4.81, 747.22, 1.182, 1.1806, 4.0569999999999995, 4.0569999999999995, 45328.0, 44915.0, 21.2955, 21.3085, 21.2955, 58.74, 59.25, 59.95, 28000.235, 27884.52, 28072.835, 17531.41, 17531.41, 17294.98, 5.17, 5.17, 5.17, 5.17, 9257.94, 9249.64, 9225.32, 12641.08, 12681.06, 12630.5, 116.6, 118.35, 116.1, 726.04, 727.07, 0.6597, 0.6591, 0.6582, 58.1, 57.85, 1834.07, 1843.18, 1844.91, 1.1904, 1.1876, 806.69, 809.2, 449.39, 449.39, 650.9, 14602.9, 14625.9, 14559.0, 1.9599, 1.9671, 1.9536, 404.0, 42696.0, 42761.0, 42503.0, 4.088, 4.088, 4.088, 4.088, 0.6841, 0.6867, 2948.55, 2935.875, 2948.55, 2935.875, 1.714, 1.74, 791.67, 792.58, 935.8, 938.6, 935.3, 13176.99, 13111.57, 7128.76, 7173.47, 7173.47, 7128.76, 674.42, 673.88, 676.77, 670.72, 1.6756, 1.6856, 1.7180000000000002, 1.6716, 4.271, 4.271, 121.2, 120.22, 13.515, 13.515, 13.515, 13.515, 462.75, 458.0, 5.945, 4491.36, 4505.28
2007-02-07, 1426.29, 4.163, 4.163, 4.163, 1.2982, 1.2992, 1.2912, 507.4, 506.21, 509.35, 506.21, 6317.9, 10.305, 120.27, 120.42, 120.47, 120.11, 45351.8, 45286.73, 4.2669999999999995, 4.2669999999999995, 4.2669999999999995, 6906.68, 6862.19, 1906.01, 1905.06, 1730.73, 1713.63, 1735.82, 1708.0, 4.99, 4.99, 4.99, 4228.15, 4186.15, 1446.98, 1450.19, 1443.4, 2.485, 2.474, 2.474, 2675.7, 2612.84, 2677.04, 1211.12, 1209.51, 1213.0, 1204.12, 2471.49, 2475.78, 2478.24, 119.47, 119.79, 119.85, 119.37, 4.083, 4.083, 4.769, 4.769, 746.1, 1.1825, 1.1808, 4.0360000000000005, 4.0360000000000005, 45415.0, 45650.0, 21.2469, 21.2585, 21.2469, 58.88, 58.9, 59.99, 28067.4, 27926.42, 28139.72, 17384.5, 17433.27, 17345.1, 5.09, 5.09, 5.09, 5.09, 9266.16, 9259.3, 9259.29, 12661.66, 12738.41, 12586.44, 116.5, 117.25, 116.25, 725.69, 726.46, 0.6586, 0.6594, 0.657, 58.42, 58.06, 1838.76, 1833.49, 1841.26, 1.1918, 1.1898, 810.41, 807.2, 448.13, 448.13, 653.6, 14653.2, 14743.8, 14644.6, 1.9708, 1.9601, 1.9587, 402.0, 42617.0, 42838.0, 42558.0, 4.079, 4.079, 4.079, 4.079, 0.6806, 0.6853, 2949.6, 2947.5, 2949.6, 2947.5, 1.742, 1.735, 791.12, 792.34, 933.0, 934.9, 932.4, 13222.35, 13158.36, 7259.35, 7128.76, 7259.35, 7128.76, 673.63, 677.36, 677.42, 671.77, 1.6909, 1.6835, 1.7145, 1.676, 4.245, 4.245, 120.58, 119.95, 13.63, 13.63, 13.63, 13.63, 458.5, 450.0, 5.88, 4502.78, 4540.16
2007-02-08, 1423.58, 4.128, 4.128, 4.128, 1.3019, 1.3025, 1.2965, 509.08, 507.81, 509.88, 507.5, 6346.3, 10.3295, 120.5, 120.09, 120.53, 119.87, 44587.96, 45352.25, 4.263, 4.263, 4.263, 6924.46, 6885.08, 1924.23, 1913.25, 1724.34, 1730.73, 1738.89, 1714.59, 4.987, 4.987, 4.987, 4232.3, 4192.85, 1447.41, 1452.99, 1446.44, 2.441, 2.445, 2.465, 2716.18, 2688.96, 2745.39, 1214.82, 1210.74, 1216.04, 1206.92, 2490.5, 2483.73, 2495.27, 119.495, 119.42, 119.585, 119.08, 4.067, 4.067, 4.749, 4.749, 749.74, 1.1848, 1.1814, 4.021, 4.021, 44624.0, 45400.0, 21.1785, 21.1925, 21.1785, 57.71, 59.12, 59.85, 28123.76, 28067.29, 28293.44, 17367.91, 17374.82, 17199.66, 5.08, 5.08, 5.08, 5.08, 9288.2, 9271.87, 9235.13, 12656.86, 12748.99, 12589.56, 116.85, 118.0, 116.3, 726.8, 727.33, 0.6604, 0.6586, 0.6581, 57.23, 56.74, 1839.47, 1838.07, 1843.05, 1.1924, 1.1906, 816.2, 811.16, 446.49, 446.49, 652.3, 14734.9, 14867.3, 14708.0, 1.9701, 1.9708, 1.9674, 396.5, 42868.0, 42881.0, 42617.0, 4.07, 4.07, 4.07, 4.07, 0.6853, 0.6862, 2951.23, 2949.6, 2951.23, 2949.6, 1.742, 1.755, 788.95, 790.42, 933.65, 933.85, 930.25, 13237.74, 13108.23, 7326.88, 7259.35, 7326.88, 7259.35, 675.33, 676.07, 679.0, 675.08, 1.6661, 1.6975, 1.7225, 1.656, 4.227, 4.227, 120.83, 119.98, 13.667, 13.65, 13.65, 13.65, 452.5, 449.0, 5.795, 4536.25, 4555.08
2007-02-09, 1427.68, 4.113, 4.113, 4.113, 1.3039, 1.3043, 1.2974, 504.78, 508.35, 508.71, 503.81, 6369.5, 10.3265, 120.66, 120.49, 120.84, 120.44, 44891.94, 44584.54, 4.306, 4.306, 4.306, 6918.04, 6849.85, 1917.13, 1878.86, 1679.79, 1724.33, 1724.39, 1678.7, 4.963, 4.963, 4.963, 4245.3, 4188.45, 1449.99, 1450.45, 1442.81, 2.438, 2.4219999999999997, 2.443, 2737.73, 2725.14, 2751.16, 1219.4, 1214.13, 1219.49, 1212.85, 2488.67, 2484.5, 2492.41, 119.64, 119.45, 119.83, 119.43, 4.065, 4.065, 4.74, 4.74, 747.08, 1.1824, 1.1819, 4.022, 4.022, 44850.0, 44530.0, 21.2065, 21.2217, 21.2065, 59.71, 57.73, 59.87, 28197.26, 28225.34, 28291.49, 17368.35, 17400.35, 17212.78, 5.0, 5.0, 5.0, 5.0, 9229.33, 9291.95, 9201.69, 12639.16, 12666.88, 12576.59, 115.55, 117.0, 115.5, 731.25, 731.25, 0.6659, 0.6601, 0.6592, 59.03, 56.81, 1830.83, 1838.69, 1844.96, 1.1984, 1.192, 816.39, 815.05, 446.62, 446.62, 658.0, 14856.7, 14893.0, 14773.7, 1.958, 1.9703, 1.9543, 393.0, 42487.0, 42924.0, 42417.0, 4.093, 4.093, 4.093, 4.093, 0.684, 0.6897, 2961.2, 2951.23, 2961.2, 2951.23, 1.7280000000000002, 1.73, 787.73, 791.24, 935.05, 936.25, 933.65, 13185.12, 13095.55, 7377.783333333334, 7312.360000000002, 7377.783333333334, 7312.360000000002, 691.28, 676.7, 692.89, 676.7, 1.725, 1.6685, 1.7295, 1.6554, 4.225, 4.225, 121.45, 120.55, 13.732000000000001, 13.732000000000001, 13.732000000000001, 13.732000000000001, 452.75, 451.5, 5.8, 4544.2, 4549.88
