@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute TA_Now numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-02-12, 1945.79, 345.13, 344.56, 345.96, 343.66, 6263.93, 6228.42, 6278.07, 6228.42, 7652.14, 7607.57, 7655.31, 7577.34, 1464.75, 1460.26, 1472.07, 1458.24, 45089.36, 45025.2, 45191.72, 44996.15, 1175.05, 1165.52, 8174.9, 8025.4, 8183.3, 8008.7, 16630.5, 16415.34, 16637.68, 16378.46, 1219.73, 12801.23, 12773.0, 12823.5, 12756.24, 2509.34, 2488.16
2013-02-13, 1976.07, 346.2, 344.62, 346.2, 343.52, 6338.38, 6277.06, 6338.38, 6259.82, 7660.19, 7619.12, 7661.97, 7593.66, 1470.43, 1468.3, 1473.49, 1457.68, 44873.44, 45076.2, 45079.36, 44852.87, 1175.98, 1166.37, 8234.7, 8069.0, 8240.8, 8045.1, 16644.45, 16474.03, 16661.18, 16369.41, 1229.0, 12789.02, 12746.55, 12815.39, 12746.82, 2519.92, 2494.32
2013-02-14, 1979.61, 345.83, 346.36, 347.3, 344.95, 6359.11, 6338.38, 6384.7, 6311.59, 7711.89, 7678.48, 7737.41, 7650.29, 1461.41, 1470.48, 1472.55, 1457.65, 44096.27, 44876.54, 44876.54, 44001.52, 1185.46, 1176.64, 8306.2, 8257.7, 8343.4, 8211.9, 16712.15, 16701.05, 16793.12, 16570.06, 1225.38, 12775.28, 12813.5, 12814.53, 12763.44, 2539.79, 2519.8
2013-02-15, 1981.18, 345.84, 345.57, 346.74, 344.04, 6327.36, 6359.11, 6364.72, 6302.0, 7631.19, 7697.89, 7729.36, 7607.48, 1449.63, 1460.21, 1461.79, 1442.82, 43878.28, 44096.27, 44184.31, 43705.46, 1182.91, 1176.98, 8247.4, 8272.0, 8328.7, 8155.5, 16544.95, 16673.98, 16813.99, 16492.66, 1220.71, 12721.79, 12769.77, 12775.05, 12699.68, 2563.84, 2531.42
2013-02-18, 1981.91, 343.45, 345.54, 346.23, 343.34, 6328.26, 6327.36, 6352.2, 6309.78, 7593.51, 7636.26, 7649.5, 7588.57, 1442.09, 1449.2, 1452.61, 1434.57, 44152.96, 43878.95, 44219.29, 43816.38, 1183.43, 1180.56, 8150.2, 8237.3, 8251.2, 8150.2, 16489.8, 16535.76, 16655.41, 16470.9, 1219.59, 12686.63, 12686.51, 12719.16, 12667.7, 2550.02, 2534.81
2013-02-19, 1985.83, 343.23, 343.22, 343.47, 342.31, 6318.19, 6328.26, 6330.17, 6306.83, 7628.73, 7591.08, 7629.78, 7568.16, 1446.64, 1438.81, 1448.62, 1437.51, 44141.92, 44158.29, 44226.44, 44020.09, 1185.98, 1181.09, 8108.9, 8110.9, 8145.4, 8037.3, 16406.03, 16433.8, 16481.04, 16335.56, 1218.47, 12748.419999999998, 12704.335, 12764.685, 12676.94, 2533.52, 2510.9
2013-02-20, 2024.64, 347.63, 342.82, 348.14, 342.5, 6379.07, 6318.19, 6385.14, 6304.4, 7752.45, 7614.1, 7762.9, 7611.6, 1446.57, 1446.33, 1448.61, 1439.35, 44639.76, 44146.9, 44783.36, 44146.9, 1193.77, 1183.79, 8225.3, 8090.0, 8230.8, 8087.0, 16664.42, 16367.34, 16688.31, 16364.89, 1224.72, 12810.21, 12722.16, 12810.21, 12686.18, 2559.59, 2517.85
2013-02-21, 2015.22, 343.61, 346.76, 347.02, 342.95, 6395.37, 6379.07, 6412.44, 6368.2, 7728.9, 7747.21, 7784.64, 7709.48, 1435.14, 1445.9, 1449.82, 1433.03, 44299.56, 44641.09, 44641.09, 44263.2, 1200.54, 1191.68, 8163.0, 8235.1, 8274.4, 8146.9, 16527.5, 16636.66, 16727.85, 16507.0, 1241.9, 12714.05, 12788.4, 12809.07, 12684.58, 2574.48, 2554.55
2013-02-22, 2018.89, 336.38, 341.01, 341.17, 335.53, 6291.54, 6395.37, 6395.37, 6277.96, 7583.57, 7681.61, 7688.44, 7561.84, 1433.81, 1434.65, 1441.89, 1430.23, 44136.6, 44292.23, 44313.49, 43874.19, 1188.95, 1184.56, 8014.5, 8117.5, 8117.6, 7982.0, 16009.55, 16376.3, 16390.84, 16009.55, 1218.0, 12639.97, 12676.24, 12714.05, 12602.54, 2551.13, 2505.58
2013-02-25, 2009.52, 339.87, 337.4, 340.63, 337.17, 6335.7, 6291.54, 6347.25, 6291.49, 7661.91, 7619.81, 7681.12, 7607.26, 1431.48, 1433.05, 1438.64, 1426.51, 43875.73, 44135.92, 44145.96, 43769.24, 1205.1, 1191.26, 8179.0, 8059.3, 8179.0, 8051.1, 16233.28, 16056.46, 16312.02, 16054.06, 1219.335, 12701.63, 12660.39, 12707.18, 12641.65, 2551.01, 2519.71
2013-02-26, 2000.01, 340.26, 341.01, 343.94, 338.79, 6355.37, 6335.7, 6390.09, 6323.98, 7773.19, 7731.8, 7860.57, 7726.4, 1419.78, 1433.76, 1445.49, 1416.9, 43497.2, 43867.47, 43943.31, 43467.16, 1199.44, 1197.9, 8244.5, 8232.7, 8400.1, 8135.2, 16351.99, 16324.95, 16884.14, 16130.54, 1220.67, 12650.87, 12760.86, 12832.71, 12648.94, 2584.18, 2546.6
2013-02-27, 2004.04, 335.29, 332.99, 337.72, 332.99, 6270.44, 6355.37, 6355.37, 6258.62, 7597.11, 7682.24, 7683.96, 7589.32, 1423.89, 1420.6, 1430.88, 1416.9, 43489.2, 43498.53, 43593.04, 43294.72, 1180.89, 1180.76, 7980.7, 7943.2, 8099.8, 7911.1, 15552.2, 16094.59, 16121.88, 15530.14, 1217.9, 12660.44, 12659.68, 12673.0, 12605.78, 2531.71, 2489.6
2013-02-28, 2026.49, 337.37, 336.74, 337.69, 333.16, 6325.88, 6270.44, 6335.9, 6269.26, 7675.83, 7641.84, 7679.44, 7565.78, 1425.8, 1422.78, 1426.34, 1413.75, 43772.89, 43490.18, 43782.41, 43465.18, 1194.07, 1178.53, 8136.7, 8015.9, 8136.7, 7966.4, 15827.02, 15658.14, 15827.02, 15466.43, 1214.93, 12732.39, 12624.76, 12738.03, 12624.76, 2546.69, 2508.23
2013-03-04, 2013.15, 340.53, 338.75, 340.82, 337.96, 6360.81, 6325.88, 6372.0, 6325.88, 7741.7, 7712.2, 7753.39, 7691.81, 1416.87, 1425.05, 1428.31, 1414.6, 44120.99, 43774.89, 44193.99, 43615.34, 1199.4, 1192.52, 8230.3, 8185.8, 8252.3, 8142.8, 15921.25, 15904.49, 15928.44, 15720.95, 1221.47, 12821.83, 12741.0, 12821.83, 12725.98, 2569.17, 2547.36
2013-03-05, 2016.61, 339.58, 337.91, 340.08, 337.51, 6345.63, 6378.6, 6379.29, 6333.17, 7691.68, 7654.67, 7708.88, 7637.32, 1420.66, 1410.26, 1424.23, 1409.29, 43871.31, 43995.72, 44019.11, 43715.43, 1203.47, 1190.37, 8246.3, 8135.1, 8271.7, 8129.2, 15542.17, 15542.02, 15697.2, 15406.76, 1217.96, 12707.41, 12765.8, 12773.12, 12705.02, 2548.12, 2528.67
2013-03-06, 2020.74, 346.5, 341.48, 347.23, 341.36, 6431.95, 6345.63, 6437.34, 6344.78, 7870.31, 7779.62, 7883.6, 7772.33, 1417.4, 1420.69, 1423.0, 1413.64, 44017.12, 43875.97, 44226.07, 43875.97, 1217.41, 1208.55, 8423.3, 8325.4, 8429.5, 8313.1, 15974.3, 15663.65, 15974.3, 15660.95, 1226.21, 12736.04, 12783.58, 12820.11, 12707.41, 2594.53, 2557.52
2013-03-07, 2004.4, 347.36, 346.33, 349.08, 346.13, 6427.64, 6431.95, 6460.96, 6418.72, 7919.33, 7907.39, 7977.64, 7898.04, 1409.05, 1417.27, 1418.45, 1407.87, 44159.65, 44017.98, 44257.18, 44007.25, 1208.39, 1208.1, 8358.9, 8436.2, 8485.0, 8356.3, 15899.7, 15980.46, 16077.91, 15891.72, 1228.23, 12831.96, 12793.79, 12833.49, 12736.26, 2603.25, 2588.02
2013-03-08, 2006.01, 347.87, 347.95, 349.43, 347.48, 6439.16, 6427.64, 6459.68, 6427.31, 7939.77, 7934.19, 7956.26, 7911.56, 1425.38, 1407.33, 1427.0, 1405.7, 43968.6, 44169.44, 44261.08, 43949.33, 1208.09, 1206.07, 8389.1, 8393.4, 8454.7, 8379.9, 15947.17, 15965.0, 16037.98, 15886.86, 1226.89, 12826.52, 12853.52, 12869.64, 12814.31, 2611.31, 2579.51
2013-03-11, 2003.35, 352.43, 349.42, 352.94, 349.15, 6483.58, 6439.16, 6489.54, 6439.16, 7986.47, 7970.66, 8015.07, 7962.28, 1416.38, 1425.16, 1431.13, 1410.99, 44322.51, 43978.93, 44323.62, 43802.78, 1215.14, 1211.4, 8628.1, 8444.1, 8638.3, 8439.8, 16204.03, 16029.67, 16258.5, 16014.65, 1231.935, 12835.61, 12833.28, 12843.71, 12795.34, 2632.52, 2609.52
2013-03-12, 1993.34, 351.56, 351.43, 351.95, 350.76, 6503.63, 6483.58, 6505.3, 6473.56, 7984.29, 7967.46, 7989.21, 7954.58, 1427.76, 1415.24, 1433.01, 1413.5, 44013.3, 44322.85, 44322.85, 43794.11, 1218.08, 1212.1, 8554.4, 8605.0, 8610.2, 8495.6, 16091.98, 16039.62, 16146.81, 16021.8, 1236.98, 12858.49, 12824.9, 12865.32, 12812.82, 2633.13, 2619.75
2013-03-13, 1999.73, 352.06, 351.17, 352.91, 351.16, 6510.62, 6503.63, 6533.99, 6491.75, 7966.12, 7970.83, 7999.5, 7933.94, 1427.53, 1426.66, 1431.92, 1422.73, 43965.41, 44019.26, 44019.54, 43731.69, 1208.52, 1208.3, 8532.3, 8529.0, 8598.1, 8506.7, 16023.98, 16068.13, 16228.92, 15987.37, 1240.78, 12878.58, 12879.87, 12904.71, 12853.9, 2639.94, 2621.44
2013-03-14, 2002.13, 352.02, 351.76, 352.18, 350.83, 6481.5, 6510.62, 6510.62, 6437.61, 7970.91, 7964.77, 7978.84, 7942.37, 1423.55, 1426.93, 1435.41, 1419.38, 43278.11, 43972.75, 43976.76, 43274.99, 1210.89, 1202.99, 8498.3, 8502.7, 8516.7, 8434.9, 15745.34, 15995.75, 16006.16, 15721.68, 1240.06, 12744.11, 12873.47, 12878.59, 12725.75, 2632.67, 2614.68
2013-03-15, 1986.5, 355.85, 353.15, 355.85, 352.6, 6529.41, 6481.5, 6532.57, 6478.54, 8058.37, 8013.25, 8060.26, 8011.22, 1440.45, 1423.33, 1443.65, 1422.89, 43348.52, 43278.11, 43644.21, 43035.03, 1221.85, 1214.88, 8657.9, 8532.8, 8670.4, 8529.6, 16131.05, 15900.27, 16131.05, 15870.7, 1240.51, 12799.91, 12751.6, 12816.78, 12736.11, 2650.51, 2637.29
2013-03-18, 1968.18, 353.58, 356.16, 356.16, 352.67, 6489.65, 6529.41, 6533.78, 6470.1, 8042.85, 8074.03, 8074.47, 7996.95, 1452.55, 1439.96, 1456.39, 1437.85, 42605.05, 43348.52, 43389.3, 42604.99, 1217.35, 1213.82, 8619.1, 8645.2, 8649.9, 8544.5, 16061.15, 16176.54, 16232.76, 16001.45, 1242.575, 12830.03, 12795.24, 12865.95, 12789.95, 2646.03, 2625.31
2013-03-19, 1978.56, 353.01, 348.57, 353.32, 348.57, 6457.92, 6489.65, 6489.65, 6386.17, 8010.7, 7924.04, 8020.91, 7901.94, 1443.86, 1433.92, 1448.64, 1430.59, 42332.83, 42990.49, 43137.355, 42243.15, 1209.67, 1194.83, 8507.8, 8383.2, 8527.6, 8351.8, 15924.13, 15619.16, 15968.45, 15591.22, 1244.64, 12781.76, 12788.85, 12830.03, 12759.09, 2624.25, 2580.54
2013-03-20, 1959.41, 352.05, 352.23, 354.33, 350.54, 6441.32, 6457.92, 6474.57, 6414.45, 7947.79, 7980.54, 8000.97, 7919.45, 1433.19, 1444.0, 1444.85, 1429.34, 42060.61, 42632.46, 42885.41, 41881.31, 1195.98, 1195.39, 8321.0, 8499.9, 8532.4, 8250.5, 15670.56, 15920.17, 15964.5, 15603.5, 1248.96, 12773.87, 12780.82, 12826.26, 12752.11, 2624.58, 2592.88
2013-03-21, 1950.82, 354.37, 353.76, 355.33, 353.34, 6432.7, 6441.32, 6475.61, 6421.29, 8001.97, 7995.59, 8030.46, 7972.21, 1443.31, 1431.56, 1448.43, 1430.56, 42497.97, 42047.27, 42509.85, 41974.85, 1203.1, 1198.05, 8416.3, 8394.3, 8494.4, 8327.0, 16015.98, 15799.08, 16015.98, 15717.37, 1249.37, 12826.55, 12816.31, 12828.55, 12776.02, 2620.65, 2601.94
2013-03-22, 1948.71, 352.41, 354.25, 354.25, 351.33, 6388.55, 6432.7, 6435.59, 6364.0, 7932.51, 7989.59, 7999.34, 7887.67, 1440.17, 1443.34, 1447.24, 1436.65, 42531.07, 42487.52, 42564.63, 42292.65, 1187.72, 1183.63, 8351.2, 8412.6, 8447.8, 8260.8, 15935.99, 15985.73, 16042.28, 15848.51, 1239.09, 12747.87, 12826.53, 12831.15, 12747.48, 2621.8, 2594.25
2013-03-25, 1977.67, 350.74, 351.0, 353.15, 349.55, 6392.76, 6388.55, 6426.45, 6374.51, 7911.35, 7917.64, 7953.93, 7876.36, 1453.76, 1438.7, 1456.34, 1437.91, 42686.68, 42560.65, 42726.34, 42454.42, 1196.43, 1179.75, 8329.5, 8321.8, 8395.1, 8258.9, 16045.51, 15890.9, 16192.24, 15833.41, 1240.3049999999996, 12757.35, 12751.15, 12818.43, 12745.35, 2628.86, 2599.91
2013-03-26, 1983.7, 348.72, 354.04, 354.71, 347.85, 6378.38, 6392.76, 6458.53, 6366.62, 7870.9, 7988.27, 8030.76, 7847.97, 1428.95, 1451.38, 1460.91, 1425.3, 42900.83, 42686.02, 42902.77, 42591.47, 1195.58, 1191.5, 8140.6, 8434.6, 8461.9, 8100.3, 15644.36, 16211.89, 16218.35, 15575.18, 1241.52, 12680.71, 12783.74, 12788.41, 12668.62, 2646.5, 2589.07
2013-03-27, 1993.44, 349.27, 349.65, 350.07, 347.98, 6399.37, 6378.38, 6404.52, 6369.58, 7879.67, 7889.15, 7912.52, 7859.27, 1424.05, 1427.41, 1431.59, 1419.37, 43664.73, 42904.83, 43666.45, 42904.83, 1194.99, 1192.35, 7990.5, 8175.1, 8183.7, 7968.2, 15495.92, 15727.63, 15757.63, 15417.77, 1242.735, 12706.38, 12686.65, 12709.84, 12651.31, 2602.21, 2580.54
2013-03-28, 1993.52, 346.16, 350.63, 350.69, 344.81, 6387.56, 6399.37, 6420.9, 6344.19, 7789.09, 7905.96, 7916.76, 7750.38, 1421.01, 1423.75, 1429.47, 1416.64, 44077.09, 43665.72, 44087.34, 43408.35, 1194.49, 1185.06, 7900.4, 8038.0, 8040.2, 7822.5, 15353.85, 15497.78, 15510.72, 15197.06, 1243.95, 12699.65, 12673.6, 12712.41, 12622.5, 2608.01, 2562.35
2013-03-29, 2004.89, 348.1, 346.44, 350.34, 346.44, 6411.74, 6387.56, 6447.86, 6381.99, 7795.31, 7791.14, 7842.58, 7778.02, 1427.2, 1420.04, 1430.33, 1416.09, 44028.9, 43794.566666666666, 44146.01333333333, 43576.60666666667, 1201.19, 1192.75, 7920.0, 7892.9, 7972.0, 7797.2, 15338.72, 15307.44, 15545.7, 15243.45, 1237.67, 12749.9, 12661.32, 12764.92, 12647.24, 2602.41, 2571.69
2013-04-01, 1995.99, 349.56666666666666, 346.88666666666666, 351.17666666666673, 346.85, 6438.046666666666, 6395.62, 6465.833333333332, 6390.94, 7844.83, 7796.133333333332, 7878.12, 7787.320000000002, 1424.81, 1426.49, 1429.91, 1421.21, 43980.71, 43923.41333333334, 44204.68666666667, 43744.863333333335, 1204.1533333333334, 1195.4666666666667, 7963.466666666666, 7901.133333333332, 8001.0, 7827.5, 15410.823333333336, 15307.576666666668, 15548.81, 15236.933333333334, 1239.2933333333333, 12722.52, 12706.46, 12757.94, 12666.37, 2611.4166666666665, 2576.5
2013-04-02, 1986.15, 351.03333333333336, 347.33333333333326, 352.01333333333326, 347.26, 6464.3533333333335, 6403.68, 6483.806666666666, 6399.89, 7894.35, 7801.126666666668, 7913.66, 7796.62, 1431.81, 1423.14, 1434.53, 1421.92, 43932.52, 44052.26, 44263.36, 43913.12, 1207.1166666666666, 1198.1833333333334, 8006.9333333333325, 7909.366666666668, 8030.0, 7857.8, 15482.926666666664, 15307.713333333333, 15551.92, 15230.416666666664, 1240.9166666666667, 12695.14, 12751.6, 12750.96, 12685.5, 2620.423333333333, 2581.31
2013-04-03, 1983.22, 352.5, 347.78, 352.85, 347.67, 6490.66, 6411.74, 6501.78, 6408.84, 7943.87, 7806.12, 7949.2, 7805.92, 1433.27, 1431.48, 1439.04, 1428.11, 44113.5, 43932.5, 44246.07, 43923.85, 1210.08, 1200.9, 8050.4, 7917.6, 8059.0, 7888.1, 15555.03, 15307.85, 15555.03, 15223.9, 1242.54, 12682.1, 12679.99, 12718.32, 12672.06, 2629.43, 2586.12
2013-04-04, 1959.45, 349.6, 351.67, 353.01, 349.42, 6420.28, 6490.66, 6491.84, 6416.67, 7874.75, 7926.88, 7953.15, 7869.81, 1435.63, 1433.44, 1440.14, 1429.04, 43717.57, 44113.58, 44241.45, 43634.2, 1203.38, 1201.01, 7904.3, 8015.3, 8037.6, 7880.2, 15200.3, 15484.46, 15504.12, 15200.3, 1239.79, 12422.12, 12678.9, 12688.64, 12390.79, 2620.77, 2583.34
2013-04-05, 1927.23, 346.53, 350.03, 351.17, 345.95, 6344.12, 6420.28, 6426.37, 6341.43, 7817.39, 7902.86, 7927.93, 7803.89, 1454.93, 1435.11, 1456.73, 1432.88, 43566.69, 43697.51, 43812.95, 43371.83, 1183.01, 1179.82, 7847.9, 7966.4, 8040.5, 7821.7, 15154.02, 15288.68, 15452.77, 15078.69, 1229.74, 12363.05, 12404.82, 12422.12, 12338.32, 2615.62, 2575.26
2013-04-08, 1918.69, 340.71, 346.47, 346.76, 337.94, 6249.78, 6344.12, 6346.82, 6214.36, 7658.75, 7820.69, 7825.28, 7632.42, 1477.9, 1453.71, 1483.65, 1451.94, 43244.25, 43564.08, 43587.29, 42955.0, 1168.8, 1162.07, 7798.4, 7880.4, 7935.0, 7716.1, 15250.42, 15204.45, 15292.69, 15061.59, 1229.08, 12331.85, 12293.66, 12363.0, 12244.23, 2592.79, 2526.56
2013-04-09, 1920.74, 340.91, 341.53, 342.26, 340.53, 6276.94, 6249.78, 6289.59, 6249.78, 7662.64, 7669.04, 7698.47, 7645.56, 1487.53, 1477.7, 1487.76, 1472.56, 43430.99, 43247.59, 43456.37, 43174.31, 1164.85, 1162.09, 7787.1, 7809.8, 7878.6, 7774.4, 15243.39, 15308.86, 15451.55, 15236.81, 1228.42, 12344.56, 12325.13, 12351.98, 12290.34, 2567.57, 2542.18
2013-04-10, 1935.58, 341.35, 342.94, 342.94, 340.05, 6313.21, 6276.94, 6326.54, 6276.94, 7637.51, 7704.35, 7723.2, 7608.04, 1490.7, 1486.35, 1494.12, 1481.24, 43973.18, 43432.99, 43991.94, 43345.59, 1175.62, 1169.38, 7872.5, 7846.6, 7897.3, 7811.6, 15436.07, 15354.02, 15441.78, 15310.45, 1229.26, 12484.05, 12369.75, 12497.96, 12344.81, 2567.23, 2549.89
2013-04-11, 1949.8, 348.53, 342.26, 349.54, 342.26, 6387.37, 6313.21, 6405.2, 6313.2, 7810.63, 7664.16, 7822.12, 7660.2, 1484.06, 1489.81, 1493.4, 1481.63, 44380.83, 43979.53, 44466.74, 43979.53, 1193.66, 1175.73, 8136.4, 7917.6, 8179.0, 7910.2, 15928.64, 15466.71, 15942.31, 15460.27, 1232.23, 12534.91, 12503.13, 12555.68, 12485.69, 2624.19, 2568.84
2013-04-12, 1924.23, 351.28, 348.16, 351.97, 347.89, 6416.14, 6387.37, 6423.56, 6377.54, 7871.63, 7799.31, 7885.45, 7786.75, 1480.7, 1483.33, 1484.87, 1468.87, 44408.43, 44400.44, 44422.66, 44178.52, 1195.53, 1190.44, 8159.5, 8127.9, 8178.9, 8063.1, 16020.91, 15906.61, 16054.21, 15888.03, 1230.12, 12481.37, 12523.36, 12534.91, 12458.64, 2642.01, 2620.18
2013-04-15, 1920.45, 348.65, 350.42, 350.94, 347.87, 6384.39, 6416.14, 6416.14, 6368.2, 7744.77, 7831.87, 7838.53, 7726.13, 1480.61, 1480.07, 1486.85, 1472.08, 44004.27, 44401.21, 44401.21, 43860.07, 1185.33, 1183.34, 8040.4, 8084.9, 8103.4, 8011.0, 15780.08, 15953.72, 15986.37, 15748.29, 1227.2275, 12337.59, 12404.74, 12481.37, 12300.0, 2634.69, 2611.47
2013-04-16, 1922.21, 346.3, 348.53, 349.5, 344.87, 6343.6, 6384.39, 6384.42, 6300.12, 7712.63, 7740.54, 7773.11, 7651.58, 1461.13, 1480.23, 1481.87, 1457.58, 42984.38, 43987.52, 44034.23, 42983.65, 1177.61, 1168.57, 8014.1, 8051.7, 8093.7, 7941.4, 15628.95, 15764.72, 15863.75, 15597.84, 1224.335, 12004.88, 12184.11, 12335.9, 11998.02, 2627.27, 2585.85
2013-04-17, 1923.84, 345.79, 344.65, 348.25, 344.23, 6304.58, 6343.6, 6343.6, 6297.53, 7682.58, 7680.78, 7739.66, 7639.43, 1468.13, 1460.04, 1470.71, 1452.51, 43223.69, 43006.2, 43311.4, 43006.2, 1167.47, 1164.4, 7948.7, 7976.8, 8033.7, 7934.5, 15533.04, 15550.42, 15720.06, 15479.03, 1221.4425, 12119.92, 12061.24, 12124.76, 12002.54, 2588.04, 2557.95
2013-04-18, 1900.06, 340.84, 347.52, 347.68, 340.23, 6244.21, 6304.58, 6334.44, 6225.16, 7503.03, 7719.56, 7722.46, 7473.07, 1461.26, 1467.57, 1476.25, 1456.16, 42610.91, 43232.25, 43232.25, 42418.84, 1147.48, 1146.52, 7803.0, 7984.7, 7992.4, 7743.6, 15383.76, 15644.04, 15647.8, 15290.0, 1218.55, 11947.29, 12086.03, 12116.14, 11916.64, 2587.3, 2522.54
2013-04-19, 1906.75, 340.72, 341.97, 342.55, 339.24, 6243.67, 6244.21, 6277.79, 6225.86, 7473.73, 7519.67, 7556.55, 7436.78, 1461.32, 1460.49, 1467.45, 1458.12, 42460.21, 42610.99, 42615.5, 42162.94, 1146.65, 1140.69, 7812.5, 7843.5, 7923.9, 7764.2, 15480.56, 15476.42, 15628.34, 15369.48, 1203.74, 11996.34, 12024.21, 12036.52, 11918.88, 2546.18, 2515.75
2013-04-22, 1926.31, 341.68, 341.94, 342.69, 339.62, 6286.59, 6243.67, 6288.7, 6243.67, 7459.96, 7490.11, 7531.09, 7418.36, 1461.14, 1461.15, 1469.88, 1456.87, 42808.17, 42460.21, 42811.91, 42289.95, 1147.31, 1143.46, 7915.5, 7888.0, 7955.8, 7851.1, 15760.78, 15651.86, 15841.5, 15548.0, 1202.6799999999996, 12065.55, 11987.44, 12067.07, 11987.21, 2559.1, 2537.56
2013-04-23, 1918.63, 340.07, 342.63, 343.7, 338.69, 6280.62, 6286.59, 6341.98, 6258.98, 7478.11, 7516.06, 7538.22, 7437.52, 1463.32, 1463.47, 1470.99, 1456.54, 42914.2, 42820.03, 42967.08, 42678.77, 1143.3, 1142.81, 8027.7, 7983.8, 8058.3, 7927.6, 16021.71, 15975.56, 16128.0, 15887.95, 1201.62, 12090.68, 12117.81, 12122.85, 12026.9, 2603.1, 2567.59
2013-04-24, 1935.31, 349.15, 340.23, 349.34, 340.13, 6406.12, 6280.62, 6406.14, 6278.48, 7658.21, 7477.03, 7664.22, 7442.36, 1455.45, 1462.53, 1466.54, 1451.97, 43113.61, 42922.24, 43296.15, 42920.84, 1172.79, 1143.83, 8289.3, 8046.4, 8310.2, 8031.5, 16490.77, 16033.36, 16490.77, 16031.1, 1207.71, 12090.94, 12097.48, 12127.07, 12031.64, 2641.01, 2583.86
2013-04-25, 1951.6, 352.94, 348.43, 353.3, 348.36, 6431.76, 6406.12, 6438.93, 6396.19, 7759.03, 7656.76, 7767.36, 7656.22, 1454.12, 1454.72, 1458.47, 1448.11, 42294.93, 43112.77, 43112.77, 42202.7, 1176.91, 1161.05, 8389.3, 8300.2, 8412.4, 8287.5, 16563.43, 16494.6, 16618.22, 16290.22, 1215.02, 12270.43, 12127.71, 12271.29, 12090.94, 2659.61, 2627.09
2013-04-26, 1944.56, 354.04, 352.07, 355.01, 351.74, 6442.59, 6431.76, 6467.11, 6411.94, 7832.86, 7766.61, 7838.31, 7741.98, 1446.78, 1453.5, 1455.74, 1443.91, 42547.47, 42289.41, 42633.38, 42124.99, 1194.86, 1174.66, 8365.1, 8360.0, 8388.8, 8270.2, 16649.75, 16550.95, 16676.97, 16469.66, 1205.09, 12329.51, 12308.59, 12370.74, 12270.43, 2657.26, 2620.97
2013-04-29, 1940.7, 351.5, 352.57, 352.59, 349.95, 6426.42, 6442.59, 6442.59, 6399.37, 7814.76, 7835.59, 7840.47, 7767.61, 1447.77, 1445.98, 1450.98, 1438.97, 41897.0, 42544.12, 42544.12, 41896.92, 1194.66, 1186.75, 8297.0, 8323.4, 8329.7, 8251.5, 16565.25, 16620.28, 16643.5, 16472.77, 1200.975, 12220.2, 12306.14, 12329.51, 12181.18, 2626.23, 2607.32
2013-04-30, 1963.95, 354.15, 351.9, 354.51, 351.73, 6458.02, 6426.42, 6458.02, 6419.27, 7873.5, 7834.02, 7873.5, 7823.24, 1446.49, 1446.97, 1452.07, 1443.21, 41910.53, 41897.35, 42092.8, 41624.49, 1198.11, 1188.38, 8450.9, 8324.7, 8463.9, 8324.7, 16929.68, 16664.69, 16942.33, 16662.7, 1196.86, 12312.67, 12283.32, 12322.93, 12220.2, 2645.65, 2618.08
2013-05-02, 1957.21, 351.39, 354.3, 354.39, 350.34, 6430.12, 6458.02, 6483.08, 6412.69, 7913.71, 7928.42, 7965.9, 7893.08, 1450.49, 1445.63, 1453.05, 1438.03, 42263.48, 41918.23, 42278.08, 41842.9, 1198.99, 1198.33, 8419.0, 8488.8, 8524.2, 8397.8, 16767.66, 17033.45, 17033.45, 16762.55, 1206.19, 12456.5, 12310.69, 12460.47, 12244.2, 2647.04, 2626.46
2013-05-03, 1965.71, 354.8, 351.52, 355.63, 351.22, 6460.71, 6451.29, 6470.34, 6409.81, 7961.71, 7905.35, 8005.83, 7896.99, 1440.4, 1450.35, 1455.79, 1435.88, 42090.01, 42266.94, 42387.08, 42013.98, 1194.42, 1186.79, 8406.4, 8393.9, 8563.5, 8286.6, 16748.28, 16687.37, 16935.96, 16447.72, 1204.53, 12379.64, 12326.39, 12415.79, 12275.98, 2665.49, 2630.15
