@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric

@data
2015-01-16, 1888.13, 1.608, 1.4569999999999999, 1.1631, 1.1789, 1.1795, 1.157, 425.32, 411.46, 8.577, 8.624, 8.552999999999999, 173.88, 174.6, 175.56, 173.68, 3.158, 3.352, 48026.31, 47647.56, 48853.42, 1.569, 1.534, 1.59, 10063.18, 9637.33, 762.39, 756.45, 751.93, 1556.96, 1586.11, 1555.36, 1.52, 8494.15, 8527.1, 8380.55, 1992.67, 2013.75, 2021.35, 2.635, 2.6, 3336.45, 3224.07, 3207.55, 1251.33, 1246.93, 4657.46, 4663.96, 4567.39, 138.775, 139.51, 140.285, 138.58, 0.6759999999999999, 0.691, 0.652, 1.7280000000000002, 1.86, 1.702, 1061.89, 1448.01, 1053.42, 1.196, 1.1801, 0.415, 48350.0, 49320.0, 47955.0, 17.335, 17.4211, 17.5691, 46.25, 48.6, 41260.46, 40817.87, 17108.7, 17141.98, 16856.22, 2.447, 9259.19, 9277.24, 7932.23, 17320.71, 17436.3, 17517.41, 182.85, 175.2, 1457.36, 1458.0, 883.63, 881.28, 895.05, 877.29, 0.7656, 0.7738, 0.7749, 0.7606, 47.67, 1647.87, 1630.47, 1.0893, 1.0865, 1.082, 1154.73, 1152.75, 413.55, 415.98, 1322.8, 1322.8, 9982.5, 10008.9, 9646.4, 1.5183, 1.5236, 1.5151, 380.0, 382.75, 388.0, 376.0, 18970.97, 18066.31, 5180.43, 5193.95, 5168.01, 1.55, 0.7823, 0.7892, 0.7701, 7525.8566666666675, 7534.23, 0.247, 0.257, 905.16, 1075.69, 1082.85, 1087.7, 1074.38, 1463.33, 1472.03, 1457.78, 14149.71, 14017.17, 9.2618, 9.1479, 8458.72, 8564.56, 8449.15, 1521.01, 1.6233, 1.648, 1.717, 1.6127, 1.725, 1.754, 116.17, 117.94, 116.13, 17.175, 17.03, 533.88, 540.13, 544.88, 2.702, 2.571, 3318.75, 3291.66
2015-01-19, 1902.62, 1.54, 1.466, 1.157, 1.1633, 1.165, 1.1462, 432.98, 422.94, 8.554, 8.5905, 8.516, 173.84, 173.7, 174.39, 173.2, 3.127, 3.228, 49016.52, 48028.38, 49263.77, 1.433, 1.412, 1.433, 10207.97, 9940.64, 769.8, 754.78, 747.84, 1563.21, 1594.06, 1553.74, 1.5390000000000001, 8513.8, 8530.75, 8452.25, 2019.42, 1992.25, 2020.46, 2.6630000000000003, 2.5860000000000003, 3376.49, 3343.6, 3340.49, 1248.43, 1235.28, 4566.38, 4635.82, 4563.11, 139.215, 138.62, 139.535, 138.62, 0.6459999999999999, 0.672, 0.614, 1.831, 1.724, 1.6980000000000002, 1251.97, 1275.11, 1221.93, 1.1985, 1.1948, 0.45799999999999996, 48300.0, 49715.0, 48200.0, 17.441, 17.3171, 17.4536, 48.69, 46.35, 41402.08, 40859.69, 16864.16, 16864.34, 16592.57, 2.334, 8188.83, 8189.51, 7852.83, 17511.57, 17320.0, 17528.37, 177.6, 170.4, 1468.9, 1470.47, 887.81, 882.64, 892.16, 878.45, 0.7636, 0.7657, 0.7675, 0.7592, 50.17, 1631.59, 1624.75, 1.091, 1.089, 1.0826, 1176.66, 1149.95, 406.61, 412.51, 1334.9, 1334.9, 10038.9, 10060.2, 9882.1, 1.5151, 1.5185, 1.5076, 387.0, 380.5, 388.0, 379.5, 19254.54, 18731.5, 5182.01, 5204.49, 5148.38, 1.505, 0.7794, 0.7863, 0.7744, 7513.86, 7516.78, 0.247, 0.24600000000000002, 898.42, 1079.07, 1075.87, 1081.6, 1073.81, 1461.04, 1467.98, 1456.665, 14043.83, 14043.83, 9.1727, 9.1406, 8470.825, 8555.474999999999, 8459.939999999999, 1514.83, 1.6656, 1.6155, 1.672, 1.6113, 1.79, 1.7930000000000001, 117.64, 117.78, 115.82, 17.06, 16.905, 531.38, 536.25, 541.88, 2.585, 2.5069999999999997, 3368.38, 3304.39
2015-01-20, 1918.31, 1.548, 1.5030000000000001, 1.1606, 1.1551, 1.1641, 1.1545, 435.31, 432.03, 8.565, 8.617, 8.53, 173.56, 173.71, 174.77, 172.95, 2.97, 3.04, 47758.01, 49009.03, 49009.03, 1.4709999999999999, 1.52, 1.52, 10293.04, 10191.98, 766.57, 769.31, 763.65, 1590.54, 1627.28, 1573.09, 1.531, 8550.7, 8570.95, 8531.5, 2020.985, 2006.505, 2024.7, 2.643, 2.5945, 3116.35, 3189.73, 3095.07, 1252.76, 1242.92, 4611.1100000000015, 4650.735, 4582.105, 139.24, 139.08, 139.95, 138.77, 0.638, 0.642, 0.625, 1.8, 1.8090000000000002, 1.798, 1251.53, 1263.86, 1224.44, 1.1939, 1.1932, 0.441, 48980.0, 49190.0, 47810.0, 17.5099, 17.4271, 17.5364, 47.78, 48.84, 41566.93, 41210.06, 17014.29, 17039.8, 16911.58, 2.385, 8008.25, 8244.03, 7984.23, 17513.4, 17418.48, 17558.535, 175.05, 167.125, 1476.31, 1479.81, 886.35, 886.07, 893.16, 883.11, 0.768, 0.7622, 0.7686, 0.7613, 48.84, 1635.11, 1627.66, 1.0953, 1.0898, 1.0876, 1173.455, 1154.9, 411.33, 413.9, 1275.9, 1279.5, 10157.5, 10193.8, 10036.7, 1.5111, 1.5169, 1.5105, 388.625, 382.875, 389.5, 380.875, 19609.08, 19149.35, 5152.16, 5171.68, 5132.71, 1.484, 0.7782, 0.7809999999999999, 0.7763, 7366.68, 7512.98, 0.243, 0.24600000000000002, 899.97, 1079.4, 1079.3, 1084.8, 1076.84, 1458.75, 1463.93, 1455.55, 14307.65, 14195.39, 9.1809, 9.1531, 8482.93, 8546.39, 8470.73, 1524.62, 1.6458, 1.6591, 1.6688, 1.64, 1.709, 1.751, 117.57, 117.8, 116.91, 17.807000000000006, 17.633, 533.38, 534.25, 540.755, 2.6660000000000004, 2.609, 3395.92, 3372.02
2015-01-21, 1921.23, 1.548, 1.474, 1.1551, 1.1606, 1.1616, 1.154, 437.92, 435.6, 8.545, 8.658999999999999, 8.543, 175.09, 173.38, 175.34, 173.34, 2.8310000000000004, 3.045, 47876.66, 47758.95, 48687.34, 1.4669999999999999, 1.476, 1.476, 10298.42, 10211.39, 756.27, 765.46, 750.85, 1576.47, 1594.86, 1561.83, 1.537, 8695.6, 8707.9, 8574.5, 2022.55, 2020.76, 2028.94, 2.623, 2.603, 3173.05, 3114.56, 3100.48, 1256.72, 1250.54, 4655.84, 4665.65, 4601.1, 140.345, 139.11, 140.575, 139.07, 0.64, 0.6579999999999999, 0.632, 1.791, 1.8, 1.7590000000000001, 1225.32, 1253.54, 1224.23, 1.2114, 1.1935, 0.451, 48640.0, 49045.0, 47915.0, 17.647000000000006, 17.4895, 17.6637, 46.39, 48.69, 41974.0, 41129.12, 17366.3, 17366.3, 17066.77, 2.36, 8235.04, 8271.74, 8162.2, 17515.23, 17516.96, 17588.7, 172.5, 163.85, 1491.59, 1498.27, 888.97, 885.47, 893.8, 882.51, 0.7627, 0.7678, 0.7694, 0.7609, 47.99, 1629.46, 1627.19, 1.0924, 1.095, 1.0899, 1170.25, 1159.85, 406.57, 417.24, 1352.4, 1352.4, 10283.9, 10332.3, 10186.7, 1.5145, 1.5112, 1.5057, 390.25, 385.25, 391.0, 382.25, 19729.23, 19481.78, 5154.37, 5166.09, 5121.81, 1.5, 0.7639, 0.7783, 0.762, 7368.5, 7368.09, 0.20199999999999999, 0.22, 903.11, 1088.02, 1079.4, 1089.81, 1079.15, 1459.74, 1460.7, 1455.96, 14368.36, 14260.43, 9.1577, 9.1432, 8483.62, 8505.17, 8426.2, 1531.55, 1.6266, 1.6656, 1.6679, 1.6192, 1.749, 1.757, 118.81, 118.89, 117.53, 17.955, 17.955, 535.38, 532.25, 539.63, 2.693, 2.648, 3403.04, 3401.83
2015-01-22, 1920.82, 1.5090000000000001, 1.3659999999999999, 1.161, 1.1553, 1.1677, 1.1542, 441.09, 435.84, 8.635, 8.6975, 8.618, 174.24, 174.92, 175.75, 173.87, 2.9739999999999998, 3.015, 49224.08, 47887.9, 49328.56, 1.4569999999999999, 1.4709999999999999, 1.4709999999999999, 10311.9, 10149.77, 782.13, 760.96, 752.89, 1570.59, 1619.02, 1570.59, 1.486, 8729.5, 8741.85, 8689.6, 2032.12, 2020.19, 2038.29, 2.635, 2.5810000000000004, 3323.61, 3189.09, 3178.34, 1256.61, 1249.88, 4641.95, 4692.46, 4629.59, 139.635, 140.21, 140.875, 139.31, 0.687, 0.7040000000000001, 0.64, 1.875, 1.796, 1.7730000000000001, 1240.47, 1273.16, 1233.44, 1.234, 1.2062, 0.519, 48470.0, 49760.0, 48285.0, 17.5812, 17.6293, 17.7145, 47.78, 46.69, 42491.1, 41594.09, 17280.48, 17329.03, 17181.55, 2.369, 8175.43, 8185.34, 7917.78, 17554.28, 17509.96, 17599.58, 166.85, 161.0, 1501.22, 1501.22, 875.09, 887.88, 892.48, 873.41, 0.7667, 0.7625, 0.7715, 0.7614, 49.03, 1646.07, 1629.94, 1.0799, 1.0921, 1.078, 1166.26, 1161.15, 415.8, 418.31, 1353.4, 1353.4, 10335.3, 10340.3, 10147.0, 1.5143, 1.5144, 1.5075, 388.0, 390.0, 392.5, 386.25, 19981.41, 19449.93, 5176.35, 5215.27, 5164.3, 1.505, 0.755, 0.7712, 0.7546, 7324.4, 7367.16, 0.215, 0.253, 897.1, 1082.3, 1088.02, 1092.1, 1081.0, 1458.76, 1458.53, 1452.01, 14315.58, 14266.24, 9.1756, 9.1438, 8393.81, 8484.1, 8381.15, 1530.83, 1.6464, 1.6309, 1.6618, 1.6168, 1.746, 1.82, 117.95, 118.86, 117.16, 17.96, 17.96, 535.88, 537.38, 544.38, 2.66, 2.595, 3421.97, 3405.24
2015-01-23, 1936.09, 1.49, 1.3730000000000002, 1.1366, 1.161, 1.1648, 1.1317, 447.77, 440.41, 8.661, 8.7415, 8.651, 174.79, 174.07, 175.42, 174.03, 2.835, 3.048, 49442.62, 49227.04, 50281.33, 1.5630000000000002, 1.4569999999999999, 1.5630000000000002, 10454.05, 10228.53, 817.14, 782.68, 778.57, 1618.68, 1676.37, 1618.54, 1.524, 8761.4, 8774.15, 8727.0, 2063.15, 2034.3, 2064.62, 2.612, 2.5789999999999997, 3343.34, 3327.32, 3293.98, 1233.54, 1227.34, 4690.93, 4752.6, 4644.57, 139.98, 139.5, 140.51, 139.42, 0.615, 0.75, 0.59, 1.8719999999999999, 1.868, 1.81, 1256.45, 1272.29, 1236.52, 1.238, 1.2311, 0.45399999999999996, 49825.0, 50725.0, 49560.0, 17.6161, 17.5621, 17.6965, 46.31, 47.35, 43165.56, 42488.82, 17329.02, 17355.74, 17229.21, 2.407, 8005.14, 8013.6, 7860.49, 17813.98, 17557.29, 17840.89, 163.55, 159.7, 1523.8, 1526.46, 870.96, 874.12, 882.89, 866.38, 0.7573, 0.7666, 0.7679, 0.7551, 48.52, 1637.3, 1623.53, 1.0748, 1.0792, 1.0708, 1189.55, 1159.15, 415.73, 425.04, 1365.2, 1365.2, 10510.6, 10560.9, 10339.6, 1.501, 1.5143, 1.4971, 383.75, 387.75, 390.5, 382.5, 20556.29, 20012.41, 5215.64, 5267.57, 5215.03, 1.402, 0.7503, 0.7584, 0.7476, 7329.59, 7317.24, 0.257, 0.327, 876.11, 1085.24, 1082.3, 1089.4, 1081.91, 1455.66, 1461.93, 1452.57, 14589.46, 14589.46, 9.1589, 9.1331, 8421.72, 8430.61, 8341.7, 1543.67, 1.6379, 1.6377, 1.6840000000000002, 1.6336, 1.791, 1.801, 118.49, 118.67, 117.24, 18.346, 18.346, 533.75, 536.25, 542.38, 2.609, 2.583, 3456.95, 3425.31
2015-01-26, 1935.68, 1.5330000000000001, 1.443, 1.1208, 1.1366, 1.1374, 1.1114, 454.56, 450.28, 8.681000000000001, 8.737, 8.618, 173.0, 174.62, 175.25, 172.59, 2.986, 2.9939999999999998, 48775.3, 49432.13, 49523.26, 1.5030000000000001, 1.541, 1.541, 10704.32, 10502.85, 820.99, 821.41, 817.06, 1667.99, 1700.77, 1662.12, 1.4780000000000002, 8835.6, 8866.4, 8795.4, 2051.82, 2062.98, 2062.98, 2.568, 2.5340000000000003, 3351.76, 3357.1, 3328.29, 1207.67, 1198.45, 4748.19, 4771.18, 4737.95, 138.98, 139.85, 140.36, 138.67, 0.537, 0.61, 0.523, 1.7890000000000001, 1.875, 1.781, 1243.68, 1251.51, 1219.21, 1.242, 1.2357, 0.366, 49540.0, 49835.0, 48745.0, 17.5376, 17.5956, 17.6742, 45.59, 46.63, 43124.44, 42618.03, 17511.75, 17532.06, 17460.76, 2.327, 8024.95, 8166.37, 7996.28, 17672.6, 17812.5, 17812.5, 162.85, 159.4, 1536.39, 1540.91, 852.1, 869.89, 873.74, 849.62, 0.7477, 0.757, 0.7584, 0.7426, 48.79, 1627.23, 1611.68, 1.0635, 1.0745, 1.0592, 1188.93, 1183.65, 420.98, 422.68, 1357.6, 1357.6, 10581.5, 10693.0, 10532.4, 1.499, 1.501, 1.495, 386.75, 384.0, 388.5, 382.0, 20676.7, 20389.24, 5281.18, 5325.04, 5281.18, 1.2570000000000001, 0.7457, 0.7533, 0.743, 7276.63, 7335.82, 0.292, 0.294, 875.66, 1077.51, 1085.24, 1088.1, 1076.08, 1458.0500000000006, 1459.095, 1454.01, 14775.05, 14741.63, 9.1489, 9.1172, 8450.91, 8471.240000000002, 8381.71, 1569.52, 1.6467, 1.6427, 1.6716, 1.638, 1.5590000000000002, 1.594, 117.78, 118.84, 117.52, 18.315, 18.31, 529.25, 532.88, 535.88, 2.6519999999999997, 2.5989999999999998, 3504.61, 3477.07
2015-01-27, 1952.4, 1.5330000000000001, 1.412, 1.1239, 1.1186, 1.1297, 1.1099, 459.14, 452.62, 8.636000000000001, 8.6655, 8.597999999999999, 172.81, 172.95, 173.44, 172.12, 2.8810000000000002, 2.955, 48576.55, 48711.61, 48711.61, 1.456, 1.476, 1.4809999999999999, 10807.57, 10589.07, 781.31, 815.99, 777.21, 1670.23, 1670.3, 1622.14, 1.506, 8873.05, 8895.724999999999, 8810.425, 2057.09, 2050.42, 2057.62, 2.5789999999999997, 2.4930000000000003, 3383.18, 3347.26, 3321.31, 1214.6, 1195.09, 4752.36, 4774.18, 4734.2, 139.415, 138.91, 139.845, 138.83, 0.575, 0.581, 0.525, 1.828, 1.767, 1.7519999999999998, 1221.19, 1233.66, 1193.52, 1.2475, 1.2403, 0.39299999999999996, 48500.0, 48975.0, 48180.0, 17.5781, 17.531, 17.6235, 45.15, 45.2, 42831.75, 42360.73, 17468.52, 17471.94, 17285.71, 2.298, 8152.76, 8311.31, 8144.61, 17678.7, 17668.11, 17696.36, 165.25, 160.75, 1554.7, 1554.7, 856.46, 849.74, 858.38, 845.33, 0.7453, 0.746, 0.7508, 0.7402, 48.16, 1613.66, 1612.37, 1.0657, 1.0611, 1.0551, 1200.35, 1179.15, 417.39, 420.06, 1345.6, 1345.6, 10696.1, 10716.9, 10451.0, 1.508, 1.4987, 1.4975, 384.0, 385.75, 388.25, 382.25, 20756.72, 20238.95, 5302.64, 5309.52, 5208.42, 1.324, 0.7427, 0.747, 0.7394, 7316.08, 7275.07, 0.233, 0.23600000000000002, 865.15, 1080.7, 1078.28, 1084.08, 1077.45, 1460.44, 1456.26, 1455.45, 14787.72, 14702.89, 9.1233, 9.1056, 8480.1, 8511.87, 8421.72, 1588.04, 1.6398, 1.6459, 1.6857, 1.63, 1.591, 1.6230000000000002, 118.46, 118.51, 117.25, 17.967, 17.967, 519.75, 529.25, 534.63, 2.6069999999999998, 2.54, 3549.96, 3495.02
2015-01-28, 1961.58, 1.466, 1.3419999999999999, 1.1381, 1.1237, 1.1423, 1.1224, 454.46, 451.49, 8.627, 8.6815, 8.61, 172.67, 172.63, 173.58, 172.09, 2.9810000000000003, 3.005, 48591.23, 48576.55, 48864.04, 1.492, 1.486, 1.5030000000000001, 10810.57, 10592.46, 783.53, 756.36, 743.39, 1642.31, 1681.44, 1614.92, 1.48, 8910.5, 8925.05, 8825.45, 2029.55, 2047.86, 2047.86, 2.572, 2.481, 3352.96, 3389.85, 3290.22, 1226.88, 1211.06, 4698.23, 4721.88, 4659.83, 139.06, 139.28, 140.0, 138.59, 0.579, 0.597, 0.564, 1.828, 1.827, 1.7480000000000002, 1195.28, 1207.56, 1175.52, 1.2399, 1.2376, 0.385, 48225.0, 49145.0, 47560.0, 17.5543, 17.5575, 17.6529, 46.23, 45.13, 42737.85, 42128.23, 17768.3, 17768.41, 17633.47, 2.3, 8315.82, 8443.7, 8307.83, 17387.21, 17638.53, 17638.53, 168.5, 161.7, 1533.37, 1554.66, 855.62, 855.55, 860.32, 851.32, 0.7489, 0.745, 0.7513, 0.7433, 49.6, 1627.97, 1622.47, 1.0627, 1.0652, 1.0597, 1195.15, 1184.85, 417.89, 420.1, 1354.7, 1354.7, 10598.9, 10707.1, 10528.1, 1.5197, 1.5077, 1.5059, 381.25, 383.5, 386.0, 380.0, 20778.39, 20454.82, 5254.46, 5277.15, 5243.75, 1.382, 0.745, 0.748, 0.7406, 7367.65, 7319.03, 0.22699999999999998, 0.26899999999999996, 865.28, 1078.01, 1080.7, 1085.3, 1075.5, 1455.25, 1462.38, 1452.08, 14773.46, 14656.27, 9.1449, 9.0984, 8686.16, 8691.22, 8472.08, 1586.94, 1.6628, 1.6398, 1.6655, 1.621, 1.5619999999999998, 1.611, 117.87, 118.67, 117.32, 18.11, 18.095, 518.88, 520.13, 524.0, 2.61, 2.5660000000000003, 3530.8, 3551.78
2015-01-29, 1951.02, 1.449, 1.344, 1.1288, 1.1382, 1.1385, 1.1276, 452.3, 450.25, 8.63, 8.7195, 8.627, 173.8, 172.49, 174.25, 172.42, 2.866, 2.93, 47694.54, 48589.22, 48589.22, 1.5030000000000001, 1.486, 1.5030000000000001, 10728.83, 10552.76, 765.37, 790.52, 762.88, 1675.3, 1706.29, 1643.42, 1.46, 8914.3, 8985.05, 8874.05, 2002.16, 2032.34, 2042.49, 2.546, 2.503, 3305.74, 3325.72, 3294.65, 1225.73, 1222.78, 4740.69, 4742.06, 4637.48, 140.08, 138.92, 140.44, 138.87, 0.58, 0.633, 0.574, 1.719, 1.821, 1.7, 1192.04, 1207.61, 1190.86, 1.2537, 1.2386, 0.355, 48160.0, 48470.0, 47745.0, 17.6973, 17.5337, 17.7404, 44.45, 45.83, 42743.47, 42158.07, 17795.73, 17850.59, 17615.93, 2.261, 8415.64, 8440.24, 8300.37, 17191.37, 17402.91, 17484.41, 169.9, 165.6, 1562.54, 1562.54, 856.59, 854.28, 870.21, 851.57, 0.7458, 0.7488, 0.75, 0.7442, 48.47, 1636.62, 1633.88, 1.0674, 1.0615, 1.0595, 1175.05, 1171.55, 418.63, 423.16, 1346.9, 1346.9, 10456.9, 10687.0, 10395.6, 1.5135, 1.5198, 1.5128, 373.25, 380.75, 381.5, 373.0, 20802.73, 20422.92, 5272.22, 5279.91, 5263.55, 1.4180000000000001, 0.7317, 0.7497, 0.731, 7395.29, 7368.49, 0.256, 0.3, 868.49, 1085.87, 1078.01, 1088.7, 1077.6, 1453.17, 1460.41, 1446.54, 14849.26, 14599.65, 9.2375, 9.132, 8912.5, 8937.4, 8686.16, 1582.66, 1.6318, 1.6532, 1.6552, 1.6225, 1.6130000000000002, 1.725, 117.55, 118.27, 117.25, 18.067999999999998, 18.067999999999998, 505.38, 519.25, 520.38, 2.63, 2.549, 3541.21, 3544.13
2015-01-30, 1949.26, 1.4, 1.35, 1.132, 1.1287, 1.1369, 1.1261, 452.47, 447.83, 8.687999999999999, 8.7585, 8.658999999999999, 176.09, 173.62, 176.22, 173.55, 2.719, 2.924, 47762.24, 47696.22, 47893.92, 1.431, 1.411, 1.431, 10743.57, 10607.72, 747.45, 762.85, 747.45, 1647.11, 1675.5, 1639.65, 1.423, 8952.35, 8966.65, 8861.25, 2021.25, 2002.45, 2024.64, 2.488, 2.43, 3262.3, 3259.0, 3234.24, 1245.16, 1223.04, 4635.73, 4688.41, 4601.76, 141.89, 139.94, 141.99, 139.88, 0.591, 0.602, 0.56, 1.756, 1.7269999999999999, 1.714, 1197.56, 1205.74, 1186.07, 1.2618, 1.2508, 0.35700000000000004, 47690.0, 48130.0, 47150.0, 17.7984, 17.6767, 17.83, 44.53, 44.43, 42157.18, 41762.42, 17606.22, 17778.83, 17575.1, 2.224, 8305.72, 8435.34, 8305.72, 17416.85, 17195.29, 17433.13, 167.95, 158.7, 1570.39, 1570.84, 853.62, 855.53, 864.26, 848.4, 0.7513, 0.7452, 0.7531, 0.7439, 49.13, 1641.73, 1641.42, 1.0506, 1.0669, 1.0442, 1192.05, 1169.35, 420.95, 426.08, 1315.8, 1315.8, 10507.6, 10513.1, 10320.8, 1.5067, 1.5135, 1.5017, 371.5, 373.5, 373.5, 368.0, 20645.51, 20231.29, 5263.53, 5266.99, 5253.45, 1.4409999999999998, 0.7265, 0.7349, 0.7228, 7376.51, 7398.5, 0.27399999999999997, 0.306, 865.13, 1099.96, 1085.87, 1100.77, 1085.4, 1447.85, 1446.22, 1445.52, 14599.72, 14392.55, 9.2988, 9.2114, 8878.54, 8926.09, 8828.08, 1582.36, 1.6184, 1.6222, 1.6435, 1.6122, 1.6640000000000001, 1.7209999999999999, 118.29, 118.51, 117.36, 17.42, 17.39, 507.75, 505.63, 512.13, 2.5269999999999997, 2.489, 3548.39, 3511.93
