@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2008-4-3, 21.44, 0.055, 0.055, 0.0078, -0.0147, -0.0026, 63.3, 54.3, -0.1, -0.066, -1.45, -1.26, -1.3, 1810.13, 1810.13, 0.053, 0.053, 72.16, 11.43, 22.2, 12.11, 12.32, 24.53, 14.65, 5.75, -2.65, 43.55, 7.77, 0.063, -0.024, 0.056, 18.72, -90.49, -28.6, -6.11, -1.35, 18.46, -1.175, -0.92, 0.0, 0.0, 0.0, 0.046, 0.046, 0.046, -23.22, 2160.0, -0.1937, -0.206, 0.29, -319.81, 152.84, 296.61, 314.57, -0.04, -0.04, -0.04, 315.04, 295.06, 385.03, 2.75, 1.2, 13.81, -1.57, -3.75, -0.001, -0.0018, -0.09, 2.51, -5.11, -20.07, 0.0103, 0.0016, 0.0046, 18.52, 6.02, -1.62, -1.16, 12.3, 139.6, 0.0133, -0.0075, 0.0018, 13.75, 20.75, -32.83, -11.26, -0.001, -0.001, -0.001, 0.0031, 70.06, 70.06, -0.001, 0.085, -1.96, -3.15, -3.57, -9.25, -8.95, -7.05, 38.0, 32.93, 177.25, 157.54, 186.68, -0.1301, 200.66, 188.68, 0.0, 7.8, -0.0056, 0.0, 0.0, 1.95, 0.68, 0.292, 0.3, 41.5, -28.75, 0.059, 0.059, 0.059, 145.0, 113.29
2008-4-4, 2.86, -0.032, -0.032, -0.0008, 0.0072, -0.0024, -24.6, 15.1, 0.0185, -0.031, 0.14, -1.44, -0.7, 592.03, 17.64, 0.038, 0.038, -4.04, 4.24, -5.3, -21.66, 12.11, -9.24, 17.4, 12.5, 1.78, -4.27, -2.29, 0.035, 0.062, 0.043, 98.36, -47.17, -7.58, 0.15, 1.9, -7.22, 0.055, -1.16, 0.001, 0.001, 0.001, -0.01, -0.01, -0.01, -5.94, 590.0, -0.2378, -0.2241, 3.37, 221.74, -383.53, 353.75, 300.69, -0.05, -0.05, -0.05, 62.62, -33.59, -46.98, -0.5, 1.25, 1.06, 2.77, 5.9, -0.0036, -0.003, 3.47, 0.52, 9.01, -5.51, 0.0076, 0.0073, 0.0106, -0.59, -0.39, 3.58, 5.82, 9.8, -99.8, 0.0074, 0.0132, 0.0013, 11.5, 8.25, -81.98, -110.85, 0.014, 0.014, 0.014, -0.0056, -104.04, -122.18, -0.014, 0.015, 10.7, -1.2, 5.28, 0.9, -9.1, -2.0, -7.92, 11.26, -39.25, 35.18, 31.42, 0.0074, 76.32333333, 76.41333333, 71.23, -3.15, 0.0653, 0.015, 0.015, 0.46, 0.13, 0.3, 0.275, 0.5, 40.75, 0.098, 0.098, 0.098, 6.7, -44.62
2008-4-7, 7.07, -0.059, -0.059, 0.0057, -0.0006, 0.0127, 55.8, 12.8, -0.0005, -0.003, -0.24, 0.57, 0.2, 810.13, 1112.66, -0.023, -0.023, -5.39, -16.66, -0.09, 3.84, -21.66, -7.22, -124.6, 12.8, 1.09, 4.16, 5.25, 0.054000000000000006, 0.03, 0.038, 76.69, 47.545, 78.265, 2.77, 7.68, 17.94, -0.225, 0.06, 0.014, 0.014, 0.014, -0.124, -0.124, -0.124, -0.26, 850.0, 0.0808, 0.0776, 0.82, -144.24, -51.03, 96.19, 82.9, 0.02, 0.02, 0.02, -51.27, 19.95, 21.66, 2.05, -0.25, -11.88, 5.4, -1.54, 0.0042, 0.0019, -1.03, 0.58, -6.75, 8.72, 0.0063, 0.0048, 0.0005, 4.73, 4.21, 2.25, 2.18, 4.0, 107.5, -0.0036, 0.0071, 0.0149, 4.0, 5.25, -73.85, 18.79, -0.031, -0.031, -0.031, 0.0049, 113.01, 120.32, -0.009000000000000001, -0.04, -5.45, 10.35, 2.26, -1.65, 4.15, 0.05, 6.975, 6.695, 122.78, 87.62, 79.15, 0.056, 76.32333333, 76.41333333, 71.23, 3.43, 0.0158, 0.026, 0.026, -0.02, -0.28, 0.275, 0.8, 37.25, -0.75, -0.067, -0.067, -0.067, -45.7, 27.08
2008-4-8, -18.85, 0.069, 0.069, -0.0034, 0.0049, -0.001, 67.7, 66.8, 0.0175, 0.022, 0.48, -0.21, -0.34, 269.19, 13.95, -0.023, -0.023, 46.02, 6.63, 6.95, 38.74, 3.84, 11.15, 114.2, -135.35, 2.14, 3.84, 5.83, 0.016, 0.103, 0.025, 76.69, 47.545, 78.265, -2.02, -6.15, -1.89, 0.155, -0.23, 0.013, 0.013, 0.013, 0.077, 0.077, 0.077, 1.96, 810.0, -0.0507, -0.0488, 1.83, 170.07, 142.87, -45.79, 8.86, 0.02, 0.02, 0.02, 132.06, 122.33, -13.76, 0.9, 1.55, 7.46, 3.26, 6.82, 0.0005, 0.0026, 1.83, 2.42, -2.1, -5.05, 0.0035, 0.0067, 0.0062, 1.82, -0.45, 1.41, 4.47, 13.7, 73.2, -0.0047, -0.0016, -0.0073, -4.5, -8.5, 13.72, 12.25, 0.054000000000000006, 0.054000000000000006, 0.054000000000000006, 0.0054, -4.53, -10.85, 0.023, -0.045, -5.23, -6.2, -4.18, 1.1, -1.5, 2.0, 6.975, 6.695, 201.7, 176.33, 116.9, -0.0707, 76.32333333, 76.41333333, 71.23, -0.91, 0.056, -0.029, -0.029, -0.53, 0.17, 0.365, 0.257, -53.0, 34.0, 0.042, 0.042, 0.042, 52.44, 56.77
2008-4-10, 9.93, 0.017, 0.017, -0.0002, -0.0022, 0.0047, -24.6, 0.0, 0.006999999999999999, 0.034, 0.16, 0.2, 0.42, -266.61, -466.61, -0.061, -0.061, -47.91, 43.64, 29.03, -18.19, 38.74, 19.49, -51.55, 129.3, -7.0, -3.53, -16.58, -0.085, -0.103, -0.071, 12.92, 185.74, 43.48, 2.02, -16.07, -30.64, 0.165, 0.16, 0.033, 0.033, 0.033, 0.017, 0.017, 0.017, -5.22, -960.0, -0.0549, -0.064, 1.78, 11.42, -186.95, 133.4, -3.1, -0.07, -0.07, -0.07, -103.17, -92.14, -9.93, 1.55, 0.5, -1.74, 6.29, 15.41, 0.0073, 0.0028, 2.15, 0.28, -17.48, -2.97, 0.0056, 0.0036, 0.009000000000000001, -5.39, -5.68, 4.18, 0.6, -8.7, -160.2, -0.0196, -0.0054, -0.0174, -7.0, -0.5, -11.23, -7.88, -0.004, -0.004, -0.004, 0.005, -17.15, 0.0, -0.011, 0.03, 2.93, -3.86, -4.7, 1.1, -1.1, 0.0, 2.92, -6.93, -174.07, -133.72, -25.07, -0.0036, 13.4, 84.62, 196.82, -0.91, 0.08, 0.006, 0.006, 0.62, -0.18, -0.412, -0.517, 12.75, -50.75, -0.06, -0.06, -0.06, -6.21, -17.19
2008-4-11, 15.07, 0.008, 0.008, 0.0042, 0.012, 0.005, -25.1, -11.6, 0.012, -0.008, 0.25, 0.2, 0.39, -704.49, -740.78, -0.124, -0.124, -76.27, 12.15, 26.76, 28.97, 7.76, 11.32, 23.35, -13.1, -4.99, -14.79, -2.92, 0.045, 0.093, 0.078, -140.8, -226.12, -182.65, 4.6, 2.94, 4.51, 0.06, 0.15, 0.017, 0.017, 0.017, -0.019, -0.019, -0.019, 12.05, -640.0, 0.1083, 0.1156, 1.11, -77.81, -43.16, -344.15, -327.27, -0.09, -0.09, -0.09, -171.72, -284.37, -75.88, 3.2, 3.45, -14.84, 1.79, -2.54, 0.0011, 0.0072, 1.71, 2.2, 3.57, -11.38, -0.0187, -0.0005, -0.0133, -12.61, -3.97, 3.14, 5.72, 14.3, -251.5, 0.0028, -0.0139, 0.0044, 16.75, 6.5, -43.72, -76.52, -0.01, -0.01, -0.01, -0.0005, -0.87, -0.87, -0.008, 0.005, -5.56, -3.16, -3.34, 0.35, 1.45, 1.15, 8.97, 12.9, 178.27, 145.91, 61.65, 0.0754, 60.20666667, 42.05, 48.22666667, 0.28, 0.119, 0.048, 0.048, -0.62, -0.64, 0.338, 0.443, -11.0, 14.25, -0.002, -0.002, -0.002, -27.37, -45.01
2008-4-14, -33.0, -0.07, -0.07, 0.0064, -0.0087, 0.0015, -69.6, 13.1, 0.0035, 0.005, -0.11, 0.13, -0.51, 50.19, -253.52, 0.059, 0.059, 49.05, 17.56, -9.09, -35.56, 3.02, -17.43, 44.8, -13.2, -27.72, 2.61, -9.26, 0.02, 0.0, -0.011, 21.15, 120.41, 43.51, 5.22, -61.46, -35.46, -0.105, 0.08, 0.0, 0.0, 0.0, -0.066, -0.066, -0.066, -5.5, -10.0, 0.029, 0.0321, 0.17, -346.48, -63.07, 31.96, 141.86, -0.02, -0.02, -0.02, -52.18, -24.48, 53.0, -5.4, -4.5, -3.52, -5.0, -0.96, 0.0036, 0.0009, -0.66, -0.81, -1.96, -2.62, -0.0055, -0.015, -0.0043, 5.25, -6.27, -1.2, 0.24, -4.7, -229.6, -0.0007, -0.0034, -0.0023, -9.75, -10.0, 68.0, 86.42, -0.063, -0.063, -0.063, -0.0059, 2.56, 2.56, 0.029, -0.03, -4.33, -0.27, 0.66, -0.65, -0.45, -1.95, -8.02, -7.735, -16.73, 0.0, -38.26, 0.071, 60.20666667, 42.05, 48.22666667, -4.29, -0.0293, 0.0, 0.0, 0.03, 0.24, -0.345, -0.345, -26.5, -12.75, -0.031, -0.031, -0.031, 37.32, -4.57
2008-4-15, -4.54, 0.009000000000000001, 0.009000000000000001, 0.0038, -0.0045, -0.0068, -63.9, -120.8, 0.0345, 0.017, 0.42, -0.5, 0.59, -933.55, -992.04, -0.052000000000000005, -0.052000000000000005, -194.87, -25.42, -30.3, -10.71, -35.56, -22.7, 50.925, 22.8, -4.51, -25.78, -22.34, -0.048, -0.09, -0.07400000000000001, -196.22, -79.5, -89.94, 10.03, -14.42, -31.72, 0.46, -0.11, -0.078, -0.078, -0.078, 0.034, 0.034, 0.034, -0.21, -1605.0, -0.0316, -0.036000000000000004, 0.64, -110.09, -140.34, 70.9, -181.72, 0.05, 0.05, 0.05, -175.34, -98.3, -255.01, -0.7, -1.15, -18.46, 2.74, -5.19, -0.0012, -0.0014, 0.38, 0.84, 15.86, -6.55, -0.0008, -0.0089, -0.0068, -16.39, -10.29, 2.65, -0.17, 1.8, -118.0, 0.0082, -0.0058, -0.0029, -7.75, -3.75, -24.91, -10.98, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.0013, 2.56, 2.56, -0.031, -0.02, 8.36, -7.47, 0.0, 3.9, -1.5, 0.8, -8.02, -7.735, -98.05, -134.5, 3.12, 0.0247, 60.20666667, 42.05, 48.22666667, 1.736666667, 0.0156, -0.068, -0.068, -0.48, -0.51, 0.1, 0.1, -0.5, -27.0, -0.07, -0.07, -0.07, -100.4, -23.97
2008-4-16, 16.39, 0.067, 0.067, -0.0053, 0.0143, 0.008, 75.3, 47.8, 0.0725, 0.064, 1.16, 2.21, 0.92, -441.16, 684.43, 0.09, 0.09, 53.63, -16.06, 14.89, 22.73, -10.71, 12.57, 50.925, 22.8, 6.11, -0.48, 2.08, -0.035, 0.0, 0.01, 51.68, -136.48, -78.12, 6.03, 10.22, -5.61, 0.9, 0.44, 0.055, 0.055, 0.055, 0.093, 0.093, 0.093, 11.65, 155.0, 0.0916, 0.0916, 2.24, 183.47, -51.77, -180.02, 17.29, 0.01, 0.01, 0.01, -3.76, -16.56, -21.17, 0.1, 3.85, -0.47, 7.07, 6.66, 0.0035, 0.0045, 1.69, 2.07, -1.1, 17.38, -0.0012, 0.0018, 0.0008, 0.22, -1.57, 8.02, 11.97, 3.3, 248.6, -0.0161, 0.0113, -0.0054, 5.75, 13.5, 26.69, 35.89, 0.066, 0.066, 0.066, -0.0048, 2.56, 2.56, 0.005, 0.05, 7.54, 11.65, 11.38, 7.2, 6.6, 6.6, 13.43, 8.22, 143.7, 103.14, 68.97, 0.0026, -81.27, 24.42, -24.6, 1.736666667, 0.0377, 0.076, 0.076, -0.21, 0.11, 0.062, 0.062, -0.25, -1.0, 0.031, 0.031, 0.031, 25.76, -15.72
2008-4-17, 10.11, -0.023, -0.023, 0.0158, -0.005, 0.0007, 139.3, 102.9, 0.0335, 0.07400000000000001, 0.37, 0.34, 1.27, 473.6, 473.6, 0.047, 0.047, 83.98, 22.23, 22.81, 29.57, 22.73, 19.84, 7.65, 101.7, 30.28, 5.3, 27.77, 0.097, 0.047, 0.086, -56.75, 67.36, 13.46, 19.43, 64.07, 61.09, 0.335, 0.9, 0.07, 0.07, 0.07, 0.108, 0.108, 0.108, -0.44, 445.0, 0.2023, 0.2053, 0.39, 534.26, 454.46, 178.01, 236.15, -0.03, -0.03, -0.03, 48.25, 25.84, 67.91, 3.25, 0.7, 21.98, 14.53, 6.07, 0.004, 0.0017, 1.38, 0.75, 14.95, 1.78, 0.0129, 0.0079, 0.003, 7.97, 21.13, 6.71, 0.16, 16.4, 228.7, 0.0105, -0.0137, 0.0002, 12.75, 7.0, 32.21, 34.11, 0.084, 0.084, 0.084, 0.0055, 10.98, 10.98, 0.005, 0.045, 19.22, 8.11, 14.54, 2.65, 9.3, 6.9, 17.67, 12.62, 96.57, 225.53, 112.35, 0.0309, 107.44, 16.02, 11.79, 1.736666667, 0.0026, 0.068, 0.068, 0.76, 0.04, 0.475, 0.475, 28.75, -0.75, 0.08199999999999999, 0.08199999999999999, 0.08199999999999999, 33.6, 61.64
2008-4-18, 3.23, 0.077, 0.077, -0.0054, 0.0149, 0.0088, -65.8, 40.2, 0.026, -0.017, 0.53, -0.12, 0.44, 1525.52, 973.99, 0.061, 0.061, 32.28, 46.92, 33.02, -17.84, 29.57, 5.92, 71.1, 8.95, 0.85, 26.35, 3.11, -0.046, 0.037000000000000005, 0.011, -68.86, -63.52, -10.27, -1.29, -8.28, -3.9, 0.325, 0.36, 0.045, 0.045, 0.045, 0.011, 0.011, 0.011, 9.02, 2405.0, 0.1071, 0.1065, 1.91, -124.22, 79.52, 185.17, 200.99, 0.0, 0.0, 0.0, 38.81, 0.54, 245.89, 0.2, 3.8, 1.22, -0.62, 9.92, -0.0098, -0.0053, 1.5, 0.55, 21.84, 14.79, -0.005, -0.0005, 0.0072, 16.32, -1.33, 4.86, 3.99, -5.3, -68.9, 0.0172, 0.0094, 0.0089, -2.5, -1.25, 36.37, 12.71, 0.02, 0.02, 0.02, -0.0024, 22.14, 22.14, 0.04, 0.005, -6.59, 18.82, 8.2, 2.4, -0.85, -1.45, 10.46, 17.6, 155.84, 69.0, 201.88, -0.0506, 2.806666667, 2.836666667, -0.44, 11.37, 0.0324, 0.023, 0.023, -0.04, 0.79, -0.018000000000000002, -0.018000000000000002, -11.5, 27.75, 0.06, 0.06, 0.06, 54.67, 32.57
2008-4-21, 28.58, 0.003, 0.003, -0.0081, -0.0045, -0.0134, 76.1, -24.3, 0.07400000000000001, 0.075, 0.59, 0.71, 0.84, 403.66, 955.19, 0.041, 0.041, 117.24, -9.66, 4.24, 33.88, -17.84, 8.7, 39.3, 32.65, 24.77, 5.63, 27.3, -0.022, -0.045, -0.093, -128.07, -85.84, -149.24, 2.05, 61.14, 64.47, 0.765, 0.3, 0.034, 0.034, 0.034, -0.017, -0.017, -0.017, -4.05, 360.0, 0.0729, 0.0753, -1.38, 9.69, 201.47, 110.43, 10.68, 0.05, 0.05, 0.05, -45.08, 73.65, 9.36, 4.25, -1.1, 7.83, 2.86, 3.91, -0.0068, -0.0095, -0.32, 0.84, 19.44, 21.5, 0.0004, 0.0004, -0.0029, 1.06, 11.8, -1.09, 4.06, -27.6, 356.2, 0.006999999999999999, 0.0177, 0.0191, -0.25, -8.0, -11.5, 13.6, 0.022, 0.022, 0.022, 0.0003, 12.095, 7.59, 0.02, 0.005, 12.0, -6.96, -0.23, 6.15, 3.95, 6.95, 2.28, 7.455, 102.49, 99.41, 43.58, -0.0441, 2.806666667, 2.836666667, -0.44, 7.72, -0.0193, 0.013, 0.013, 0.73, 1.94, -0.485, -0.485, -43.0, -10.75, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -9.9, 20.64
2008-4-22, -12.99, -0.02, -0.02, 0.0091, -0.0083, 0.0079, -3.5, 27.4, -0.0705, -0.032, -0.97, 0.7, -0.88, 184.05, 184.05, -0.033, -0.033, -11.73, 25.06, 19.78, -19.75, 33.88, 13.37, 39.3, 32.65, -2.16, 18.72, -5.67, -0.022, -0.016, -0.014, 22.31, 104.58, 101.46, -0.96, 5.07, -1.81, -0.825, 0.77, -0.044, -0.044, -0.044, 0.023, 0.023, 0.023, -4.61, 370.0, 0.0823, 0.0704, 2.93, 299.36, -92.91, 213.59, 316.03, 0.0, 0.0, 0.0, 236.91, 141.93, 224.15, -3.9, -2.55, 2.37, 2.56, -0.75, 0.0117, 0.0022, 1.34, 0.64, -30.84, 19.72, 0.0102, 0.0079, 0.003, 6.02, -4.38, -2.48, -2.71, 2.5, -196.0, -0.0175, 0.0074, -0.0107, -6.25, -21.0, 24.27, -13.44, 0.0, 0.0, 0.0, 0.0037, 12.095, 7.59, -0.005, 0.045, -7.46, 10.89, -0.42, -6.5, 6.1, -3.1, 2.28, 7.455, 98.38, 58.01, 140.65, -0.0243, 2.806666667, 2.836666667, -0.44, 6.27, 0.0359, -0.027000000000000003, -0.027000000000000003, 1.24, -0.58, -0.46, -0.46, -24.25, -40.75, 0.083, 0.083, 0.083, 72.86, 18.62
2008-4-23, 13.3, -0.025, -0.025, 0.0082, 0.01, 0.0043, -18.3, -17.5, 0.061, 0.033, 1.03, -1.09, 0.57, 184.05, 184.05, -0.017, -0.017, -30.03, -3.78, -6.06, -5.92, -19.75, -8.19, 12.3, 81.15, -12.23, -1.29, -3.8, 0.107, 0.027000000000000003, 0.085, 30.81, -228.43, -156.44, 16.98, -31.1, -13.8, 0.725, -0.82, 0.046, 0.046, 0.046, -0.032, -0.032, -0.032, 2.26, 370.0, -0.2066, -0.2027, 1.2, -55.32, 194.63, -52.34, -120.65, -0.03, -0.03, -0.03, -92.85, -44.36, -25.89, -3.4, -0.45, -16.03, 7.47, 7.72, -0.0022, 0.0082, 0.5, 1.89, 26.94, -30.63, -0.0004, 0.0008, 0.006999999999999999, -2.97, -3.5, 5.69, 2.25, 7.6, -135.5, 0.0152, -0.0181, -0.003, -14.25, 7.75, -67.57, -46.59, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.0027, -9.01, 0.0, 0.05, -0.03, 2.62, -7.1, 0.51, 5.6, -6.75, 2.45, 2.21, -2.49, 13.0, 42.14, -0.19, 0.0856, 54.17, 22.83, 74.51, -8.91, 0.02, 0.046, 0.046, -0.51, -0.52, 0.35600000000000004, 0.35600000000000004, 6.0, -22.5, -0.103, -0.103, -0.103, -76.01, -36.22
2008-4-24, -1.45, 0.026, 0.026, -0.01, 0.0088, 0.0025, 48.9, 11.6, -0.097, -0.058, -0.75, 1.03, 0.07, 491.62, -8.04, -0.076, -0.076, -4.95, -5.6, -19.45, -7.37, -5.92, -19.6, -26.5, 7.3, 3.99, -8.03, 1.44, -0.058, 0.027000000000000003, -0.033, 130.54, 39.69, 147.99, -20.32, 28.27, 15.36, -0.825, 0.73, 0.005, 0.005, 0.005, 0.038, 0.038, 0.038, 11.76, 250.0, 0.1152, 0.1214, -0.4, -191.74, -195.04, -131.95, -70.08, 0.02, 0.02, 0.02, -14.27, -77.42, -103.57, 4.7, -0.5, 3.1, -2.24, 5.31, 0.0015, 0.0015, 1.55, -0.12, -27.83, 26.93, 0.0052, 0.0075, 0.0049, -10.52, -4.85, -2.07, 1.53, -16.1, 69.6, -0.0154, 0.016, 0.0028, 12.0, 8.75, -5.19, -9.81, -0.023, -0.023, -0.023, -0.0023, 11.16, 11.16, 0.005, 0.065, -14.66, 4.29, -3.22, -6.2, 5.65, -1.55, -2.55, 0.94, -45.92, -104.43, -167.07, -0.1031, 61.14, 127.74, 79.45, 7.01, -0.0018, 0.009000000000000001, 0.009000000000000001, -0.39, 0.25, -0.5429999999999999, -0.5429999999999999, -34.0, 2.25, 0.068, 0.068, 0.068, -4.79, -17.78
2008-4-25, 25.34, 0.047, 0.047, -0.0205, -0.0117, -0.0221, -32.9, 0.0, 0.0475, -0.009000000000000001, 0.65, -0.75, -0.69, -467.21, -690.73, 0.045, 0.045, 14.23, -7.61, -42.79, -26.84, -7.37, -14.62, -22.95, -21.45, 8.89, 2.12, 9.85, -0.052000000000000005, -0.017, -0.017, 304.7, 423.46, 296.48, -11.67, 23.71, 34.75, 0.785, -0.8, 0.031, 0.031, 0.031, 0.098, 0.098, 0.098, -18.54, -550.0, -0.2169, -0.2143, -2.2, -101.75, -50.3, 158.27, 48.12, -0.02, -0.02, -0.02, 8.01, 87.19, 43.23, -0.95, -0.95, 2.47, -3.15, -6.15, -0.0084, -0.0059, 0.15, 0.24, 3.07, -28.81, -0.0041, -0.0003, 0.0006, 2.83, 9.75, -4.62, -3.82, -19.4, 6.2, -0.0056, -0.0169, -0.0086, -7.0, -13.75, 15.5, -3.67, 0.066, 0.066, 0.066, -0.006999999999999999, 7.18, 3.41, 0.04, 0.015, 8.02, -15.52, -9.94, 5.45, -5.85, -1.85, 4.7, 3.99, -195.04, -198.08, -210.44, -0.0263, 51.00666667, 29.36, 9.693333333, -11.12, -0.0414, 0.044, 0.044, 0.58, 0.75, -0.503, -0.503, -8.5, -13.25, 0.045, 0.045, 0.045, 9.19, -7.21
2008-4-28, -1.51, 0.043, 0.043, -0.0058, -0.0203, -0.0083, 40.7, 15.2, -0.0065, 0.003, -0.52, 0.61, -0.19, -369.78, -50.8, 0.151, 0.151, 117.35, -56.21, 0.38, 22.11, -26.84, -1.07, 111.85, -23.75, 9.02, 7.36, 1.39, 0.064, -0.08, 0.002, -25.28, 32.68, 65.35, -6.71, -5.99, -20.19, -0.105, 0.76, -0.005, -0.005, -0.005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -14.28, -500.0, 0.1453, 0.1384, 0.26, -737.21, -304.35, 0.7, 117.37, -0.02, -0.02, -0.02, 157.56, 179.11, 83.7, -4.05, -3.65, 24.35, -6.64, -8.55, -0.0074, -0.0085, -2.25, 0.69, 11.31, 3.91, -0.0049, -0.0064, -0.0081, 9.74, 2.96, 2.49, -2.62, 0.4, 103.6, 0.0111, -0.0067, -0.0009, -11.5, -6.25, -50.1, -34.23, -0.032, -0.032, -0.032, -0.0064, -3.77, -25.86, 0.115, 0.1, -0.21, 7.71, -0.87, -0.6, 4.9, 1.2, -5.96, -6.21, 4.81, 44.38, 106.97, -0.0227, 51.00666667, 29.36, 9.693333333, -2.01, -0.0189, -0.035, -0.035, 0.89, 0.28, 0.194, -0.087, -8.75, -29.0, 0.01, 0.01, 0.01, 18.88, 60.06
