@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2012-9-7, 48.34, 0.08199999999999999, 0.036000000000000004, 0.075, 0.037000000000000005, 0.006, 119.48, 110.07, 22.98, -0.02, 0.005, -0.009000000000000001, -0.2, -0.03, 0.12, -0.051, -0.038, 631.88, 0.016, 0.016, 31.66, 5.24, 33.45, 0.4, 0.067, 0.067, 0.067, 12.7, -26.25, -1.5, 23.31, 2.19, 0.056, 7.32, 0.13, 7.63, 4.13, 66.54, 53.06, 25.13, 0.0, 0.01, 0.01, 0.08, 3.1, 0.0049, 1447.0, 1395.0, 680.0, 0.0445, -0.0239, -0.0363, 413.14, 22.43, 351.39, 48.07, 0.75, -66.25, -33.79, -0.01, 244.52, 9.14, 198.22, -2.6, 20.33, 23.0, 8.1, -0.84, 0.0006, 0.0017, 0.4, -0.18, 3.41, -0.0023, 0.0049, -0.0004, 16.72, -0.91, 1.54, 2.34, 0.19, 11.8, 6.0, 19.1, 6.0, 111.4, 0.003, 0.0054, 7.5, -13.5, 652.24, 15.12, -0.243, -0.235, -0.385, 0.0021, 0.006, 0.005, -0.003, 3.79, -1.5, -2.51, 0.3, -0.2, -1.1, 1.23, 149.59, 106.99, 150.34, -0.1173, -0.0976, 15.14, 14.41, 10.08, 6.51, -0.0188, 0.0178, -0.203, -0.21, 0.34700000000000003, 0.165, 2.0, 0.027000000000000003, 51.61, 42.94
2012-9-10, -4.88, 0.016, 0.081, 0.054000000000000006, 0.044, 0.0064, 17.46, 21.59, 115.01, -0.0465, -0.059, -0.036000000000000004, -0.61, -0.56, -0.7, -0.052000000000000005, -0.076, 728.215, 0.026, 0.026, 40.21, 44.45, 19.51, 34.15, -0.028, -0.028, -0.028, 103.7, 91.8, 28.68, 5.8, 28.01, 0.0, 26.62, 16.27, 0.13, 2.15, 0.61, 3.8, 40.5, -0.6, -0.039, -0.039, -0.008, -0.39, -0.0082, 32.5, 622.5, 752.5, 0.0408, 0.0541, 0.0356, 56.81, 417.92, 160.43, 398.33, 191.08, 131.03, 158.24, 0.06, 14.64, 244.3, 26.14, -0.15, 12.42, 11.09, 7.79, 7.53, 0.0079, 0.0021, 0.76, -0.21, -2.06, 0.0056, 0.0066, 0.0079, 4.32, 16.8, 16.8, 1.73, 1.49, 34.9, 0.3, 25.8, 0.3, 301.4, 0.0029, 0.0041, -2.25, 3.0, 329.95, 45.37, -0.511, -0.516, -0.368, 0.0068, 0.013, 0.013, 0.012, 1.21, 4.61, -3.85, -7.05, -4.85, 9.45, 8.155, 128.28, 153.42, 126.63, 0.0602, -0.0456, 15.14, 14.41, 2.18, 16.5, 0.0003, -0.0021, -0.25, -0.325, 1.014, -0.17, 17.25, 0.118, 18.94, 37.82
2012-9-11, -4.7, -0.026, -0.012, -0.032, 0.026, 0.0129, -1.6, -0.78, 4.2, -0.022, -0.022, -0.011, -0.07, -0.16, -0.14, -0.08800000000000001, -0.019, 728.215, -0.053, -0.053, -1.31, 27.81, 4.25, 10.02, 0.047, 0.047, 0.047, 21.35, 52.45, 5.8, 0.82, -2.47, 0.13, 57.5, -8.84, 15.56, 13.59, -32.4, -5.72, -25.41, -0.16, 0.034, 0.034, -0.014, 8.78, -0.0046, 32.5, 622.5, 752.5, -0.0529, -0.0163, 0.0649, -52.68, 54.79, -48.36, -148.43, -2.28, 31.82, 33.91, -0.02, -52.35, 19.03, 3.83, 11.75, -3.3, -1.52, -7.61, 5.9, -0.003, 0.0051, 0.56, 1.58, 2.97, 0.0016, -0.0031, -0.0002, -2.9, 4.25, 0.98, -2.83, -0.64, -8.8, 36.4, -4.7, 30.5, -37.5, 0.0074, 0.0036, -14.0, -1.5, -18.21, 2.16, -0.188, -0.118, -0.113, 0.0072, -0.018000000000000002, -0.012, -0.01, -0.03, 3.82, -1.3, 1.25, -1.3, 9.45, 8.155, -52.58, 62.68, 32.81, -0.0185, 0.1111, 15.14, 14.41, 4.83, -4.56, 0.0177, 0.0008, 0.091, 0.023, -0.059, 1.28, 0.5, -0.061, -4.89, -16.44
2012-9-12, 30.03, 0.032, 0.004, -0.003, -0.001, -0.0001, -1.01, -10.23, -12.85, -0.008, 0.001, 0.0, -0.02, 0.12, 0.12, 0.183, 0.155, 79.45, 0.006, 0.006, 2.69, -2.67, -0.78, 1.15, 0.006, 0.006, 0.006, 26.55, -25.8, -8.79, -0.98, 0.15, 0.024, -13.27, 10.05, -7.19, -0.63, 0.51, -16.03, -3.66, 0.09, -0.081, -0.081, 0.046, -4.41, -0.0001, 1201.0, -55.0, 135.0, 0.0581, -0.0118, -0.0373, 7.78, -57.01, -3.18, 129.74, -61.99, -41.86, -68.71, -0.01, 69.07, -53.96, 30.24, 3.2, 9.0, 3.33, 10.14, -5.18, 0.0018, -0.0009, 0.59, 0.45, 2.71, -0.0008, 0.0012, -0.0024, 2.55, -2.91, 0.34, 2.09, -0.37, 3.1, 2.9, 2.5, 8.6, -66.9, -0.0016, 0.0025, 1.25, -12.5, 134.6, -0.59, 0.125, 0.058, 0.115, -0.0002, -0.004, -0.012, -0.004, 4.2, 2.0, -0.66, -1.35, 0.35, -0.76, -2.62, 5.02, -18.02, -39.65, 0.0824, 0.0075, -23.16, -5.23, -2.61, 0.96, 0.0139, 0.0194, -0.08, 0.032, -0.065, 0.11, -3.0, -0.01, 5.99, -3.88
2012-9-13, 0.66, 0.045, 0.026, 0.065, 0.031, 0.0062, -10.11, 24.68, -6.64, -0.0015, -0.008, -0.019, 0.08, -0.19, -0.16, 0.159, 0.14800000000000002, 801.27, 0.031, 0.031, 16.77, 18.17, 0.49, 6.87, 0.092, 0.092, 0.092, 41.0, 68.35, 4.43, 1.39, 3.86, 0.008, 1.92, 3.81, 9.48, 4.83, 9.78, 2.26, -0.28, -0.34, 0.044, 0.044, 0.058, 8.23, -0.0047, 470.0, 455.0, 755.0, -0.0084, 0.0325, 0.0153, 249.41, 18.26, 134.33, 54.32, 152.58, 15.88, 52.33, 0.01, 9.99, 67.02, 19.28, 1.35, 9.19, 11.31, 2.76, 10.31, 0.0012, 0.0001, 0.56, 0.63, 4.83, 0.0041, 0.0051, 0.0074, 3.2, 2.46, 0.71, 1.19, -0.24, -1.2, 6.2, 6.3, -5.3, 198.7, 0.0082, 0.0079, -11.25, 1.5, 193.13, 14.61, -0.17, -0.116, -0.084, 0.0088, 0.011, 0.015, 0.003, -1.58, -1.2, -1.28, -0.41, -2.4, 3.13, 4.63, 12.17, 23.15, 20.62, -0.0248, 0.0308, 14.2, 27.76, 11.64, 4.51, 0.0164, 0.028, -0.069, -0.158, -0.276, -0.91, -13.38, 0.051, 21.66, 27.21
2012-9-14, 56.89, -0.029, 0.02, 0.024, 0.0, 0.0041, 37.84, 5.33, 12.68, 0.006999999999999999, 0.0, 0.01, 0.14, 0.21, 0.24, 0.062, 0.01, 423.69, 0.027000000000000003, 0.027000000000000003, -8.79, -0.46, -5.94, -4.59, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 4.35, 30.75, 3.0, 24.61, 2.35, 0.015, 0.86, 11.76, 3.84, 7.35, 41.52, 47.51, 13.8, 0.08, -0.031, -0.031, -0.037000000000000005, 1.07, 0.0032, 2017.0, 2145.0, 395.0, -0.0161, 0.0014, 0.0155, 406.0, 220.86, 375.46, 106.99, 35.19, 122.8, 110.3, 0.03, 206.51, 8.09, 199.71, -0.55, 0.54, -1.24, 10.95, 2.59, 0.0033, 0.0024, 0.94, 0.45, 4.73, 0.0043, 0.0044, 0.001, 11.0, 3.29, 2.48, -3.64, 0.09, 38.5, -13.5, 25.2, -1.8, -63.6, 0.0039, 0.002, 5.75, -14.25, -175.51, 19.78, 0.053, 0.02, 0.037000000000000005, 0.0027, 0.017, 0.018000000000000002, 0.019, 7.73, 0.39, 1.76, -1.4, 0.7, -0.79, -2.66, 127.54, -27.56, 81.29, 0.0824, 0.0172, 22.99, 13.44, -2.27, 6.7, 0.0295, 0.03, -0.003, 0.002, 1.483, 0.2, 16.75, 0.054000000000000006, -12.92, -7.41
2012-9-17, -5.23, 0.092, 0.022, 0.055, 0.033, 0.0123, 95.63, 106.05, 49.66, -0.034, 0.006999999999999999, -0.066, -1.44, -0.14, -1.42, -0.027000000000000003, -0.04, 2194.39, 0.026, 0.026, 106.38, 7.17, 62.78, 4.26, 0.153, 0.153, 0.153, 142.3, 93.15, 23.51, 10.75, 24.73, 0.049, 1.12, 0.74, 11.75, 3.06, 28.12, 28.04, 51.64, -1.21, 0.076, 0.076, 0.14800000000000002, 4.11, -0.0082, 173.0, 1255.0, 2265.0, 0.1738, 0.1192, -0.1293, 39.09, 424.59, 480.22, 390.9, 164.24, 147.91, 149.7, 0.02, 53.51, 210.69, 79.91, 3.35, 28.68, 32.48, -11.96, 10.56, 0.0054, 0.0044, -0.24, 0.13, -6.64, 0.0049, 0.0004, 0.0035, 8.58, 11.01, 13.59, 2.56, -3.18, 0.7, 42.3, 7.0, 37.3, 222.4, 0.0048, 0.0062, 0.75, 8.25, 380.17, 43.27, -0.098, 0.122, -0.039, 0.0096, -0.026, -0.013, -0.02, -2.31, -5.02, -11.77, 1.48, -9.8, 1.2625, 2.5275, 139.31, 211.38, 163.73, -0.3127, -0.2201, 22.99, 13.44, 18.43, 12.14, -0.0011, 0.0153, 0.009000000000000001, -0.058, -0.113, 1.67, 13.0, 0.045, 45.03, 40.31
2012-9-18, 2.61, -0.021, 0.046, -0.023, 0.053, 0.0103, -22.03, -16.94, 63.3, 0.047, -0.046, -0.063, -0.16, -1.46, -0.23, -0.107, -0.064, -271.58, 0.048, 0.048, -3.39, 88.32, -5.02, 47.42, -0.045, -0.045, -0.045, 32.35, 103.4, 5.35, -8.88, -2.52, 0.077, -33.64, -2.11, 0.72, 5.8, -5.28, -12.27, 4.37, -0.39, 0.032, 0.032, -0.026, -1.29, 0.0025, -413.0, -730.0, -340.0, 0.1502, 0.2137, 0.2895, -72.01, 48.5, -324.14, -47.43, -17.81, 28.785, 19.405, 0.06, -40.27, 48.17, -60.09, 0.25, -6.45, -6.54, -9.23, -10.97, -0.0024, 0.0024, -2.87, -4.08, -0.67, -0.0044, -0.006, -0.0063, -5.8, 8.58, -0.21, -3.14, -3.53, -2.1, 3.8, 0.3, -12.2, -37.9, 0.0061, 0.0068, -29.5, 4.25, -154.36, 31.4, 0.236, 0.182, 0.242, -0.0043, 0.0065, 0.0045, 0.0065, -13.89, -5.13, -0.55, -11.47, -3.2, 1.2625, 2.5275, -52.61, 48.44, -21.06, -0.0677, -0.1038, 22.99, 13.44, 2.42, 3.79, 0.0332, -0.0133, 0.135, 0.152, -0.305, -0.19, -22.37, 0.211, 2.85, -2.69
2012-9-19, 2.92, -0.032, -0.033, -0.046, -0.048, -0.0055, -25.36, -22.16, -45.7, -0.025, 0.066, 0.127, 0.34, 0.33, 0.27, -0.054000000000000006, -0.101, -105.0, -0.016, -0.016, -4.49, -26.56, -15.06, -6.26, -0.044, -0.044, -0.044, -9.95, -29.35, -4.23, -4.16, -1.42, -0.05, -23.82, -4.96, -2.19, -2.95, -0.87, -4.03, 0.78, 0.38, -0.036000000000000004, -0.036000000000000004, -0.031, -1.74, 0.0041, 12.0, -575.0, -75.0, 0.0368, -0.0305, 0.0601, -30.5, -78.97, -130.82, 41.11, -17.81, 28.785, 19.405, -0.04, 11.54, -36.24, -11.03, -9.1, -7.55, -6.89, 0.61, -10.06, -0.004, -0.004, -1.76, 0.11, 6.15, -0.0047, -0.0057, -0.003, -1.97, -5.79, -1.76, -6.37, 0.12, 0.7, -8.5, -8.4, 12.5, -100.5, 0.0032, 0.0009, -8.0, -32.5, -394.06, -37.92, 0.197, 0.032, 0.073, -0.001, 0.0065, 0.0045, 0.0065, -2.14, 1.29, 2.4, -0.55, 3.2, 1.2625, 2.5275, -24.15, -71.75, -58.67, 0.0161, 0.0341, -6.35, -10.13, -5.68, -3.29, -0.079, -0.0752, -0.042, 0.045, 0.34600000000000003, -0.19, -15.5, -0.05, -25.05, -11.45
2012-9-20, -17.55, -0.028, 0.009000000000000001, -0.003, -0.013, -0.0036, 20.32, 0.87, 23.49, -0.07200000000000001, -0.032, -0.079, -0.17, -0.08, -0.06, -0.101, -0.018000000000000002, 72.05, 0.026, 0.026, -22.02, -38.14, -16.18, -23.96, -0.033, -0.033, -0.033, -22.9, -32.725, -1.69, 3.68, 1.75, 0.028, 1.54, -3.16, -4.7, -7.93, 4.82, 9.98, 0.88, -0.19, 0.016, 0.016, -0.038, 1.57, -0.0006, -209.0, 370.0, 0.0, -0.0972, -0.0424, 0.0752, 350.36, -19.09, 244.63, 93.48, 108.44, 11.03, 20.14, 0.01, 13.32, 13.08, 44.36, 6.05, 5.45, 2.77, -0.88, 0.62, 0.0011, -0.0004, -3.84, -4.21, -7.2, -0.0016, 0.0027, -0.0009, -0.85, -1.98, 0.94, 4.12, 1.74, 0.6, 9.7, 12.1, 1.7, 82.4, -0.0006, -0.0036, 16.5, -8.0, 24.2, 14.54, -0.17600000000000002, -0.185, -0.187, 0.0025, 0.004, -0.015, -0.013, -1.69, -1.91, -2.76, 2.1, -1.73, 1.2625, 2.5275, 13.45, 18.87, 12.79, 0.0418, -0.1016, -43.9, -26.72, 12.6, -0.4, -0.0354, -0.0209, -0.122, -0.124, -0.125, 0.545, 5.75, 0.012, 2.68, -1.7
2012-9-21, 12.04, -0.027000000000000003, -0.085, -0.045, -0.044, -0.0072, -33.84, -5.91, -36.65, 0.023, -0.07, 0.005, 0.56, 1.36, 0.13, 0.003, 0.01, -558.29, -0.079, -0.079, -42.59, -29.28, 0.16, -8.97, -0.046, -0.046, -0.046, -22.9, -32.725, 1.55, -3.92, -7.9, 0.009000000000000001, -32.11, -5.71, -3.45, -0.25, -6.66, -10.9, -13.83, -0.01, 0.021, 0.021, -0.009000000000000001, -2.37, 0.0003, 84.0, -625.0, -570.0, -0.0451, 0.014, -0.1003, -440.97, 331.7, -10.96, -91.48, -145.23, 7.67, -61.56, -0.03, 18.97, 9.76, -27.46, -3.85, -6.2, -5.85, -2.05, -0.89, -0.0046, -0.003, 1.84, -0.3, 3.82, 0.0008, -0.0029, -0.0041, -4.57, -0.84, -7.98, -1.7, 0.01, -1.3, -6.9, -7.2, -8.3, -70.1, -0.0024, -0.0023, -10.5, 14.75, -269.95, -6.84, -0.133, -0.021, -0.001, -0.0048, -0.016, -0.004, 0.003, 1.23, -0.46, 2.51, -2.36, 0.13, 0.23, -4.91, -26.91, -69.38, -30.75, 0.0577, 0.1463, -24.82666667, -30.17, -2.78, 8.02, -0.0831, -0.0423, 0.05, 0.009000000000000001, 0.099, -0.345, 2.5, -0.115, 7.38, -2.68
2012-9-24, 1.07, -0.011, 0.034, 0.0, 0.01, 0.0034, -2.02, -0.91, 14.5, 0.003, 0.033, 0.016, 0.09, -0.52, 0.57, 0.032, 0.043, 339.44, 0.031, 0.031, 13.63, 33.8, -2.63, 14.42, 0.036000000000000004, 0.036000000000000004, 0.036000000000000004, 136.9, 40.05, -0.71, 5.84, 9.53, -0.021, -4.83, 2.15, -5.92, 0.71, 4.0, 18.48, 21.63, 0.43, -0.015, -0.015, -0.011, -4.34, 0.0026, -428.0, 255.0, 350.0, 0.3635, 0.2608, 0.0533, -161.65, -436.56, -297.04, -213.41, 23.02, -60.89, 24.76, -0.02, -17.46, 22.07, 48.08, -5.6, -0.34, 3.73, 4.28, -2.27, -0.0002, -0.0012, 1.39, 2.98, 3.82, -0.0053, 0.0048, 0.0039, 4.0, -4.58, 4.4, 1.99, 1.69, 7.8, 16.2, 14.0, 12.6, 74.5, -0.0006, 0.005, 2.25, -9.5, 160.82, 2.02, 0.076, -0.043, 0.006999999999999999, 0.0063, -0.001, -0.006, -0.003, 1.21, 1.92, 0.85, 2.22, 3.2, 14.325, 15.08, -25.65, 81.71, 41.37, 0.0199, 0.0615, -24.82666667, -30.17, 3.58, 3.4, 0.0631, 0.0223, 0.064, -0.004, -0.051, 0.28, 11.5, 0.058, 13.55, 16.61
2012-9-25, -12.03, -0.033, -0.035, -0.036000000000000004, -0.032, -0.0064, -13.78, -34.95, -32.77, -0.009000000000000001, -0.002, -0.003, 0.08, 0.1, 0.1, 0.091, 0.024, -224.94, -0.016, -0.016, -11.7, -20.61, -6.73, -15.2, -0.02, -0.02, -0.02, -21.55, 114.95, -0.58, -6.35, -7.45, -0.031, -13.0, -3.58, 2.45, -5.4, -19.18, -29.19, -27.38, 0.01, -0.009000000000000001, -0.009000000000000001, -0.039, 1.39, -0.001, 528.0, -250.0, -250.0, -0.0075, 0.1095, 0.3224, 222.52, -158.83, -62.79, -115.11, -40.71, -41.98, -72.82, 0.0, -20.55, -19.39, -45.2, 3.2, -0.16, -6.29, -2.47, 3.0, -0.0023, -0.002, -1.61, -1.3, -0.12, 0.0032, -0.006, -0.0005, -3.75, 3.96, -2.17, -0.17, -0.57, -13.4, -23.2, -23.2, -10.2, 47.0, 0.0018, -0.0033, -3.5, 1.25, -124.03, -17.63, 0.038, 0.016, -0.048, -0.009000000000000001, -0.005, -0.005, -0.006999999999999999, -2.89, -3.2, 1.22, 1.04, 0.3, 14.325, 15.08, -70.06, -111.6, -91.07, 0.0803, 0.03, -24.82666667, -30.17, -1.96, -2.1, 0.0171, -0.0079, 0.004, 0.07200000000000001, -0.6459999999999999, -0.665, 3.0, -0.066, -12.81, -4.47
2012-9-26, -10.97, -0.001, -0.05, 0.019, -0.025, -0.0003, 20.87, 16.55, 22.25, -0.038, -0.01, -0.035, -0.26, -0.03, -0.19, -0.05, 0.029, -717.93, 0.0, 0.0, -1.64, 12.03, -7.31, 0.76, 0.005, 0.005, 0.005, 4.3, -17.05, -2.82, 2.52, -10.47, 0.004, 16.55, -6.18, -3.65, -2.26, -43.05, 8.56, -32.98, -0.06, 0.011, 0.011, -0.044, -2.06, 0.0026, -1441.0, -150.0, -730.0, -0.0106, -0.0906, -0.0444, -345.87, 221.67, 80.95, 42.14, 22.25, -39.95, -7.5, -0.01, -101.37, -17.93, 18.31, 0.65, 5.99, 5.95, -7.21, -1.35, -0.0003, -0.002, 0.64, 0.66, -3.17, 0.0004, -0.0003, -0.0006, -12.64, -0.96, -10.36, -0.18, -1.37, 1.7, 10.5, 10.6, 10.5, 34.6, -0.0014, 0.0003, -1.0, -3.25, 65.53, -0.44, -0.091, -0.042, 0.028, 0.002, -0.001, -0.002, -0.001, 0.11, -1.5, -2.0, 1.07, -0.5, 7.423333332999999, 7.696666667000001, -56.36, 9.01, 0.48, -0.0219, 0.0, -70.39, -55.15, 3.11, 4.06, -0.0278, 0.004, 0.052000000000000005, 0.015, -0.035, 0.295, -2.75, -0.067, -9.95, -17.54
2012-9-27, 8.26, -0.07, 0.013, -0.053, -0.052000000000000005, -0.0052, -91.62, -9.46, -76.99, -0.003, -0.033, 0.011, 0.26, 0.01, 0.31, 0.092, 0.084, -632.43, -0.01, -0.01, -8.58, -49.52, -37.23, -38.5, -0.123, -0.123, -0.123, -10.45, -21.5, -15.34, -21.64, -11.06, -0.012, -22.33, -2.28, -5.9, -5.19, -24.03, -61.76, -37.45, 0.04, -0.07200000000000001, -0.07200000000000001, -0.062, -4.96, 0.0021, -17.0, -1325.0, -675.0, -0.0774, -0.0287, 0.0076, 117.63, -343.48, -321.91, -455.43, -184.84, -89.62, -129.61, 0.0, -44.04, -101.29, -139.84, 0.55, -17.56, -8.98, -0.82, -7.04, -0.0006, 0.0005, -0.41, -0.99, -3.3, -0.0049, -0.0031, -0.002, -5.19, -15.65, -7.14, -2.44, -0.8, -13.2, -9.8, -8.5, -35.0, -277.1, -0.003, -0.0045, -19.0, -0.25, -524.57, -37.1, 0.134, 0.311, 0.163, -0.0016, -0.012, -0.006999999999999999, -0.009000000000000001, -3.16, -5.03, 0.69, -2.14, 0.53, 7.423333332999999, 7.696666667000001, -24.32, -187.57, -128.45, 0.0252, 0.0542, 17.02, -1.98, -12.91, -4.63, 0.0025, -0.0212, 0.109, 0.098, -0.003, -0.435, -14.25, -0.08199999999999999, -44.74, -25.11
2012-9-28, 7.51, 0.013, -0.037000000000000005, -0.042, 0.005, -0.0007, 11.33, -55.62, 11.63, -0.0165, -0.011, -0.034, -0.45, -0.26, -0.49, 0.258, 0.261, 151.58, 0.015, 0.015, -34.52, 0.15, 7.71, -3.86, 0.035, 0.035, 0.035, -13.95, 20.35, -8.24, 8.6, 2.83, -0.04, 2.84, 1.5, -2.22, -4.43, 42.9, 27.48, 18.18, -0.27, -0.001, -0.001, 0.047, -1.22, 0.0048, -257.0, 345.0, 135.0, 0.2138, 0.1289, 0.0102, 396.72, 118.4, 495.74, 572.14, 43.17, -85.44, -49.96, -0.02, 72.46, -45.16, 42.46, -3.4, -4.54, -5.74, 5.6, -0.2, -0.0009, -0.0017, 1.97, 1.23, -1.22, 0.002, 0.0041, 0.0024, 9.61, -4.97, 2.05, -0.92, -1.44, 27.0, -10.2, 16.0, 13.1, -49.8, -0.0022, 0.0022, -8.5, -18.25, 42.11, 25.91, 0.242, 0.029, 0.073, 0.0054, -0.003, -0.012, -0.011, -3.84, -2.04, -2.78, 0.88, -2.08, 7.423333332999999, 7.696666667000001, 105.99, 133.87, 108.86, -0.0155, -0.0082, -31.85, -22.86, 11.61, -5.49, 0.0054, 0.0587, -0.08800000000000001, 0.02, 0.7120000000000001, 0.165, -17.25, -0.043, 2.49, -12.22
2012-10-2, -0.18, -0.03, -0.027000000000000003, -0.022, -0.051, 0.0009, -37.35, 3.73, -22.46, -0.025, -0.016, -0.052000000000000005, 0.03, -0.51, -0.51, 0.085, 0.06, -1011.96, -0.016, -0.016, 20.97, 11.33, 5.17, 12.29, 0.0, 0.0, 0.0, 53.8, 11.05, 13.77, -3.07, 2.24, 0.032, 38.03, -10.44, 1.11, -3.37, -20.37, -9.51, 11.45, -0.7, -0.029, -0.029, -0.023, -0.43, -0.005, -1097.0, -765.0, -1065.0, -0.0261, 0.0854, 0.1086, 137.26, 394.43, 42.48, 204.76, -79.71, 130.32, -5.21, -0.02, -48.84, 72.42, -35.17, 4.65, -11.17, -2.81, -10.66, 5.15, -0.0001, 0.0025, 0.38, 1.84, -11.38, 0.003, 0.0012, -0.0037, -6.09, 9.66, 2.08, 0.28, -1.16, -6.5, 24.2, 2.0, 16.8, -111.9, 0.0069, -0.0044, 40.0, -8.5, -354.3, 53.67, -0.16899999999999998, -0.047, 0.005, 0.0038, -0.008, 0.0, 0.0, -0.99, -2.72, -2.96, -2.78, -5.55, 13.55, 12.52, -21.39, -6.49, -26.96, -0.0933, -0.107, -31.85, -22.86, 12.68, 18.29, 0.0637, 0.0125, -0.023, -0.076, -0.078, 0.64, 1.37, -0.038, -34.67, 2.4
