@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2010-10-18, -26.87, 0.029, 0.031, -0.0102, 0.012, -0.0017, -23.84, -20.1, -0.0145, 0.023, 0.07, -1.06, -0.16, 22.98, 87.51, 0.054000000000000006, 0.054000000000000006, 27.07, -1.89, -3.16, 2.42, -4.17, 0.98, -114.7, -58.4, 2.38, -0.35, 2.31, 0.025, -0.016, -0.012, 91.52, -17.81, 51.75, -13.09, 33.39, 22.92, -0.155, -1.11, 0.07, 0.07, 0.07, 0.058, 0.058, 0.058, -2.46, -3.95, -85.0, -0.0112, 0.1793, -1.46, -94.96, -60.82, 35.0, -5.0, -0.04, -0.16, -0.15, -5.57, -12.8, -0.91, 1.35, 0.25, -7.8, -5.36, -4.5, -0.0055, -0.0048, -0.73, -0.96, -3.85, -1.64, -0.0039, 0.0004, -0.0031, 5.4, 3.0, -2.8, -0.44, -5.6, 18.5, -0.0017, 0.0114, 0.0086, -1.0, -4.75, -26.14, -18.21, -0.006, 0.013, -0.012, 0.0001, -6.75, -49.46, 0.01, 0.009000000000000001, -8.26, -9.4, -6.88, -1.25, -0.75, 0.35, 1.095, -1.155, -22.91, -55.57, -39.02, -0.0153, -5.76, -10.27333333, -3.35, -3.31, -0.0546, 0.031, 0.031, -0.13, -0.11, -0.145, -0.342, -2.12, -1.25, 0.055, 0.055, 0.055, 8.03, -15.17
2010-10-19, -18.1, -0.035, 0.017, -0.0031, -0.0101, -0.0106, 39.15, -0.2, 0.056, 0.01, 0.86, 0.33, 0.77, 131.55, -10.72, 0.02, 0.02, 21.05, -5.04, -14.02, 9.17, 2.42, -4.81, 13.3, -63.15, 8.52, -0.64, 4.33, 0.016, -0.036000000000000004, 0.013, -15.93, 121.72, 54.94, 4.2, 11.89, 12.18, 0.805, 0.02, 0.006, 0.006, 0.006, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -5.78, -0.5, -220.0, 0.033, -0.0374, -0.4, 177.77, -11.09, -25.0, -5.0, 0.06, 0.0, 0.02, -33.31, 5.02, -33.3, -1.6, -1.1, -1.24, 4.18, 1.86, 0.0034, -0.0017, -0.97, 0.0, -2.29, -1.81, 0.0, -0.0042, 0.002, -5.6, -1.1, 0.98, -0.68, 0.1, 29.5, -0.0093, -0.0022, -0.0137, -6.5, -8.0, -22.63, -27.51, 0.018000000000000002, -0.047, -0.004, 0.0013, 4.78, 38.18, 0.0, -0.003, -1.42, -8.99, -8.55, 6.25, -0.25, 2.55, 1.095, -1.155, -51.86, 19.83, 51.45, 0.1071, -5.76, -10.27333333, -3.35, -1.17, -0.0075, 0.003, 0.003, -0.27, -0.21, 0.125, -0.16, -10.0, 1.25, 0.06, 0.06, 0.06, -24.9, 5.43
2010-10-20, 13.12, -0.052000000000000005, -0.018000000000000002, -0.0213, -0.0026, -0.0118, -38.63, 12.0, 0.122, 0.021, 1.5, 0.61, 1.49, -95.25, -1712.29, -0.019, -0.019, 10.96, 1.14, 2.17, -10.16, 9.19, 9.14, -48.65, 1.7, -18.81, 1.81, -6.89, -0.095, 0.05, -0.003, 46.62, -35.83, -23.73, -8.82, -43.71, -18.0, 1.25, 0.62, 0.041, 0.041, 0.041, -0.034, -0.034, -0.034, 2.98, 6.37, -725.0, 0.1754, -0.0097, -1.1, -467.1, -1.68, -30.0, 14.5, 0.09, 0.02, 0.08, 44.25, 30.84, 76.89, -1.2, 3.85, 9.9, -12.27, -7.65, -0.0034, 0.0033, 1.31, -0.05, -2.87, -2.57, -0.0104, 0.0016, -0.0122, -4.6, -2.6, 1.65, -2.5, -36.1, -2.4, -0.0184, -0.009000000000000001, -0.0157, -4.25, -10.25, 2.98, 10.13, 0.047, 0.029, 0.022, -0.0139, -4.27, 18.64, 0.015, -0.021, -7.49, -0.44, 7.47, 10.05, 2.45, 1.45, -8.15, -0.85, -44.86, -11.61, -82.37, 0.0701, -21.63, -11.2, -1.57, -4.71, -0.024, 0.036000000000000004, 0.036000000000000004, -0.14, 0.51, -0.633, -0.38, -17.88, -13.25, -0.015, -0.015, -0.015, 21.49, 10.58
2010-10-21, 4.25, 0.055, -0.049, 0.0232, -0.022, -0.0015, 25.04, -32.0, -0.0655, 0.104, -0.95, 1.75, 1.67, -1871.44, 185.36, -0.01, -0.01, -16.94, -12.63, -21.47, 3.0, -10.16, -14.13, -45.2, -111.5, 12.27, -11.9, 4.3, 0.033, -0.08, -0.047, 2.1, -2.12, 38.78, 18.77, 20.44, 6.77, -0.725, 1.46, 0.043, 0.043, 0.043, 0.0, 0.0, 0.0, -1.95, -0.3, -1115.0, -0.0567, 0.5137, 0.1, 428.26, -17.63, -85.0, -174.5, 0.04, 0.18, 0.08, -9.54, 0.04, -165.08, 5.1, 6.05, -11.27, 14.86, 0.11, 0.0072, 0.0004, -3.44, -0.75, 6.82, -4.27, 0.0124, -0.0055, 0.0027, -1.7, -1.3, -0.14, 5.72, 8.2, 1.6, 0.0131, -0.0202, -0.0026, -11.25, 1.25, -7.32, -30.32, 0.017, 0.015, 0.04, 0.0104, 81.02, 29.62, -0.004, 0.0, 8.46, -5.33, -5.73, -5.05, 23.65, 8.75, 5.65, 3.98, 9.87, 6.64, 38.75, 0.0161, -33.46, -38.23, -47.26, -8.75, 0.0025, 0.001, 0.001, 0.28, -0.45, 0.084, 0.313, 17.0, -18.88, -0.015, -0.015, -0.015, -17.43, -13.74
2010-10-22, 22.62, -0.001, 0.049, -0.0047, 0.0229, 0.0171, 28.93, 57.0, 0.0805, -0.035, 1.05, -0.9, -1.94, 542.67, -862.08, 0.004, 0.004, 93.99, -12.21, 12.15, 34.62, 3.0, 14.92, 119.4, 5.95, 2.09, 13.08, 6.49, -0.012, 0.059, 0.03, -20.42, 61.71, -22.91, 4.4, 2.28, 12.42, 0.87, -0.68, 0.023, 0.023, 0.023, 0.061, 0.061, 0.061, 5.96, -3.61, 690.0, 0.1209, -0.3556, 0.74, 84.78, 335.06, 35.0, 20.0, 0.05, -0.01, 0.03, -4.6, -3.27, 130.72, 6.0, 5.35, 19.45, -3.28, 10.67, 0.0049, 0.0033, 2.77, 0.18, -5.22, 9.0, -0.0126, -0.0009, -0.0023, 7.1, 4.5, -4.19, -6.44, -18.6, -4.6, -0.0139, 0.0146, 0.0032, 27.0, 17.75, 18.06, 42.06, 0.076, 0.034, 0.036000000000000004, -0.0074, -39.39, 12.01, -0.011, 0.02, 0.47, 7.57, 4.31, 6.75, -16.65, -2.75, 15.58, 7.75, 97.39, 6.43, 18.18, 0.0464, 33.24666667, 23.31, 29.99666667, 12.72, 0.0174, 0.086, 0.086, -0.35, 0.35, -0.725, -0.113, -21.37, 17.38, 0.003, 0.003, 0.003, 9.31, 14.03
2010-10-25, 18.4, -0.02, 0.0, 0.0032, -0.0036, -0.0012, -16.49, -31.5, -0.0445, 0.025, -0.65, 1.0, 0.66, -747.82, -104.61, 0.006, 0.006, 2.1, 46.64, 35.06, -8.81, 34.51, 23.56, -35.45, 104.5, 2.82, 0.7, -5.5, 0.016, -0.031, -0.022, -8.49, -32.47, -20.62, -0.56, 19.72, -2.75, -0.32, 0.82, -0.003, -0.003, -0.003, 0.019, 0.019, 0.019, -0.25, -1.16, -675.0, -0.1838, 0.1808, 0.32, 155.63, -70.1, -30.0, 59.5, 0.04, 0.09, 0.06, 46.28, 31.19, 41.17, 4.75, -1.8, 0.84, 2.41, -0.74, 0.0033, 0.0072, -1.64, -0.63, -6.94, -4.42, 0.0014, -0.0047, 0.0011, -4.8, -7.0, -5.24, -5.1, -0.3, 32.5, -0.0022, -0.0129, -0.0031, -9.0, -2.25, -5.35, 3.66, -0.005, 0.098, 0.064, 0.0004, 10.9, -22.785, 0.0, 0.003, -1.8, 1.21, -3.4, -2.95, 8.75, 2.6, 1.43, 6.08, -37.3, -48.83, -9.15, -0.0405, 33.24666667, 23.31, 29.99666667, -4.17, 0.0039, -0.028, -0.028, 0.16, -0.32, 0.002, -0.61, -0.25, -21.0, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 27.17, 24.18
2010-10-26, 3.7, -0.033, -0.017, 0.0014, 0.0034, 0.0077, 10.61, 35.8, -0.0755, -0.077, -1.55, -0.57, -1.67, -122.68, 603.58, 0.016, 0.016, 44.6, 3.87, 14.4, 8.94, -8.65, 6.42, 39.75, -12.15, 2.54, 4.22, 12.21, 0.065, 0.025, 0.062, 76.38, 2.96, 53.92, -13.02, 11.46, 27.64, -1.305, -0.31, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, 0.004, 0.004, 0.004, -14.19, -17.64, -250.0, -0.1442, -0.3926, 1.04, 142.01, 262.97, 30.0, 0.5, 0.11, -0.01, 0.07, 12.13, 12.98, -13.01, -0.65, 1.2, -1.54, -1.11, 1.8, -0.0018, 0.0018, 1.1, 0.95, -10.98, -9.24, 0.0068, 0.0075, 0.0054, 7.7, 11.8, -2.23, -6.21, 13.9, -54.5, 0.0047, -0.0042, 0.0011, -3.0, 1.0, 39.51, 15.4, -0.07400000000000001, -0.034, -0.07, 0.0049, 10.9, -22.785, 0.025, -0.012, -4.0, -2.3, -7.8, -10.45, -12.45, -9.3, 1.43, 6.08, 50.01, 67.33, 42.63, -0.0317, 33.24666667, 23.31, 29.99666667, 3.33, 0.0222, -0.059, -0.059, 0.04, -0.17, 0.419, 0.215, 5.12, 4.62, 0.035, 0.035, 0.035, 11.22, 11.12
2010-10-27, -9.87, 0.108, -0.001, -0.0105, 0.0008, -0.011, -44.68, -45.5, 0.1, 0.016, 1.34, -1.53, -0.21, 46.71, -395.92, 0.013, 0.013, -22.84, 11.51, -4.21, -3.41, 8.77, -3.11, -23.8, 15.05, 0.02, 0.14, -9.03, 0.006999999999999999, 0.029, 0.0, -9.88, 86.13, 21.84, 1.72, 6.44, -4.0, 1.225, -1.23, 0.032, 0.032, 0.032, 0.08, 0.08, 0.08, -2.12, 0.9, -450.0, 0.16899999999999998, 0.085, 0.36, 110.5, -28.08, -50.0, -25.0, 0.03, 0.12, 0.06, -23.57, -45.96, 29.66, 0.25, 1.7, -7.21, 3.59, 0.64, -0.0128, -0.0136, 0.15, -0.31, 27.56, -8.19, -0.0029, -0.0044, 0.0001, -5.3, -4.4, 2.77, 5.3, -0.3, -72.5, 0.0109, 0.0066, 0.0026, 6.0, 1.5, 16.48, 39.85, 0.013, -0.056, -0.017, -0.0039, -52.69, -84.39, 0.006999999999999999, 0.011, 5.2, -2.82, 3.14, 9.65, 1.75, 4.6, -13.27, -12.69, -64.21, 1.93, -6.16, 0.0134, 2.9, 8.67, -2.02, 3.33, 0.0072, 0.033, 0.033, -0.5, 0.32, 0.28, 0.484, 24.63, -0.37, -0.015, -0.015, -0.015, -5.85, -9.43
2010-10-28, -1.67, 0.078, 0.075, -0.0092, -0.0107, -0.0092, -61.28, -55.8, 0.037000000000000005, 0.042, 0.58, 1.0, 1.12, 1152.68, 1004.63, 0.07200000000000001, 0.07200000000000001, -16.57, -10.28, -19.37, -17.78, -3.29, -9.24, -69.35, -40.85, -3.19, -1.04, -3.27, -0.091, 0.001, -0.02, -44.49, -34.19, -16.98, -0.72, 5.97, 2.32, 0.91, 0.94, 0.062, 0.062, 0.062, 0.077, 0.077, 0.077, -8.82, -5.28, 930.0, 0.1518, 0.0508, -1.29, -110.49, -17.02, 45.0, -36.0, 0.07, 0.03, 0.06, -25.53, 1.78, 5.34, 1.1, -1.05, 1.97, -8.39, -10.53, -0.0019, -0.0015, 0.29, -0.22, 3.17, 24.45, -0.0113, -0.0031, -0.0141, -1.7, -5.5, -2.46, -1.11, -15.8, -97.7, -0.0068, 0.0114, 0.0038, 4.75, -0.5, 5.81, -35.94, 0.1, 0.017, 0.034, 0.0002, -87.17, -26.36, 0.053, 0.038, 2.64, 2.42, 6.01, 7.0, 4.5, 2.75, -2.99, -1.95, 19.21, -13.98, -94.12, 0.0374, -22.87, -9.42, 8.81, 4.83, -0.0381, 0.08, 0.08, 0.61, 0.34, -0.426, -0.104, 4.25, 24.25, 0.03, 0.03, 0.03, -12.21, -13.27
2010-10-29, -24.92, -0.021, 0.073, 0.0163, -0.0098, 0.0024, 31.87, 22.5, -0.0855, 0.025, -1.46, 0.59, 0.42, -162.32, 174.34, -0.011, -0.011, 15.48, -26.77, -1.49, -0.45, -17.78, -2.37, -24.95, -35.5, 1.33, 0.63, 5.69, 0.012, -0.065, -0.029, -4.47, -42.36, -49.39, 6.33, 4.11, 10.85, -1.065, 0.91, 0.056, 0.056, 0.056, -0.063, -0.063, -0.063, -0.07, 1.08, 390.0, -0.1627, 0.1988, 0.98, 113.82, 163.29, -66.0, 20.0, -0.12, 0.03, -0.03, 53.65, 34.69, -41.06, -1.45, -1.6, -6.3, -0.86, 3.96, 0.0009, -0.001, -0.24, 0.18, 5.24, 2.73, 0.0019, -0.0067, 0.0047, 9.0, 5.4, 0.96, -2.73, 19.9, 53.4, 0.0169, -0.0073, 0.0032, 4.25, 13.75, -23.49, 12.51, 0.024, 0.096, 0.076, 0.0064, 10.84, 51.93, -0.062, 0.023, -1.4, 2.86, 1.16, -8.75, 14.35, 2.25, 11.53, 4.45, -15.13, -59.59, -3.87, 0.0092, 18.02333333, 13.68666667, 10.24333333, -15.1, 0.0247, 0.021, 0.021, 0.16, -0.29, 0.473, 0.28, 14.5, 4.87, -0.003, -0.003, -0.003, -5.63, -3.58
2010-11-1, 31.79, -0.067, -0.019, 0.0018, 0.0166, 0.0049, -2.73, -13.0, 0.0035, -0.045, 0.52, -1.22, -1.71, -250.3, 88.76, -0.033, -0.033, -13.63, 0.0, -8.8, 16.79, -0.55, -2.38, 30.0, -18.8, -0.52, -0.6, -4.07, -0.053, -0.01, -0.046, -13.75, 4.01, -10.24, 2.96, 0.04, 1.3, 0.18, -0.85, -0.02, -0.02, -0.02, -0.056, -0.056, -0.056, 1.0, -6.54, -620.0, 0.0541, -0.2195, -0.94, 191.5, 82.68, -55.0, -185.0, 0.07, -0.15, -0.04, -21.05, -30.14, -6.89, -2.5, 2.05, -15.74, 6.02, -6.48, -0.0042, -0.0034, 0.12, -0.26, 12.11, 7.26, 0.0035, -0.0016, -0.0082, -12.4, -5.0, 1.72, 3.7, 15.0, 59.4, 0.0097, 0.0162, 0.0116, 3.0, -4.25, 4.05, 0.59, 0.016, 0.008, 0.022, 0.012, 18.74, 15.76, 0.032, -0.056, 2.68, 0.69, -2.16, 0.75, -18.25, -4.25, 3.45, 6.22, -50.84, 60.97, 56.58, 0.1172, 18.02333333, 13.68666667, 10.24333333, -0.09, -0.022, -0.012, -0.012, -0.64, -0.62, 0.6890000000000001, -0.195, -2.88, 14.13, 0.006, 0.006, 0.006, -3.4, -7.58
2010-11-2, 3.3, 0.034, -0.066, -0.0059, 0.0036, 0.0056, 19.46, 34.8, -0.046, -0.016, -1.41, 0.57, -0.07, 363.78, 350.78, -0.131, -0.131, 39.92, 3.47, 12.19, 10.31, 16.9, 21.15, 99.85, 71.15, 1.12, 1.84, 10.35, 0.047, -0.006, 0.032, 75.19, -6.41, 57.28, -14.79, -2.57, 14.87, -0.8, 0.18, -0.014, -0.014, -0.014, 0.022, 0.022, 0.022, 2.64, 1.46, 825.0, -0.2157, 0.0466, 0.76, 154.49, 255.55, -150.0, -35.0, 0.03, 0.14, 0.03, 7.76, 12.94, -0.15, 5.3, -0.75, 5.18, -1.68, 11.13, -0.0035, -0.0019, -0.34, 1.95, -9.82, 13.62, 0.0027, 0.0078, 0.0126, 8.2, 4.9, -4.47, -2.45, -6.9, -163.4, -0.0002, 0.0108, 0.013, 6.0, 1.0, 16.22, 6.34, 0.029, 0.02, 0.024, 0.0004, 102.36, 102.51, 0.008, 0.026, -1.36, 2.27, -1.13, -5.91, 0.66, -2.34, 3.45, 6.22, 165.61, 77.14, 78.41, -0.0916, 18.02333333, 13.68666667, 10.24333333, 7.45, 0.0324, 0.011, 0.011, -0.58, 0.06, -0.012, 0.815, -8.87, 8.5, 0.04, 0.04, 0.04, 21.9, 15.53
2010-11-3, 17.93, 0.058, 0.032, 0.0149, -0.0066, 0.0019, 62.81, 38.5, -0.081, -0.056, -0.73, -1.53, -1.53, 437.06, 418.61, 0.129, 0.129, -1.97, 13.72, 12.42, 3.57, 10.3, 7.37, 1.45, 35.25, 9.19, 2.15, 0.07, 0.054000000000000006, 0.018000000000000002, 0.019, -8.59, 74.74, 35.52, 6.49, 28.68, 2.51, -0.885, -0.81, -0.015, -0.015, -0.015, -0.038, -0.038, -0.038, -17.84, -5.77, 462.5, -0.1031, -0.1345, 1.51, 60.55, 56.18, -30.0, -5.0, 0.07, -0.01, 0.08, 2.03, 38.52, 5.0, -4.65, -2.85, 2.42, 6.61, 1.68, 0.0088, 0.0003, 1.49, 0.35, -10.59, -10.39, 0.0121, 0.0108, 0.0035, 0.3, 2.3, -4.22, -1.68, 6.2, 112.6, 0.0006, -0.0004, -0.0046, -7.25, 0.25, -15.53, -5.19, 0.043, 0.027000000000000003, 0.042, 0.0042, 74.33, 22.31, 0.002, 0.036000000000000004, 0.72, -2.26, -0.66, -7.09, -2.93, -5.16, -3.98, -0.3, -6.98, -37.57, 20.67, -0.1096, 8.72, -1.14, 6.14, 10.86, 0.0384, 0.024, 0.024, 0.22, -0.18, 0.284, -0.005, -11.0, -20.5, 0.005, 0.005, 0.005, -5.31, 12.36
2010-11-4, 6.53, -0.035, 0.037000000000000005, 0.0105, 0.0141, 0.011, -8.46, 0.0, -0.029, -0.027000000000000003, -0.15, -0.64, -0.53, 437.06, 418.61, -0.006999999999999999, -0.006999999999999999, 13.98, 3.64, 4.19, 2.84, 3.59, 4.55, 41.5, 23.05, 4.39, 5.93, 2.42, -0.053, 0.053, 0.014, -14.44, -17.61, -20.5, 7.29, 6.75, 6.54, -0.365, -0.84, -0.051, -0.051, -0.051, -0.008, -0.008, -0.008, 7.73, 3.77, 462.5, -0.056, -0.095, 0.74, 60.55, 56.18, 75.0, 79.75, -0.02, 0.08, 0.0, 57.49, 10.71, 59.5, 1.85, 0.45, 4.73, 3.96, -4.81, 0.0036, 0.0042, 1.26, 1.0, 1.11, -10.46, 0.0059, 0.0027, 0.0013, 7.0, 2.8, 3.73, -1.92, -19.3, -192.6, 0.0054, 0.0003, 0.0045, -1.5, -3.5, -6.53, -26.0, -0.002, 0.015, -0.003, 0.0154, -41.79, -42.65, -0.01, -0.032, 0.34, 0.63, -0.5, -2.86, -6.37, -2.26, -10.76, -14.43, -33.53, -17.59, -91.02, -0.11, -28.69, 10.27, -1.56, 10.08, 0.0225, -0.016, -0.016, 0.1, 0.61, -0.4, -0.5, -0.75, -10.88, 0.002, 0.002, 0.002, 7.4, -29.71
2010-11-5, -3.54, -0.064, -0.006, 0.0055, 0.0101, 0.0112, 113.82, 103.0, 0.004, -0.019, -0.04, -0.44, -0.1, 349.31, 399.21, -0.018000000000000002, -0.018000000000000002, 74.38, -0.27, -0.176666667, 9.383333333, 0.94, 1.5966666669999998, 121.3, 59.0, 23.1, 4.55, 22.95, 0.126, -0.013, 0.069, 55.95, -8.65, 18.35, 5.0, 37.07, 38.2, -0.135, -0.4, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.086, -0.086, -0.086, 6.84, 13.42, 560.0, 0.1761, -0.0077, 1.35, 354.79, 324.51, 75.0, 79.75, 0.05, -0.02, 0.02, 7.65, 50.44, 31.85, -2.5, 8.4, 12.27, 8.06, 12.62, -0.0056, 0.0023, 0.87, 1.4, 16.92, 1.7, 0.0075, 0.0109, 0.013, 14.9, 18.0, 7.14, 4.04, 45.6, 33.3, 0.0167, 0.0062, 0.0079, 4.75, 11.75, -8.04, 14.35, 0.055, 0.045, 0.054000000000000006, 0.0082, -35.73, -7.59, -0.01, -0.032, 2.24, 1.29, 2.64, -1.13, -3.1, -2.86, 2.66, 4.37, 145.72, 217.37, 106.56, 0.0428, 29.05333333, 25.66333333, 28.62666667, 11.68, 0.0315, 0.026, 0.026, 0.39, -0.35, 1.607, 1.375, 25.5, -1.12, -0.015, -0.015, -0.015, -4.44, 28.92
2010-11-8, 3.45, 0.058, -0.053, -0.0166, 0.0077, -0.0078, 12.56, 20.2, 0.0135, -0.012, 0.25, 0.22, 0.17, 1077.56, 624.4, 0.002, 0.002, 17.88, -0.27, -0.176666667, 9.383333333, 0.94, 1.5966666669999998, 30.65, 112.25, 4.79, 22.86, 5.83, 0.038, 0.123, 0.066, 42.56, 94.5, 55.17, -17.56, 1.64, 2.56, 0.075, -0.17, 0.034, 0.034, 0.034, 0.046, 0.046, 0.046, 13.21, 4.02, 240.0, 0.0563, 0.0518, 1.04, 118.91, 53.55, 240.0, 235.0, 0.03, 0.06, 0.03, 35.81, 7.21, 218.65, 7.5, -2.4, -3.33, 3.04, 8.45, -0.0056, -0.0065, 1.53, 0.51, -8.52, 15.8, 0.0056, 0.0025, 0.0094, 6.1, 5.7, -3.03, 3.74, 14.6, -174.7, -0.0086, 0.0164, 0.0082, 9.0, 2.5, 32.16, 25.0, 0.021, 0.047, 0.059, 0.0009, -8.23, -7.205, 0.006, 0.01, 3.12, 1.39, 3.3, 0.59, -3.96, -0.98, -2.065, -3.805, 63.45, 79.89, 205.2, -0.084, 29.05333333, 25.66333333, 28.62666667, 21.38, 0.0328, 0.0, 0.0, -0.28, 0.26, 0.705, 0.58, 8.5, 26.25, 0.008, 0.008, 0.008, 18.15, -12.78
2010-11-9, 5.05, 0.038, 0.076, -0.0113, -0.0165, -0.0139, -25.39, -14.2, 0.0895, 0.042, 0.55, 0.21, 0.8, -380.62, -198.0, 0.021, 0.021, -15.76, -0.27, -0.176666667, 9.383333333, 0.94, 1.5966666669999998, -39.25, 13.4, -2.6, 2.04, -2.51, 0.009000000000000001, -0.008, -0.02, 30.01, 10.53, 18.11, -1.58, 1.07, 1.12, 1.02, 0.08, -0.006, -0.006, -0.006, 0.019, 0.019, 0.019, -3.61, -2.25, -315.0, -0.0636, 0.1093, 0.0, 225.88, 167.32, 175.0, 165.5, 0.06, 0.03, 0.1, -14.09, 14.94, 4.31, -0.5, 2.85, -3.84, 4.46, 4.68, -0.0049, -0.0046, 0.02, -0.08, 8.03, -7.04, -0.0014, -0.001, 0.0001, 0.2, -1.2, -3.79, -3.26, 5.5, -136.3, -0.0039, -0.0076, -0.0064, -2.5, 1.5, 34.69, 24.76, 0.044, 0.0, -0.014, -0.0093, -8.23, -7.205, 0.032, 0.022, 3.68, 2.78, 5.04, 7.9, 3.3, 3.1, -2.065, -3.805, 45.75, 51.32, 42.76, 0.1149, 29.05333333, 25.66333333, 28.62666667, -2.81, 0.0056, 0.059, 0.059, 0.37, -0.05, 0.684, 0.52, 8.0, 8.87, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -25.9, 2.65
