@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric

@data
2007-01-25, 1382.36, 4.164, 4.164, 4.164, 1.2961, 1.3037, 1.2946, 504.44, 503.26, 6314.8, 6320.9, 10.3265, 10.323, 10.3555, 120.44, 120.73, 120.84, 120.36, 7.705, 44686.73, 44808.37, 4.0360000000000005, 4.0360000000000005, 4.0360000000000005, 6748.37, 6681.66, 1861.46, 1879.5, 1857.65, 1662.28, 1664.18, 1690.32, 1658.48, 4.9, 4.9, 4.9, 4089.9, 4098.25, 1440.14, 1427.96, 2.588, 2.591, 2975.13, 2927.72, 1223.84, 1211.45, 2466.28, 2443.01, 120.49, 119.88, 4.078, 4.814, 4.814, 749.63, 748.56, 1.1784, 1.1839, 4.024, 4.024, 4.024, 45032.0, 21.2919, 21.2919, 21.2791, 55.37, 53.66, 27338.3, 26813.69, 27338.37, 17498.36, 5.09, 5.09, 9135.35, 9155.76, 12621.77, 12659.42, 116.95, 1175.13, 1181.51, 732.26, 745.72, 728.97, 0.6587, 0.6606, 54.9, 55.61, 53.88, 1842.62, 1861.94, 1863.94, 1838.18, 1.2012, 1.218, 1.1958, 794.03, 794.06, 786.59, 439.51, 439.51, 640.3, 640.3, 640.3, 14540.7, 14419.3, 14560.2, 14415.8, 1.9682, 1.9832, 400.75, 409.0, 397.25, 42251.0, 42587.0, 42106.0, 1819.31, 4.095, 4.095, 0.7024, 0.6920000000000001, 2909.54, 2907.16, 2915.08, 2907.16, 1.6669999999999998, 1.645, 793.98, 795.92, 796.51, 790.29, 936.1, 939.2, 935.9, 944.79, 13010.73, 12875.78, 13030.13, 12875.78, 7.729, 7.7599, 6936.33, 657.16, 656.62, 657.63, 653.08, 1.5839, 1.587, 1.5419999999999998, 4.23, 4.23, 121.11, 121.62, 121.8, 13.165, 13.17, 13.08, 481.5, 482.5, 5.943, 5.943, 4465.15
2007-01-26, 1371.33, 4.172, 4.172, 4.172, 1.2933, 1.3004, 1.2914, 506.79, 502.15, 6269.3, 6335.1, 10.3435, 10.302, 10.3445, 120.5, 120.27, 120.62, 120.26, 7.34, 44549.54, 44747.455, 4.072, 4.072, 4.072, 6719.58, 6703.9, 1880.45, 1886.76, 1862.5, 1681.46, 1662.3, 1695.5, 1662.28, 4.912, 4.912, 4.912, 4147.7, 4157.95, 1440.69, 1422.34, 2.639, 2.645, 2857.36, 2853.82, 1213.26, 1208.14, 2434.24, 2469.27, 119.91, 119.79, 4.082, 4.879, 4.879, 749.8, 748.48, 1.1832, 1.1833, 4.0280000000000005, 4.0280000000000005, 4.0280000000000005, 44788.0, 21.1979, 21.1979, 21.1863, 54.23, 54.1, 26899.34, 27341.48, 27453.92, 17427.54, 5.08, 5.08, 9183.67, 9200.82, 12502.56, 12670.48, 116.0, 1177.89, 1192.03, 723.62, 732.19, 722.84, 0.6584, 0.6603, 55.55, 55.88, 54.05, 1838.4, 1842.22, 1847.68, 1836.02, 1.189, 1.2018, 1.1874, 784.19, 794.64, 782.09, 437.61, 437.61, 647.8, 647.8, 647.8, 14537.3, 14567.7, 14605.6, 14490.6, 1.9639, 1.9735, 407.0, 402.25, 398.75, 42616.0, 42720.0, 42322.0, 1805.38, 4.13, 4.13, 0.7040000000000001, 0.6948, 2945.88, 2909.54, 2950.3, 2909.54, 1.682, 1.655, 791.65, 793.93, 798.16, 790.67, 936.05, 935.35, 935.25, 944.3, 12927.28, 13038.24, 13046.6, 12921.8, 7.7254, 7.7917, 6926.073333333334, 660.71, 660.69, 662.13, 658.74, 1.5491, 1.602, 1.547, 4.239, 4.239, 121.16, 121.14, 121.31, 13.422, 13.422, 13.422, 468.25, 472.5, 5.845, 5.845, 4438.55
2007-01-29, 1363.1, 4.209, 4.209, 4.209, 1.2915, 1.2944, 1.2875, 499.65, 496.62, 6228.0, 6271.4, 10.317, 10.361, 10.382, 120.94, 120.84, 121.06, 120.68, 7.257999999999999, 44412.35, 44686.54, 4.149, 4.149, 4.149, 6690.34, 6659.45, 1863.28, 1880.19, 1862.84, 1669.82, 1681.27, 1681.46, 1664.93, 4.9639999999999995, 4.9639999999999995, 4.9639999999999995, 4136.075, 4162.549999999998, 1427.27, 1416.96, 2.622, 2.61, 2882.56, 2720.83, 1210.2, 1208.98, 2435.49, 2441.1, 119.83, 119.81, 4.125, 4.877, 4.877, 750.54, 748.33, 1.1798, 1.1845, 4.067, 4.067, 4.067, 44544.0, 21.192, 21.192, 21.1722, 55.42, 54.2, 27045.71, 26899.34, 27049.72, 17300.84, 5.07, 5.07, 9109.22, 9114.28, 12487.02, 12582.67, 116.3, 1185.82, 1185.82, 727.78, 729.53, 722.66, 0.6591, 0.6596, 54.32, 55.37, 54.16, 1843.16, 1838.08, 1851.72, 1836.21, 1.1897, 1.1935, 1.1863, 788.14, 789.07, 778.34, 439.75, 439.75, 644.5, 644.5, 644.5, 14415.4, 14486.5, 14486.9, 14377.5, 1.96, 1.9684, 405.5, 407.75, 402.0, 42243.0, 42457.0, 42091.0, 1759.21, 4.132, 4.132, 0.6984, 0.6919, 2937.58, 2945.88, 2972.5, 2937.58, 1.65, 1.642, 797.23, 790.94, 798.66, 790.2, 940.65, 938.95, 938.15, 947.885, 12979.26, 12976.2, 13006.83, 12927.28, 7.7385, 7.7584, 6915.8166666666675, 657.65, 658.24, 660.12, 655.87, 1.5914, 1.595, 1.5525, 4.287, 4.287, 121.56, 121.17, 121.66, 13.43, 13.43, 13.43, 468.75, 470.5, 5.83, 5.83, 4399.87
2007-01-30, 1370.72, 4.1930000000000005, 4.1930000000000005, 4.1930000000000005, 1.2955, 1.2967, 1.2898, 499.69, 498.47, 6239.9, 6253.7, 10.3165, 10.311, 10.3325, 121.07, 120.97, 121.07, 120.67, 7.365, 43573.49, 44434.64, 4.175, 4.175, 4.175, 6726.01, 6683.38, 1836.77, 1871.9, 1836.59, 1641.98, 1669.82, 1685.03, 1640.44, 4.979, 4.979, 4.979, 4124.45, 4167.15, 1426.94, 1418.46, 2.529, 2.5269999999999997, 2945.26, 2885.86, 1214.77, 1211.7, 2441.09, 2434.64, 120.4, 120.17, 4.137, 4.894, 4.894, 750.43, 748.37, 1.1827, 1.1847, 4.09, 4.09, 4.09, 43785.0, 21.3082, 21.3082, 21.2953, 54.01, 53.75, 26834.05, 27036.86, 27036.86, 17319.37, 5.08, 5.08, 9045.33, 9128.15, 12490.78, 12599.74, 116.6, 1177.35, 1181.66, 725.8, 728.79, 724.6, 0.6609999999999999, 0.6615, 55.46, 55.83, 53.56, 1842.8, 1842.89, 1846.16, 1838.1, 1.1879, 1.1934, 1.1856, 793.1, 795.13, 787.2, 440.12, 440.12, 643.1, 643.1, 643.1, 14507.0, 14403.1, 14512.4, 14391.7, 1.9595, 1.9617, 400.0, 406.0, 396.0, 42219.0, 42384.0, 42184.0, 1771.12, 4.147, 4.147, 0.6989, 0.6937, 2912.78, 2937.58, 2967.3, 2912.78, 1.713, 1.71, 795.45, 796.86, 797.82, 793.44, 940.4, 941.2, 938.9, 951.47, 12945.96, 12988.68, 13025.04, 12926.02, 7.7237, 7.7474, 6905.56, 653.92, 658.95, 660.57, 653.64, 1.5489, 1.6122, 1.547, 4.309, 4.309, 121.75, 121.44, 122.2, 13.19, 13.19, 13.19, 465.0, 466.25, 5.815, 5.815, 4415.17
2007-01-31, 1360.23, 4.218999999999999, 4.218999999999999, 4.218999999999999, 1.2965, 1.2982, 1.2942, 500.01, 499.13, 6242.0, 6250.1, 10.345, 10.298, 10.386, 121.23, 120.89, 121.32, 120.75, 7.777, 44044.23, 44065.27, 4.195, 4.195, 4.195, 6788.23, 6711.05, 1824.77, 1836.7, 1800.59, 1645.02, 1641.97, 1645.54, 1606.44, 5.016, 5.016, 5.016, 4103.575, 4152.5, 1428.82, 1420.61, 2.55, 2.521, 2930.56, 2901.76, 1218.09, 1216.57, 2448.64, 2446.66, 120.34, 120.18, 4.167, 4.875, 4.875, 752.99, 749.56, 1.1805, 1.1845, 4.113, 4.113, 4.113, 44158.0, 21.3484, 21.3484, 21.3368, 56.97, 53.82, 27135.37, 26838.18, 27154.18, 17452.63, 5.06, 5.06, 9106.12, 9148.73, 12523.31, 12538.06, 116.55, 1178.88, 1190.96, 728.23, 729.62, 725.19, 0.6607, 0.6613, 53.79, 56.48, 53.67, 1850.24, 1843.16, 1857.32, 1841.37, 1.1876, 1.1909, 1.1838, 797.97, 798.24, 791.84, 441.97, 441.97, 643.0, 647.5, 640.8, 14553.4, 14492.0, 14564.1, 14459.8, 1.9629, 1.9699, 404.75, 400.0, 396.0, 42189.0, 42324.0, 42027.0, 1773.98, 4.1530000000000005, 4.1530000000000005, 0.6995, 0.6866, 2928.87, 2912.78, 2928.87, 2912.78, 1.74, 1.714, 798.79, 794.61, 799.68, 794.0, 942.7, 940.5, 939.4, 954.2, 13014.6, 12951.92, 13034.17, 12924.36, 7.7512, 7.7622, 6905.56, 653.49, 653.43, 655.0, 650.11, 1.638, 1.64, 1.5515, 4.3389999999999995, 4.3389999999999995, 121.62, 121.72, 122.01, 13.319, 13.319, 13.319, 457.5, 461.25, 5.885, 5.885, 4435.98
2007-02-01, 1382.9, 4.231, 4.231, 4.231, 1.3034, 1.3038, 1.2923, 502.0, 499.31, 6203.1, 6257.3, 10.345999999999998, 10.328, 10.379, 121.09, 121.19, 121.36, 120.99, 7.966, 44641.6, 44642.91, 4.1610000000000005, 4.1610000000000005, 4.1610000000000005, 6789.11, 6758.85, 1842.93, 1851.51, 1833.0, 1656.94, 1645.03, 1668.3, 1645.02, 4.99, 4.99, 4.99, 4082.7, 4137.85, 1441.61, 1424.78, 2.583, 2.55, 2786.34, 2766.75, 1221.75, 1215.74, 2463.93, 2443.33, 120.65, 120.49, 4.148, 4.814, 4.814, 757.14, 748.29, 1.1761, 1.1846, 4.103, 4.103, 4.103, 44714.0, 21.3861, 21.3861, 21.3699, 58.14, 55.75, 27561.49, 27136.72, 27621.98, 17275.84, 5.04, 5.04, 9131.97, 9159.26, 12621.69, 12685.54, 117.65, 1190.26, 1193.44, 731.22, 731.68, 724.02, 0.6636, 0.6647, 56.25, 57.55, 55.16, 1849.11, 1848.97, 1852.02, 1832.97, 1.1931, 1.1937, 1.182, 800.34, 803.46, 793.23, 442.66, 442.66, 646.5, 655.5, 641.8, 14553.2, 14523.9, 14580.3, 14450.0, 1.9639, 1.9671, 404.0, 405.25, 402.5, 42278.0, 42407.0, 42180.0, 1767.74, 4.154, 4.154, 0.6903, 0.6806, 2924.25, 2928.87, 2928.87, 2924.25, 1.713, 1.705, 799.98, 798.2, 801.34, 794.14, 941.5, 942.9, 941.3, 946.31, 13034.12, 12967.02, 13074.12, 12970.52, 7.8023, 7.8055, 6956.58, 654.04, 654.98, 656.78, 652.94, 1.6546, 1.68, 1.6134, 4.33, 4.33, 120.67, 121.62, 121.76, 13.535, 13.55, 13.535, 460.5, 470.0, 5.902, 5.902, 4433.57
2007-02-02, 1413.14, 4.169, 4.169, 4.169, 1.3022, 1.3053, 1.2999, 505.09, 504.47, 6282.2, 6300.3, 10.3185, 10.3, 10.3385, 120.78, 120.61, 121.1, 120.54, 7.936, 44815.01, 45211.92, 4.146, 4.146, 4.146, 6851.28, 6820.58, 1894.25, 1894.34, 1843.89, 1702.85, 1656.95, 1707.47, 1656.94, 4.979, 4.979, 4.979, 4137.2, 4141.6, 1446.64, 1437.9, 2.5180000000000002, 2.5580000000000003, 2785.43, 2706.29, 1226.12, 1217.78, 2468.38, 2474.08, 120.5, 119.97, 4.143, 4.843, 4.843, 753.59, 751.68, 1.1785, 1.1805, 4.095, 4.095, 4.095, 44957.0, 21.388, 21.388, 21.3718, 57.3, 57.1, 27842.76, 27561.49, 27945.3, 17361.01, 5.02, 5.02, 9205.6, 9252.52, 12673.68, 12741.3, 118.75, 1185.98, 1201.29, 725.28, 731.52, 724.35, 0.6621, 0.6639, 57.16, 58.37, 56.63, 1843.6, 1848.97, 1850.46, 1838.1, 1.1875, 1.1938, 1.1855, 807.77, 807.77, 801.92, 447.43, 447.43, 652.9, 661.5, 652.6, 14571.5, 14637.5, 14656.9, 14570.9, 1.9674, 1.9739, 398.0, 404.25, 396.5, 42505.0, 42595.0, 42197.0, 1772.21, 4.1419999999999995, 4.1419999999999995, 0.6917, 0.6791, 2935.875, 2926.56, 2938.185, 2924.25, 1.703, 1.695, 794.88, 799.9, 801.11, 793.21, 937.05, 938.15, 936.75, 956.32, 13144.74, 13090.74, 13178.91, 13034.12, 7.7612, 7.8033, 7013.973333333332, 657.0, 655.96, 659.98, 655.96, 1.6589, 1.7, 1.653, 4.32, 4.32, 120.73, 120.67, 120.92, 13.62, 13.62, 13.615, 467.5, 472.0, 5.935, 5.935, 4467.81
2007-02-05, 1417.95, 4.199, 4.199, 4.199, 1.2969, 1.3064, 1.295, 507.23, 505.91, 6310.9, 6329.0, 10.3255, 10.324000000000002, 10.3565, 120.84, 120.87, 121.01, 120.71, 7.7429999999999986, 44997.83, 45203.72, 4.2410000000000005, 4.2410000000000005, 4.2410000000000005, 6885.76, 6848.17, 1896.62, 1904.67, 1885.76, 1701.26, 1702.85, 1712.21, 1682.19, 5.0, 5.0, 5.0, 4183.5, 4198.7, 1449.33, 1444.49, 2.41, 2.425, 2673.21, 2666.86, 1219.86, 1213.32, 2475.88, 2474.19, 120.0, 119.98, 4.14, 4.827, 4.827, 751.36, 749.66, 1.1849, 1.1872, 4.093999999999999, 4.093999999999999, 4.093999999999999, 45051.0, 21.299, 21.299, 21.2838, 59.02, 57.05, 27933.07, 27842.62, 28005.95, 17532.64, 5.13, 5.13, 9230.66, 9264.44, 12653.49, 12740.65, 118.35, 1191.71, 1191.71, 726.51, 727.32, 722.96, 0.6592, 0.6627, 56.66, 58.67, 56.65, 1843.76, 1842.11, 1851.37, 1840.29, 1.1897, 1.1913, 1.1839, 809.42, 810.35, 806.77, 445.11, 445.11, 655.7, 659.3, 642.0, 14631.2, 14573.3, 14631.2, 14545.3, 1.9669, 1.9751, 402.0, 398.0, 394.5, 42596.0, 42708.0, 42461.0, 1786.4, 4.131, 4.131, 0.6836, 0.6763, 2947.5, 2924.25, 2947.5, 2924.25, 1.7369999999999999, 1.725, 790.92, 794.62, 796.89, 789.15, 937.25, 938.05, 936.75, 961.45, 13111.57, 13177.66, 13177.78, 13102.45, 7.7376, 7.7788, 7071.366666666668, 670.6, 659.77, 671.08, 659.77, 1.6840000000000002, 1.6869999999999998, 1.639, 4.303, 4.303, 121.13, 120.75, 121.38, 13.3, 13.3, 13.3, 459.5, 464.5, 5.905, 5.905, 4507.29
2007-02-06, 1428.58, 4.184, 4.184, 4.184, 1.2923, 1.297, 1.2913, 506.88, 505.39, 6317.9, 6328.9, 10.323, 10.327, 10.34, 120.61, 120.92, 121.05, 120.47, 8.035, 45286.17, 45286.17, 4.291, 4.291, 4.291, 6874.06, 6864.19, 1905.44, 1905.64, 1895.84, 1713.63, 1701.26, 1714.15, 1698.68, 4.996, 4.996, 4.996, 4215.35, 4219.0, 1449.38, 1443.85, 2.405, 2.399, 2612.54, 2610.33, 1214.76, 1207.65, 2470.6, 2475.03, 120.02, 119.73, 4.104, 4.81, 4.81, 749.57, 747.22, 1.182, 1.1865, 4.0569999999999995, 4.0569999999999995, 4.0569999999999995, 45328.0, 21.3085, 21.3085, 21.2955, 58.74, 58.46, 28000.235, 27884.52, 28072.835, 17294.98, 5.17, 5.17, 9249.64, 9261.31, 12661.74, 12681.06, 116.6, 1187.09, 1196.34, 726.04, 727.07, 722.47, 0.6597, 0.6615, 58.55, 59.39, 57.85, 1834.07, 1843.18, 1844.91, 1827.6, 1.1904, 1.1924, 1.1851, 806.69, 810.49, 805.36, 449.03, 449.03, 649.0, 651.0, 647.0, 14616.7, 14602.9, 14625.9, 14559.0, 1.9599, 1.9671, 402.0, 404.0, 397.75, 42570.0, 42761.0, 42503.0, 1776.07, 4.088, 4.088, 0.6867, 0.6802, 2948.55, 2935.875, 2948.55, 2935.875, 1.74, 1.714, 791.31, 791.67, 792.58, 788.27, 935.8, 938.2, 935.3, 966.58, 13166.69, 13144.93, 13176.99, 13111.57, 7.7766, 7.7831, 7128.76, 674.42, 673.88, 676.77, 670.72, 1.6756, 1.7180000000000002, 1.6716, 4.271, 4.271, 120.33, 121.07, 121.2, 13.515, 13.515, 13.515, 462.75, 466.0, 5.945, 5.945, 4504.45
2007-02-07, 1426.29, 4.163, 4.163, 4.163, 1.2982, 1.2992, 1.2912, 506.21, 506.21, 6346.3, 6369.7, 10.305, 10.304, 10.321, 120.27, 120.42, 120.47, 120.11, 7.86, 45351.8, 45485.59, 4.2669999999999995, 4.2669999999999995, 4.2669999999999995, 6875.7, 6862.19, 1923.27, 1927.06, 1905.06, 1730.73, 1713.63, 1735.82, 1708.0, 4.99, 4.99, 4.99, 4195.9, 4228.15, 1450.19, 1443.4, 2.485, 2.474, 2675.7, 2541.53, 1209.51, 1204.12, 2471.49, 2475.78, 119.79, 119.37, 4.083, 4.769, 4.769, 752.24, 746.1, 1.1825, 1.1845, 4.0360000000000005, 4.0360000000000005, 4.0360000000000005, 45415.0, 21.2585, 21.2585, 21.2469, 58.88, 58.5, 28067.4, 27926.42, 28139.72, 17345.1, 5.09, 5.09, 9259.3, 9303.16, 12666.31, 12738.41, 116.5, 1192.64, 1206.0, 725.69, 726.46, 721.74, 0.6586, 0.66, 58.35, 59.42, 58.06, 1838.76, 1833.49, 1841.26, 1826.47, 1.1918, 1.1928, 1.1858, 810.41, 810.41, 804.3, 447.88, 447.88, 648.2, 659.0, 648.1, 14703.2, 14653.2, 14743.8, 14644.6, 1.9708, 1.9723, 396.5, 402.0, 396.25, 42732.0, 42838.0, 42558.0, 1770.38, 4.079, 4.079, 0.6853, 0.6779, 2949.6, 2947.5, 2949.6, 2947.5, 1.735, 1.735, 788.84, 791.12, 792.34, 787.17, 933.0, 934.9, 932.4, 965.97, 13183.33, 13204.03, 13222.35, 13158.36, 7.7689, 7.7935, 7128.76, 673.63, 677.36, 677.42, 671.77, 1.6909, 1.7145, 1.676, 4.245, 4.245, 120.09, 120.4, 120.58, 13.63, 13.63, 13.63, 458.5, 460.5, 5.88, 5.88, 4530.1
2007-02-08, 1423.58, 4.128, 4.128, 4.128, 1.3019, 1.3025, 1.2965, 507.81, 507.5, 6369.5, 6379.8, 10.3295, 10.284, 10.3315, 120.5, 120.09, 120.53, 119.87, 7.89, 44587.96, 45425.04, 4.263, 4.263, 4.263, 6915.56, 6885.08, 1917.82, 1926.61, 1913.25, 1724.34, 1730.73, 1738.89, 1714.59, 4.987, 4.987, 4.987, 4224.25, 4232.3, 1452.99, 1446.44, 2.441, 2.445, 2716.18, 2681.33, 1210.74, 1206.92, 2490.5, 2483.73, 119.42, 119.08, 4.067, 4.749, 4.749, 752.19, 749.74, 1.1848, 1.1858, 4.021, 4.021, 4.021, 44624.0, 21.1925, 21.1925, 21.1785, 57.71, 57.25, 28123.76, 28067.29, 28293.44, 17199.66, 5.08, 5.08, 9271.87, 9288.2, 12666.87, 12748.99, 116.85, 1201.03, 1206.81, 726.8, 727.33, 722.53, 0.6604, 0.6613, 58.7, 59.46, 56.74, 1839.47, 1838.07, 1843.05, 1832.55, 1.1924, 1.1942, 1.1873, 816.2, 816.2, 809.41, 446.11, 446.11, 654.8, 655.5, 650.4, 14854.6, 14734.9, 14867.3, 14708.0, 1.9701, 1.9735, 392.25, 396.5, 391.5, 42686.0, 42881.0, 42617.0, 1773.05, 4.07, 4.07, 0.6862, 0.6775, 2951.23, 2949.6, 2951.23, 2949.6, 1.755, 1.715, 787.99, 788.95, 790.42, 786.29, 933.65, 931.95, 930.25, 966.07, 13142.25, 13210.57, 13237.74, 13108.23, 7.7369, 7.7764, 7259.35, 675.33, 676.07, 679.0, 675.08, 1.6661, 1.7225, 1.656, 4.227, 4.227, 120.67, 120.06, 120.83, 13.65, 13.65, 13.65, 452.5, 455.5, 5.795, 5.795, 4544.93
2007-02-09, 1427.68, 4.113, 4.113, 4.113, 1.3039, 1.3043, 1.2974, 508.35, 503.81, 6346.4, 6375.0, 10.3265, 10.329, 10.3605, 120.66, 120.49, 120.84, 120.44, 7.95, 44891.94, 44891.94, 4.306, 4.306, 4.306, 6876.73, 6849.85, 1879.37, 1917.13, 1878.86, 1679.79, 1724.33, 1724.39, 1678.7, 4.963, 4.963, 4.963, 4223.4, 4245.3, 1450.45, 1442.81, 2.438, 2.4219999999999997, 2737.73, 2691.27, 1214.13, 1212.85, 2488.67, 2484.5, 119.45, 119.43, 4.065, 4.74, 4.74, 750.53, 747.08, 1.1824, 1.1879, 4.022, 4.022, 4.022, 44850.0, 21.2217, 21.2217, 21.2065, 59.71, 57.3, 28197.26, 28225.34, 28291.49, 17212.78, 5.0, 5.0, 9291.95, 9301.23, 12637.63, 12666.88, 115.55, 1206.02, 1206.02, 731.25, 731.25, 725.72, 0.6659, 0.6663, 57.26, 59.21, 56.81, 1830.83, 1838.69, 1844.96, 1826.89, 1.1984, 1.199, 1.1889, 816.39, 816.9, 812.39, 446.29, 446.29, 650.0, 659.3, 649.1, 14826.0, 14856.7, 14893.0, 14773.7, 1.958, 1.9731, 399.75, 393.0, 392.75, 42885.0, 42924.0, 42417.0, 1759.24, 4.093, 4.093, 0.6897, 0.6819, 2961.2, 2951.23, 2961.2, 2951.23, 1.73, 1.7280000000000002, 791.24, 787.73, 791.24, 786.6, 935.05, 933.95, 933.65, 968.2, 13184.3, 13138.94, 13185.12, 13095.55, 7.7248, 7.7593, 7312.360000000002, 691.28, 676.7, 692.89, 676.7, 1.725, 1.7295, 1.6554, 4.225, 4.225, 121.03, 120.65, 121.45, 13.732000000000001, 13.732000000000001, 13.732000000000001, 452.75, 460.0, 5.8, 5.8, 4505.85
