@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2011-01-17, 2099.85, 3.275, 3.2439999999999998, 3.281, 3.22, 1.3377, 1.3363, 1.3313, 361.32, 359.48, 361.55, 357.81, 5988.12, 6014.8, 6031.8, 5947.5, 169.23, 168.26, 169.87, 167.93, 70940.22, 70722.96, 71184.3, 70396.86, 2.923, 2.923, 2.923, 2.923, 7075.7, 7055.42, 7083.02, 7015.35, 1870.09, 1879.3, 1884.84, 1860.28, 1744.74, 1749.75, 1757.56, 1731.86, 3.609, 3.609, 3.609, 3.609, 5654.55, 5752.1, 5833.65, 5639.65, 4.404, 4.379, 4.425, 4.379, 2791.34, 2817.05, 2817.05, 2780.44, 143.435, 143.04, 143.955, 142.62, 3.3310000000000004, 3.3310000000000004, 3.3310000000000004, 3.3310000000000004, 0.9895, 0.9895, 0.9978, 0.9884, 3.033, 3.033, 3.033, 3.033, 71488.0, 71160.0, 71775.0, 70905.0, 91.54, 90.99, 91.69, 90.1, 10499.04, 10563.0, 10575.5, 10490.5, 4.68, 4.71, 4.73, 4.67, 6556.09, 6552.05, 6561.3, 6501.13, 1173.28, 1173.5, 1174.47, 1163.05, 807.57, 800.3, 808.3, 798.5, 10385.1, 10337.8, 10423.0, 10249.5, 1.5863, 1.5835, 1.589, 1.5816, 21460.09, 21333.0, 21505.0, 21223.0, 1.2009999999999998, 1.178, 1.203, 1.169, 1115.05, 1112.5, 1119.3, 1109.4, 1335.12, 1336.51, 1339.08, 1332.64, 13464.06, 13408.89, 13464.06, 13376.14, 13.4367, 13.4235, 13.5365, 13.3925, 4.6610000000000005, 4.6610000000000005, 4.6610000000000005, 4.6610000000000005, 82.88, 82.77, 83.06, 82.41, 5.492000000000001, 5.492000000000001, 5.492000000000001, 5.492000000000001, 2621.31, 2628.77, 2631.8, 2601.38
2011-01-18, 2096.48, 3.2569999999999997, 3.26, 3.281, 3.238, 1.3294, 1.3383, 1.3245, 361.08, 361.73, 362.4, 360.31, 5985.7, 6013.6, 6018.3, 5974.3, 169.19, 169.12, 169.77, 168.49, 70609.07, 70939.58, 70939.58, 70544.1, 2.938, 2.938, 2.938, 2.938, 7078.06, 7072.75, 7087.43, 7055.83, 1901.61, 1870.09, 1906.83, 1870.09, 1771.66, 1745.15, 1773.98, 1745.15, 3.616, 3.616, 3.616, 3.616, 5654.75, 5648.8, 5696.15, 5624.15, 4.4110000000000005, 4.394, 4.4255, 4.369, 2706.66, 2772.45, 2780.94, 2698.78, 143.46, 143.32, 143.9, 142.75, 3.315, 3.315, 3.315, 3.315, 0.987, 0.9882, 0.9903, 0.9854, 3.04, 3.04, 3.04, 3.04, 71144.0, 71235.0, 71355.0, 71000.0, 91.46, 91.25, 91.795, 90.325, 10502.86, 10550.0, 10560.5, 10480.5, 4.68, 4.69, 4.7, 4.67, 6578.17, 6570.14, 6588.14, 6553.09, 1169.53, 1173.56, 1176.18, 1163.55, 807.565, 802.5999999999997, 808.3, 799.35, 10280.0, 10328.3, 10354.9, 10245.5, 1.5892, 1.5869, 1.5957, 1.5835, 21344.14, 21498.0, 21530.0, 21278.0, 1.214, 1.203, 1.2309999999999999, 1.202, 1115.5, 1115.05, 1119.0, 1110.4, 1334.42, 1333.7, 1338.33, 1332.41, 13440.11, 13427.11, 13472.99, 13424.38, 13.4844, 13.4542, 13.5533, 13.3469, 4.746, 4.746, 4.746, 4.746, 82.68, 82.9, 83.01, 82.36, 5.523, 5.523, 5.523, 5.523, 2621.42, 2621.56, 2626.21, 2612.59
2011-01-19, 2115.69, 3.275, 3.263, 3.3310000000000004, 3.228, 1.3381, 1.3292, 1.3252, 363.73, 362.32, 363.89, 362.06, 6056.43, 6002.5, 6066.8, 6002.5, 168.84, 169.1, 169.93, 168.65, 70919.75, 70612.23, 71093.97, 70612.23, 2.931, 2.931, 2.931, 2.931, 7143.45, 7100.48, 7156.25, 7099.12, 1900.94, 1901.61, 1922.15, 1890.16, 1765.3, 1771.69, 1788.74, 1754.86, 3.648, 3.648, 3.648, 3.648, 5724.05, 5682.55, 5730.5, 5671.25, 4.418, 4.409, 4.426, 4.359, 2708.98, 2696.15, 2715.41, 2683.37, 143.095, 143.38, 144.195, 142.82, 3.37, 3.37, 3.37, 3.37, 0.9923, 0.9872, 0.9939, 0.9831, 3.1180000000000003, 3.1180000000000003, 3.1180000000000003, 3.1180000000000003, 71434.0, 71570.0, 71590.0, 71180.0, 91.38, 91.51, 91.9, 90.55, 10518.98, 10470.0, 10545.5, 10450.5, 4.67, 4.67, 4.68, 4.66, 6634.93, 6593.3, 6656.28, 6593.2, 1179.3, 1172.83, 1180.59, 1172.48, 807.56, 804.9, 808.3, 800.2, 10583.4, 10314.2, 10591.9, 10304.6, 1.5957, 1.5884, 1.6059, 1.5877, 21590.86, 21463.0, 21623.0, 21443.0, 1.227, 1.21, 1.2329999999999999, 1.21, 1113.0, 1117.0, 1121.5, 1112.95, 1339.52, 1337.13, 1346.17, 1336.85, 13559.2, 13486.19, 13565.62, 13440.69, 13.473, 13.4759, 13.577, 13.4076, 4.776, 4.776, 4.776, 4.776, 82.62, 82.68, 82.82, 82.33, 5.502999999999999, 5.502999999999999, 5.502999999999999, 5.502999999999999, 2657.85, 2633.61, 2657.85, 2632.64
2011-01-20, 2106.66, 3.238, 3.285, 3.306, 3.219, 1.3469, 1.3389, 1.3369, 357.96, 364.4, 364.41, 357.66, 5976.7, 6076.2, 6077.3, 5972.3, 169.03, 168.76, 169.39, 168.28, 70058.08, 70921.27, 71189.81, 69966.21, 2.984, 2.984, 2.984, 2.984, 7082.76, 7163.37, 7165.0, 7077.23, 1902.75, 1900.76, 1918.15, 1898.59, 1764.44, 1765.3, 1778.27, 1760.23, 3.633, 3.633, 3.633, 3.633, 5691.05, 5737.35, 5747.65, 5662.55, 4.36, 4.449, 4.449, 4.34, 2758.1, 2707.82, 2759.6, 2700.81, 143.03, 142.83, 143.35, 142.41, 3.3369999999999997, 3.3369999999999997, 3.3369999999999997, 3.3369999999999997, 0.9957, 0.9914, 0.9967, 0.9886, 3.114, 3.114, 3.114, 3.114, 70450.0, 71410.0, 71685.0, 70350.0, 90.86, 91.34, 92.1, 90.47, 10557.1, 10565.0, 10580.5, 10530.5, 4.71, 4.69, 4.71, 4.69, 6559.66, 6659.24, 6659.87, 6556.78, 1155.64, 1180.04, 1182.56, 1153.6, 786.89, 807.5, 808.3, 785.5, 10556.5, 10596.7, 10618.0, 10493.3, 1.5993, 1.5962, 1.6039, 1.5947, 21712.14, 21640.0, 21858.0, 21568.0, 1.2590000000000001, 1.2329999999999999, 1.266, 1.229, 1112.6, 1111.5, 1114.9, 1108.2, 1340.31, 1339.44, 1343.42, 1336.98, 13439.04, 13570.06, 13572.32, 13411.45, 13.5658, 13.4471, 13.5955, 13.3991, 4.7780000000000005, 4.7780000000000005, 4.7780000000000005, 4.7780000000000005, 82.16, 82.62, 82.69, 81.85, 5.608, 5.608, 5.608, 5.608, 2640.78, 2664.23, 2669.21, 2636.67
2011-01-21, 2069.92, 3.306, 3.233, 3.343, 3.2230000000000003, 1.3478, 1.3476, 1.3395, 356.14, 357.23, 357.66, 354.68, 5867.91, 5961.3, 5966.0, 5863.8, 170.75, 168.94, 171.07, 168.94, 69561.53, 70056.42, 70083.35, 69176.61, 2.9410000000000003, 2.9410000000000003, 2.9410000000000003, 2.9410000000000003, 7024.27, 7074.89, 7084.24, 7008.62, 1868.46, 1902.75, 1905.48, 1866.44, 1733.89, 1764.31, 1764.31, 1732.89, 3.6860000000000004, 3.6860000000000004, 3.6860000000000004, 3.6860000000000004, 5711.6, 5656.0, 5729.45, 5634.5, 4.263, 4.351, 4.354, 4.23, 2677.65, 2752.8, 2752.8, 2676.13, 144.475, 142.96, 144.715, 142.95, 3.451, 3.451, 3.451, 3.451, 0.9968, 0.9959, 1.0032, 0.9948, 3.1510000000000002, 3.1510000000000002, 3.1510000000000002, 3.1510000000000002, 69970.0, 70300.0, 70480.0, 69650.0, 88.86, 90.7, 90.86, 88.0, 10437.31, 10490.0, 10500.5, 10420.5, 4.71, 4.72, 4.76, 4.71, 6513.5, 6534.98, 6543.81, 6471.87, 1136.42, 1154.63, 1157.32, 1136.42, 778.08, 783.0, 787.3, 775.3, 10636.9, 10542.6, 10683.0, 10515.5, 1.5913, 1.5998, 1.6012, 1.584, 21792.28, 21693.0, 21973.0, 21658.0, 1.21, 1.26, 1.263, 1.202, 1124.5, 1112.6, 1126.6, 1112.6, 1337.56, 1333.35, 1337.56, 1331.97, 13331.32, 13362.41, 13429.5, 13238.89, 13.5466, 13.5622, 13.6892, 13.5144, 4.816, 4.816, 4.816, 4.816, 82.95, 82.16, 83.13, 82.06, 5.5520000000000005, 5.5520000000000005, 5.5520000000000005, 5.5520000000000005, 2626.24, 2634.58, 2644.63, 2618.66
2011-01-24, 2082.16, 3.358, 3.306, 3.3739999999999997, 3.285, 1.3618, 1.3475, 1.3448, 361.05, 358.6, 363.97, 357.64, 5896.25, 5879.8, 5939.5, 5871.5, 169.89, 170.69, 170.81, 169.53, 69133.09, 69559.87, 70026.52, 69095.15, 3.017, 3.017, 3.017, 3.017, 7062.42, 7047.7, 7122.89, 7023.69, 1884.76, 1868.46, 1890.07, 1857.49, 1747.39, 1733.89, 1752.39, 1723.85, 3.696, 3.696, 3.696, 3.696, 5696.5, 5692.05, 5717.55, 5674.5, 4.3, 4.2780000000000005, 4.316, 4.273, 2715.29, 2668.68, 2746.18, 2667.29, 143.555, 144.39, 144.545, 143.43, 3.408, 3.408, 3.408, 3.408, 0.994, 0.9971, 0.999, 0.9905, 3.1830000000000003, 3.1830000000000003, 3.1830000000000003, 3.1830000000000003, 69463.0, 70150.0, 70455.0, 69440.0, 89.11, 89.45, 90.22, 88.87, 10274.52, 10465.0, 10465.0, 10255.5, 4.7, 4.73, 4.74, 4.7, 6567.31, 6529.62, 6595.71, 6517.04, 1150.84, 1142.42, 1156.69, 1138.42, 773.18, 783.9, 783.9, 773.1, 10829.1, 10663.4, 10937.6, 10660.5, 1.6002, 1.5905, 1.6018, 1.5867, 22093.85, 21940.0, 22318.0, 21883.0, 1.2109999999999999, 1.217, 1.237, 1.206, 1118.5, 1120.3, 1125.4, 1117.4, 1333.155, 1336.395, 1339.155, 1329.115, 13258.57, 13355.29, 13408.01, 13258.57, 13.5445, 13.5422, 13.5883, 13.4566, 4.69, 4.69, 4.69, 4.69, 82.57, 82.95, 83.09, 82.53, 5.632999999999999, 5.632999999999999, 5.632999999999999, 5.632999999999999, 2653.98, 2637.3, 2675.85, 2630.82
2011-01-25, 2086.67, 3.3160000000000003, 3.3339999999999996, 3.355, 3.304, 1.3643, 1.3638, 1.3537, 360.99, 360.97, 361.75, 358.12, 5943.85, 5901.6, 5960.5, 5886.5, 169.95, 169.81, 170.67, 169.77, 69426.57, 69134.47, 69512.61, 68786.28, 3.049, 3.049, 3.049, 3.049, 7067.77, 7080.78, 7089.62, 7000.41, 1861.66, 1884.5, 1889.97, 1848.87, 1720.7, 1747.39, 1750.44, 1705.18, 3.668, 3.668, 3.668, 3.668, 5743.25, 5717.1, 5756.0, 5697.75, 4.341, 4.325, 4.343999999999999, 4.322, 2695.72, 2716.52, 2736.11, 2690.65, 143.45, 143.54, 144.08, 143.35, 3.406, 3.406, 3.406, 3.406, 0.9937, 0.9936, 0.9983, 0.9915, 3.147, 3.147, 3.147, 3.147, 69842.0, 69200.0, 69950.0, 69140.0, 87.87, 89.26, 89.63, 87.27, 10345.11, 10320.0, 10345.5, 10275.5, 4.75, 4.73, 4.76, 4.73, 6603.8, 6586.42, 6612.51, 6547.71, 1148.74, 1157.37, 1158.59, 1138.41, 779.28, 773.7, 782.6, 773.0, 10815.4, 10852.2, 10925.5, 10690.3, 1.5997, 1.5998, 1.6016, 1.5923, 22156.85, 22233.0, 22243.0, 21955.0, 1.247, 1.212, 1.247, 1.21, 1118.5, 1118.5, 1123.1, 1118.3, 1328.75, 1339.44, 1340.75, 1326.26, 13347.58, 13313.74, 13369.33, 13264.72, 13.5575, 13.5417, 13.6072, 13.5073, 4.671, 4.671, 4.671, 4.671, 82.54, 82.6, 82.92, 82.31, 5.6129999999999995, 5.6129999999999995, 5.6129999999999995, 5.6129999999999995, 2662.37, 2662.09, 2664.88, 2641.37
2011-01-26, 2110.46, 3.281, 3.319, 3.322, 3.255, 1.369, 1.3638, 1.3571, 358.76, 362.05, 362.53, 358.3, 5917.71, 5962.4, 5964.4, 5903.3, 170.44, 169.87, 170.44, 169.56, 69067.895, 69280.555, 69534.38, 68650.6, 3.043, 3.043, 3.043, 3.043, 7059.01, 7096.84, 7102.08, 7043.64, 1863.33, 1861.46, 1877.17, 1851.69, 1716.24, 1720.7, 1730.9, 1709.68, 3.6239999999999997, 3.6239999999999997, 3.6239999999999997, 3.6239999999999997, 5687.4, 5763.3, 5801.55, 5680.65, 4.218999999999999, 4.305, 4.305, 4.213, 2677.43, 2691.69, 2701.04, 2661.45, 143.945, 143.37, 144.255, 143.16, 3.33, 3.33, 3.33, 3.33, 0.9966, 0.9936, 1.0006, 0.9907, 3.1460000000000004, 3.1460000000000004, 3.1460000000000004, 3.1460000000000004, 69419.0, 69650.0, 70040.0, 69010.0, 86.19, 87.7, 87.85, 86.12, 10464.42, 10370.0, 10475.5, 10350.5, 4.74, 4.75, 4.76, 4.74, 6580.33, 6618.11, 6623.36, 6578.29, 1152.69, 1154.29, 1156.49, 1148.66, 779.96, 775.7, 780.6, 771.0, 10664.4, 10840.8, 10855.4, 10626.7, 1.5823, 1.5987, 1.6018, 1.5751, 21940.13, 22248.0, 22258.0, 21863.0, 1.248, 1.24, 1.256, 1.234, 1121.0, 1120.0, 1123.6, 1118.05, 1324.64, 1333.44, 1334.06, 1321.66, 13259.63, 13322.4, 13347.04, 13192.72, 13.6408, 13.5466, 13.7041, 13.5172, 4.74, 4.74, 4.74, 4.74, 82.26, 82.54, 82.66, 81.98, 5.5429999999999975, 5.5429999999999975, 5.5429999999999975, 5.5429999999999975, 2660.88, 2672.2, 2673.82, 2647.59
2011-01-27, 2115.01, 3.312, 3.293, 3.33, 3.272, 1.3698, 1.3686, 1.3642, 362.05, 360.92, 363.43, 360.1, 5977.63, 5946.8, 6002.5, 5944.8, 169.63, 169.99, 170.32, 169.4, 68709.22, 69426.64, 69556.15, 68514.92, 3.014, 3.014, 3.014, 3.014, 7127.35, 7092.89, 7160.86, 7087.25, 1894.92, 1863.33, 1895.54, 1857.01, 1746.55, 1716.24, 1746.63, 1716.24, 3.699, 3.699, 3.699, 3.699, 5645.85, 5744.3, 5763.825000000003, 5637.799999999997, 4.261, 4.224, 4.258, 4.224, 2708.81, 2677.17, 2710.74, 2676.77, 143.43, 143.65, 143.92, 143.17, 3.4210000000000003, 3.4210000000000003, 3.4210000000000003, 3.4210000000000003, 0.9952, 0.9967, 0.9984, 0.9933, 3.1860000000000004, 3.1860000000000004, 3.1860000000000004, 3.1860000000000004, 68996.0, 70100.0, 70130.0, 68880.0, 87.33, 86.23, 87.79, 86.03, 10401.9, 10410.0, 10440.5, 10395.0, 4.72, 4.74, 4.74, 4.72, 6592.99, 6602.31, 6615.93, 6579.69, 1173.85, 1160.08, 1176.29, 1156.31, 793.72, 781.8, 795.2, 779.0, 10670.7, 10715.0, 10812.3, 10668.7, 1.5901, 1.5814, 1.5911, 1.577, 22007.0, 22068.0, 22173.0, 21940.0, 1.237, 1.242, 1.247, 1.23, 1116.5, 1120.5, 1121.2, 1116.5, 1329.31, 1329.1, 1332.73, 1325.21, 13465.75, 13300.27, 13477.93, 13259.63, 13.5744, 13.6082, 13.663, 13.4923, 4.794, 4.794, 4.794, 4.794, 82.17, 82.26, 82.61, 81.99, 5.525499999999999, 5.525499999999999, 5.525499999999999, 5.525499999999999, 2669.54, 2678.88, 2692.73, 2668.29
2011-01-28, 2107.87, 3.2769999999999997, 3.324, 3.355, 3.2710000000000004, 1.3727, 1.371, 1.3636, 364.33, 361.96, 365.08, 361.55, 5965.08, 5969.8, 5997.8, 5947.8, 169.31, 169.4, 169.9, 168.72, 68050.71, 68716.83, 69107.89, 67774.57, 3.031, 3.031, 3.031, 3.031, 7155.58, 7120.64, 7180.15, 7114.35, 1911.48, 1894.92, 1911.82, 1886.76, 1751.54, 1746.55, 1758.13, 1738.26, 3.695, 3.695, 3.695, 3.695, 5604.3, 5725.3, 5726.1, 5594.95, 4.331, 4.34, 4.34, 4.34, 2749.15, 2690.82, 2753.0, 2677.21, 143.03, 143.24, 143.64, 142.56, 3.389, 3.389, 3.389, 3.389, 0.9932, 0.994, 0.9986, 0.9923, 3.207, 3.207, 3.207, 3.207, 68265.0, 68830.0, 69405.0, 68110.0, 85.64, 87.55, 87.66, 85.21, 10478.66, 10455.0, 10485.5, 10415.5, 4.71, 4.74, 4.74, 4.7, 6562.36, 6563.09, 6585.78, 6541.25, 1165.71, 1165.92, 1173.28, 1165.21, 795.43, 792.8, 798.0, 789.0, 10828.7, 10644.2, 10899.3, 10579.9, 1.5924, 1.5930000000000002, 1.5993, 1.588, 22311.52, 21902.0, 22405.0, 21860.0, 1.235, 1.236, 1.256, 1.224, 1114.45, 1115.15, 1118.15, 1110.85, 1332.49, 1340.77, 1341.52, 1331.27, 13410.2, 13473.01, 13497.2, 13397.46, 13.4474, 13.5612, 13.6085, 13.365, 4.802, 4.802, 4.802, 4.802, 82.89, 82.17, 83.2, 82.02, 5.507999999999999, 5.507999999999999, 5.507999999999999, 5.507999999999999, 2678.23, 2655.86, 2688.75, 2644.03
2011-01-31, 2069.73, 3.2460000000000004, 3.287, 3.3739999999999997, 3.233, 1.3613, 1.3733, 1.358, 361.16, 363.81, 364.69, 361.16, 5881.37, 5950.5, 5950.9, 5875.5, 169.54, 169.29, 169.54, 168.62, 66697.57, 68050.71, 68181.74, 65897.65, 3.0180000000000002, 3.0180000000000002, 3.0180000000000002, 3.0180000000000002, 7102.8, 7155.47, 7177.23, 7102.8, 1885.53, 1911.48, 1912.33, 1883.81, 1735.01, 1751.47, 1751.47, 1730.69, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 5512.15, 5614.0, 5614.4, 5459.55, 4.365, 4.306, 4.397, 4.306, 2752.75, 2741.31, 2759.44, 2733.29, 143.285, 142.99, 143.295, 142.47, 3.3289999999999997, 3.3289999999999997, 3.3289999999999997, 3.3289999999999997, 1.0003, 0.9934, 1.0019, 0.993, 3.17, 3.17, 3.17, 3.17, 66898.0, 68195.0, 68515.0, 66100.0, 89.34, 85.28, 89.73, 85.11, 10360.34, 10465.0, 10475.5, 10315.5, 4.7, 4.7, 4.73, 4.68, 6528.13, 6547.97, 6593.23, 6528.13, 1151.8, 1165.67, 1168.13, 1151.8, 775.44, 794.6, 796.0, 774.6, 10747.0, 10822.0, 10961.1, 10713.4, 1.5863, 1.5936, 1.5968, 1.5825, 22025.11, 22270.0, 22462.0, 22002.0, 1.218, 1.235, 1.2429999999999999, 1.213, 1115.95, 1112.75, 1115.95, 1110.25, 1312.62, 1314.495, 1318.13, 1304.9299999999996, 13437.58, 13406.42, 13497.55, 13406.03, 13.5909, 13.4399, 13.6141, 13.3852, 4.7810000000000015, 4.7810000000000015, 4.7810000000000015, 4.7810000000000015, 82.14, 82.89, 82.91, 81.99, 5.483, 5.483, 5.483, 5.483, 2647.09, 2670.08, 2678.93, 2646.32
2011-02-01, 2072.03, 3.293, 3.264, 3.318, 3.2430000000000003, 1.3686, 1.3599, 1.3568, 360.75, 360.01, 361.89, 357.27, 5862.94, 5855.0, 5881.5, 5814.3, 169.55, 169.48, 170.93, 169.27, 66574.88, 66697.12, 67165.91, 66270.66, 2.9739999999999998, 2.9739999999999998, 2.9739999999999998, 2.9739999999999998, 7077.48, 7094.56, 7107.37, 7033.09, 1870.31, 1884.09, 1884.09, 1853.62, 1723.42, 1734.93, 1734.93, 1705.46, 3.659, 3.659, 3.659, 3.659, 5505.9, 5452.55, 5526.85, 5416.65, 4.4510000000000005, 4.34, 4.45, 4.34, 2790.69, 2751.53, 2790.92, 2748.54, 143.63, 143.23, 144.39, 143.2, 3.3739999999999997, 3.3739999999999997, 3.3739999999999997, 3.3739999999999997, 1.0012, 1.0017, 1.006, 0.9961, 3.1630000000000003, 3.1630000000000003, 3.1630000000000003, 3.1630000000000003, 66689.0, 66900.0, 67445.0, 66495.0, 92.19, 89.97, 92.84, 88.4, 10237.92, 10210.0, 10260.5, 10175.5, 4.71, 4.7, 4.73, 4.7, 6479.15, 6511.18, 6514.17, 6467.25, 1147.21, 1148.55, 1150.29, 1139.65, 781.25, 780.0, 786.6, 774.0, 10806.0, 10738.2, 10918.6, 10603.4, 1.6015, 1.5858, 1.605, 1.5822, 22050.45, 21872.0, 22214.0, 21715.0, 1.215, 1.209, 1.218, 1.199, 1119.88, 1116.22, 1125.12, 1116.22, 1292.75, 1288.22, 1294.74, 1278.59, 13551.99, 13449.74, 13588.47, 13438.38, 13.6437, 13.5999, 13.7002, 13.5701, 4.728, 4.728, 4.728, 4.728, 82.1, 82.1, 82.26, 81.91, 5.4879999999999995, 5.4879999999999995, 5.4879999999999995, 5.4879999999999995, 2638.7, 2636.65, 2649.94, 2621.53
